,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
67,210821_VariousHighTimeResolutionMovies_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,221.749,187.439,74.0,0.36169193622491375
68,210821_VariousHighTimeResolutionMovies_01_15_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,186.355,254.277,44.0,0.19971313930899257
69,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,355.7,238.522,81.0,0.27262538243282813
70,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,249.501,257.954,65.0,0.2561803509670808
71,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,194.165,253.983,71.0,0.31685960887920955
72,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,201.186,253.3,72.0,0.3168414428607262
73,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,235.277,148.104,54.0,0.28170410114220584
74,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,256.901,193.774,59.0,0.2618294780052144
75,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,180.113,243.062,48.0,0.22685650144739172
76,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,218.978,252.716,99.0,0.41976366033911816
77,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,203.465,267.657,68.0,0.28867257313392286
78,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,246.579,227.844,48.885,0.20608191424108863
79,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,233.208,281.98,52.0,0.20186805593297982
80,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,194.927,228.271,47.0,0.22211825197661617
81,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,329.441,243.081,76.0,0.2654919810941763
82,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,224.845,195.889,52.0,0.24718705880675199
83,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,177.024,222.431,89.0,0.4456071397278792
84,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_7_substack_frame_1_middleslice_ROI_1_raw_profile.csv,206.862,306.223,67.0,0.26116530399446486
85,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_7_substack_frame_2_middleslice_ROI_1_raw_profile.csv,264.002,203.86,73.0,0.31205782901795825
86,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_7_substack_frame_3_middleslice_ROI_1_raw_profile.csv,285.115,298.193,81.0,0.2777263469727828
87,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_8_substack_frame_1_middleslice_ROI_1_raw_profile.csv,222.186,169.386,38.0,0.19408946502814298
