,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
33,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,417.113,524.941,127.0,0.2696236096869181
34,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,383.245,368.516,83.0,0.22081486004195483
35,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,335.908,435.043,111.0,0.28795604389902857
36,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,317.319,236.245,87.0,0.31432679870800845
37,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,228.564,214.912,106.0,0.478041652761367
38,220608_VariousMitosisMovies2_01_14_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,227.765,166.367,105.0,0.532816416834969
39,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,264.864,367.381,96.0,0.30367974440288187
40,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,247.975,191.852,127.0,0.5774997896900372
41,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,388.114,376.492,81.0,0.21187382782766548
42,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,420.353,280.184,100.0,0.28549527005711334
43,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,341.757,464.841,142.0,0.3520960875181937
44,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,262.846,397.557,100.0,0.30284538380352605
45,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,509.86699999999996,353.382,133.0,0.3081382080952309
46,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,297.641,293.236,110.0,0.37232791257740616
47,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,341.07,298.316,101.0,0.3159280935147157
48,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,380.47,560.584,106.0,0.22527931447079552
49,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,374.913,377.403,104.0,0.2764795644383477
50,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,369.663,431.471,96.0,0.2396602815509016
51,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,274.436,321.893,86.0,0.28843138603019475
52,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,317.696,342.202,127.0,0.3849079706257634
53,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,343.148,313.242,97.0,0.29555599567330393
54,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,337.999,291.331,117.0,0.37182400330510224
55,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,262.025,175.634,66.0,0.30160467395849283
56,220608_VariousMitosisMovies2_01_15_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,168.357,159.302,78.0,0.47610473083296967
57,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,343.035,246.896,97.0,0.3288520182868844
58,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,220.001,205.095,122.0,0.5739879933003369
59,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,320.258,306.538,71.0,0.22654898882571042
60,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,403.466,412.383,91.0,0.22308049651344797
61,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,337.205,296.849,134.0,0.42267693287953395
62,220608_VariousMitosisMovies2_01_16_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,292.682,436.201,107.0,0.29359993304823956
63,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,324.653,249.706,76.0,0.2646428453284444
64,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,244.033,216.55,109.0,0.473313170481759
65,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,263.737,272.155,87.0,0.32469228874474704
66,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,258.94,445.217,99.0,0.2811872920385653
67,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,275.567,206.173,122.0,0.5064972806908291
68,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,381.81,390.819,104.0,0.26921070785590495
69,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,331.942,380.129,142.0,0.3988366328638577
70,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,253.892,228.258,129.0,0.5351031836565384
71,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,272.96,335.459,119.0,0.39117779030569394
72,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,270.764,425.188,60.0,0.1724256845299676
73,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,243.211,167.192,109.0,0.5311852008879077
74,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,240.165,249.88299999999998,65.0,0.2652801358234295
75,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_3_frame_1_middleslice_ROI_1_raw_profile.csv,484.671,353.136,76.0,0.18142603248719574
76,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_3_frame_2_middleslice_ROI_1_raw_profile.csv,189.124,215.249,70.0,0.3462150044637006
77,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_3_frame_3_middleslice_ROI_1_raw_profile.csv,181.458,208.088,84.0,0.4312712747660097
78,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,381.987,364.921,69.0,0.18476171094699748
79,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,229.23,195.004,56.0,0.26400524238981316
80,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,272.149,299.464,80.0,0.2799096591575069
81,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,256.418,293.21,91.0,0.3311330572678248
82,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,225.726,250.59699999999998,101.0,0.42408197798552666
83,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,330.475,378.563,96.0,0.2707894358271348
84,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,258.552,260.229,90.0,0.3469672173807445
85,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,153.392,171.362,108.0,0.6651188284055007
86,220608_VariousMitosisMovies2_01_17_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,269.928,171.003,76.0,0.3447251384003393
87,220608_VariousMitosisMovies2_01_18_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,329.391,426.896,83.0,0.21949339338108415
88,220608_VariousMitosisMovies2_01_18_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,295.592,229.955,129.0,0.49091708258252825
89,220608_VariousMitosisMovies2_01_18_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,327.903,336.196,85.0,0.25598592980865803
90,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,370.795,298.245,139.0,0.41552074614372836
91,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,230.947,307.973,119.0,0.44162398871817704
92,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,305.739,370.167,81.0,0.23967829846162042
93,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,234.678,219.585,73.0,0.32139971778463133
94,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,206.507,227.695,96.0,0.4421905011952962
95,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,315.511,296.215,74.0,0.24193838417853744
96,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,319.916,313.551,90.0,0.2841505555932669
97,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,158.726,171.548,107.5906,0.6515232806699891
98,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,308.369,204.178,83.0,0.3238727375245587
99,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,260.83,333.895,98.0,0.32956408424061545
100,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,193.574,135.926,86.0,0.5220030349013657
101,220608_VariousMitosisMovies2_01_20_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,325.833,332.573,83.0,0.252124069343232
