,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
35,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,241.702,217.156,39.0,0.16998722916457815
36,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,226.286,157.317,48.0,0.25025873103182195
37,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,112.822,137.396,72.27212499999999,0.5776732689095109
38,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,165.131,134.538,55.0,0.3670716690748793
39,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,246.001,217.621,69.0,0.297656280331822
40,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,207.099,191.829,79.0,0.3960614446717202
41,210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,266.752,203.3,47.0,0.1999778747883213
42,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,310.486,268.021,42.0,0.14520135452120717
43,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,134.183,189.143,60.0,0.37114243828210536
44,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,182.629,169.027,80.0,0.4549901039652388
45,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,195.21,290.932,51.0,0.20981523916880251
46,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,165.738,242.865,69.0,0.3377361399696037
47,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,105.227,193.108,62.452875000000006,0.4186761526471919
48,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,210.571,190.155,65.0,0.3244111936834645
49,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,166.245,172.64,57.0,0.3363973029198696
50,210210_Nup1GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,140.233,242.872,55.0,0.28712754988841177
51,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,221.295,205.792,40.0,0.18731546499893464
52,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,165.32,206.226,80.0,0.4306330844632966
53,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,144.493,176.372,49.0,0.30542439966964297
54,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,250.52300000000002,268.404,59.85158333333334,0.23067438515757838
55,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,155.067,134.155,97.7894,0.6762238004024591
56,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,187.719,211.817,56.0,0.28032517720555844
57,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,188.992,191.301,56.0,0.2945097595801132
58,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,180.302,197.573,83.0,0.4392987098908369
59,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,228.69,286.505,52.0,0.20186531313386197
60,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,340.966,242.733,42.0,0.14390978912076258
61,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,106.722,198.662,93.335,0.611263196500144
62,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,179.925,137.795,67.0,0.4217550044063955
63,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,275.32,242.254,40.0,0.15456726960782421
64,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,187.897,240.215,60.0,0.2803004821168293
65,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,180.622,155.824,61.0,0.362613911296315
66,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_7_substack_frame_1_middleslice_ROI_1_raw_profile.csv,251.25799999999998,215.309,46.0,0.19718497021863954
67,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_7_substack_frame_2_middleslice_ROI_1_raw_profile.csv,228.471,170.476,55.0,0.2757258482956383
68,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_7_substack_frame_3_middleslice_ROI_1_raw_profile.csv,147.523,171.904,63.0,0.39445632335400577
69,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_8_substack_frame_1_middleslice_ROI_1_raw_profile.csv,203.223,264.134,34.0,0.1454990510466303
70,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_8_substack_frame_2_middleslice_ROI_1_raw_profile.csv,219.89,181.166,81.0,0.4039336152557249
71,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_8_substack_frame_3_middleslice_ROI_1_raw_profile.csv,297.119,188.951,47.0,0.19338778365256032
72,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_9_substack_frame_1_middleslice_ROI_1_raw_profile.csv,193.909,198.236,57.0,0.29070879394101673
73,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_9_substack_frame_2_middleslice_ROI_1_raw_profile.csv,193.218,233.509,95.0,0.4452495389323854
74,210210_Nup1GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_9_substack_frame_3_middleslice_ROI_1_raw_profile.csv,228.077,228.017,41.0,0.17978749994518675
75,210210_Nup1GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_10_substack_frame_1_middleslice_ROI_1_raw_profile.csv,252.22699999999998,140.788,43.0,0.2188211645865934
76,210210_Nup1GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_10_substack_frame_2_middleslice_ROI_1_raw_profile.csv,158.613,118.984,68.0,0.48991883918053875
77,210210_Nup1GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_10_substack_frame_3_middleslice_ROI_1_raw_profile.csv,169.726,222.335,47.0,0.23975860899196808
