,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
36,220608_VariousMitosisMovies2_01_06_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,260.64,208.945,67.0,0.28535834832884355
37,220608_VariousMitosisMovies2_01_06_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,166.183,173.249,56.476099999999995,0.3327682717009592
38,220608_VariousMitosisMovies2_01_06_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,144.984,184.53,57.765666666666675,0.35061130432495535
39,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,192.259,216.484,63.49425000000001,0.3106805498809766
40,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,157.981,207.93,63.622625,0.34774917944527495
41,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,218.132,209.371,82.40575000000001,0.3855212711957577
42,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,159.704,179.861,56.16185714285715,0.33078707842596944
43,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,273.87,163.423,60.66740000000001,0.27746796770128956
44,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,266.803,171.818,81.3663,0.3710095959837764
45,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,140.952,167.549,55.611333333333334,0.36052611390778855
46,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,179.015,258.787,63.690111111111115,0.29095395229401017
47,220608_VariousMitosisMovies2_01_07_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,240.452,178.213,88.92875000000001,0.4248205605914037
48,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,332.761,241.744,57.770624999999995,0.20111443764632161
