 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
12,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_5_substack_frame_2,570,209.48,2.72,0.37,1.64,5.09,2.38,
13,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6_substack_frame_1,583.73,438.34,1.33,0.75,3.92,8.58,4.97,
14,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_6_substack_frame_2,531.05,467.4,1.14,0.88,3.86,8.71,4.94,
15,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7_substack_frame_1,493.96,246.17,2.01,0.5,2.86,7.24,3.87,
16,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_7_substack_frame_2,433.41,292.2,1.48,0.67,3.01,7.21,3.94,
17,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8_substack_frame_1,618.05,420.33,1.47,0.68,3.53,8.01,4.51,
18,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_8_substack_frame_2,489.14,404.58,1.21,0.83,3.92,8.77,5.01,
19,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9_substack_frame_1,400.29,367.11,1.09,0.92,3.79,8.45,4.87,
20,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_01_R3D_D3D_nucleus_9_substack_frame_2,395.19,254.74,1.55,0.64,3.71,8.37,4.78,
21,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_1_substack_frame_1,464.43,216.14,2.15,0.47,1.67,4.93,2.39,
22,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_1_substack_frame_2,471.07,228.77,2.06,0.49,1.64,4.91,2.37,
23,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_2_substack_frame_1,617.47,353.86,1.74,0.57,4.21,9.27,5.41,
24,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_2_substack_frame_2,578.76,383.36,1.51,0.66,3.73,8.67,4.86,
25,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_3_substack_frame_1,470.34,254.86,1.85,0.54,3,7.38,3.98,
26,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_3_substack_frame_2,543.98,382.74,1.42,0.7,3.58,8.55,4.7,
27,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_4_substack_frame_1,363.25,308.67,1.18,0.85,2.73,6.83,3.61,
28,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_4_substack_frame_2,376,289.45,1.3,0.77,2.7,6.72,3.59,
29,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_5_substack_frame_1,461.19,235.9,1.96,0.51,3.05,7.71,4.13,
30,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_5_substack_frame_2,458.77,304.64,1.51,0.66,4.37,9.28,5.51,
31,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_6_substack_frame_1,505.32,317,1.59,0.63,4.07,9.39,5.28,
32,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_6_substack_frame_2,508.35,256.9,1.98,0.51,2.81,7.32,3.91,
33,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_7_substack_frame_1,403.15,277.29,1.45,0.69,4.15,8.91,5.2,
34,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_7_substack_frame_2,469.63,230.13,2.04,0.49,3.32,7.89,4.36,
35,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_8_substack_frame_1,537.22,358.44,1.5,0.67,3.7,8.27,4.72,
36,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_8_substack_frame_2,610.77,294.78,2.07,0.48,2.87,8.24,4.13,
37,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_9_substack_frame_1,412.2,217.33,1.9,0.53,2.42,6.44,3.29,
38,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_02_R3D_D3D_nucleus_9_substack_frame_2,491.36,253.08,1.94,0.52,2.56,6.86,3.59,
39,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_10_substack_frame_1,533.29,349.78,1.52,0.66,3.23,7.52,4.17,
40,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_10_substack_frame_2,532.9,397.02,1.34,0.75,3.88,8.73,4.95,
41,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_11_substack_frame_1,497.73,355.81,1.4,0.71,3.57,8.04,4.63,
42,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_11_substack_frame_2,490.66,439.98,1.12,0.9,4.31,9.16,5.46,
43,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_12_substack_frame_1,504.46,366.2,1.38,0.73,4.14,9.14,5.28,
44,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_12_substack_frame_2,462.73,250.22,1.85,0.54,3.1,7.39,4.05,
45,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_13_substack_frame_1,429.61,309.3,1.39,0.72,3.96,8.81,5.06,
46,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_13_substack_frame_2,401.39,307.89,1.3,0.77,3.93,8.78,5.04,
47,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_14_substack_frame_1,460.44,235.84,1.95,0.51,1.73,5.08,2.42,
48,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_14_substack_frame_2,471.77,217.44,2.17,0.46,1.66,5.01,2.39,
49,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_15_substack_frame_1,474.26,264.59,1.79,0.56,1.88,5.42,2.66,
50,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_15_substack_frame_2,492.77,250.37,1.97,0.51,1.75,5.39,2.52,
51,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_16_substack_frame_1,461.55,232.89,1.98,0.5,3.45,8.36,4.59,
52,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_16_substack_frame_2,376.78,236.46,1.59,0.63,3.86,8.59,4.98,
53,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_17_substack_frame_1,441.36,275.27,1.6,0.62,2.32,6.14,3.14,
54,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_17_substack_frame_2,468.15,222.63,2.1,0.48,2.16,5.89,2.97,
55,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_18_substack_frame_1,621.97,350.84,1.77,0.56,3.72,8.48,4.79,
56,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_18_substack_frame_2,500.15,339.3,1.47,0.68,3.47,8.03,4.49,
57,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_19_substack_frame_1,433.5,199.11,2.18,0.46,2.31,6.13,3.17,
58,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_19_substack_frame_2,401.25,219.24,1.83,0.55,2.12,5.85,2.96,
59,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_1_substack_frame_1,459.07,272.07,1.69,0.59,2.17,5.81,2.98,
60,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_1_substack_frame_2,488.93,278.24,1.76,0.57,2.55,6.75,3.46,
61,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_20_substack_frame_1,537.76,400.27,1.34,0.74,5.6,11.04,6.89,
62,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_20_substack_frame_2,0,0,0,0,0,0,0,
63,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_21_substack_frame_1,0,0,0,0,0,0,0,
64,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_21_substack_frame_2,0,0,0,0,0,0,0,
65,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_22_substack_frame_1,468.34,335.51,1.4,0.72,3.79,8.64,4.86,
66,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_22_substack_frame_2,470.48,321.96,1.46,0.68,4.08,8.93,5.18,
67,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_23_substack_frame_1,608.18,433.37,1.4,0.71,4.72,10,5.96,
68,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_23_substack_frame_2,604.28,446.97,1.35,0.74,5.02,10.25,6.21,
69,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_24_substack_frame_1,298.06,176.78,1.69,0.59,1.88,5.42,2.65,
70,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_24_substack_frame_2,351.11,177.54,1.98,0.51,2.2,5.93,3.01,
71,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_25_substack_frame_1,460.65,239.88,1.92,0.52,2.74,7.1,3.72,
72,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_25_substack_frame_2,491.13,273.3,1.8,0.56,2.93,7.27,4,
73,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_26_substack_frame_1,448.46,261.69,1.71,0.58,3.21,7.59,4.22,
74,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_26_substack_frame_2,511.78,296.15,1.73,0.58,3.51,8.36,4.61,
75,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_2_substack_frame_1,473.86,199.71,2.37,0.42,1.78,5.14,2.53,
76,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_2_substack_frame_2,474.06,338.71,1.4,0.71,3.14,8.16,4.29,
77,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_3_substack_frame_1,588.48,288.04,2.04,0.49,3.28,7.66,4.3,
78,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_3_substack_frame_2,622.2,347.75,1.79,0.56,3.53,8.01,4.54,
79,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_4_substack_frame_1,678.82,436.67,1.55,0.64,3.84,8.87,4.99,
80,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_4_substack_frame_2,595.01,367.43,1.62,0.62,3.42,7.99,4.45,
81,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_5_substack_frame_1,580.42,478.52,1.21,0.82,4.14,8.95,5.22,
82,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_5_substack_frame_2,589.32,404.45,1.46,0.69,3.73,8.49,4.79,
83,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_6_substack_frame_1,610.05,354.46,1.72,0.58,3.45,8.11,4.52,
84,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_6_substack_frame_2,663.72,527.49,1.26,0.79,5.33,11.2,6.7,
85,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_7_substack_frame_1,666.09,511.93,1.3,0.77,4.75,10.22,6.02,
86,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_7_substack_frame_2,667.22,378.67,1.76,0.57,3.51,8.27,4.57,
87,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_8_substack_frame_1,522.53,303.78,1.72,0.58,3.56,8.18,4.59,
88,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_8_substack_frame_2,434.49,317.72,1.37,0.73,3.08,7.71,4.12,
89,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_9_substack_frame_1,647.29,384.68,1.68,0.59,3.63,8.38,4.7,
90,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_03_R3D_D3D_nucleus_9_substack_frame_2,644.02,450.29,1.43,0.7,3.88,8.73,4.99,
91,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_10_substack_frame_1,469.85,193.31,2.43,0.41,1.69,5.05,2.41,
92,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_10_substack_frame_2,384.19,244.74,1.57,0.64,2.05,5.69,2.84,
93,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_11_substack_frame_1,649.26,410.81,1.58,0.63,4.09,9.32,5.26,
94,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_11_substack_frame_2,716.74,328.45,2.18,0.46,4.21,9.69,5.44,
95,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_12_substack_frame_1,525.99,311.87,1.69,0.59,2.61,6.53,3.49,
96,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_12_substack_frame_2,555.37,405.18,1.37,0.73,3.42,7.89,4.42,
97,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_13_substack_frame_1,583.63,351.47,1.66,0.6,3.58,8.06,4.59,
98,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_13_substack_frame_2,589.28,427.51,1.38,0.73,4.31,9.35,5.47,
99,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_14_substack_frame_1,544.43,315.71,1.72,0.58,3.09,7.66,4.13,
100,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_14_substack_frame_2,496.9,387.57,1.28,0.78,3.32,8.16,4.42,
101,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_15_substack_frame_1,781.1,471.33,1.66,0.6,3.89,8.93,5.08,
102,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_15_substack_frame_2,686.26,377.95,1.82,0.55,3.42,8.3,4.56,
103,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_16_substack_frame_1,555.86,404.48,1.37,0.73,4.17,9.64,5.44,
104,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_16_substack_frame_2,473.95,374.79,1.26,0.79,3.29,7.86,4.34,
105,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_17_substack_frame_1,495.84,258.83,1.92,0.52,2.51,6.7,3.42,
106,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_17_substack_frame_2,513.56,242.57,2.12,0.47,2.49,6.86,3.47,
107,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_18_substack_frame_1,534.44,265.76,2.01,0.5,3.12,7.41,4.1,
108,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_18_substack_frame_2,510.33,287.75,1.77,0.56,3.1,7.58,4.15,
109,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_19_substack_frame_1,617.03,382.74,1.61,0.62,3.98,8.83,5.08,
110,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_19_substack_frame_2,610.27,372.76,1.64,0.61,4.3,9.43,5.47,
111,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_1_substack_frame_1,410.69,273.02,1.5,0.66,2.7,6.72,3.63,
112,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_1_substack_frame_2,0,0,0,0,0,0,0,
113,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_20_substack_frame_1,602.53,461.04,1.31,0.77,3.78,8.44,4.82,
114,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_20_substack_frame_2,660.53,454.66,1.45,0.69,3.79,8.6,4.91,
115,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_21_substack_frame_1,555.04,386.87,1.43,0.7,3.47,8.04,4.48,
116,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_21_substack_frame_2,515.73,345.68,1.49,0.67,3.26,7.83,4.28,
117,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_22_substack_frame_1,517.32,232.45,2.23,0.45,2.26,6.65,3.32,
118,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_22_substack_frame_2,0,0,0,0,0,0,0,
119,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_23_substack_frame_1,610.33,355.34,1.72,0.58,3.19,7.67,4.21,
120,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_23_substack_frame_2,522.06,374.52,1.39,0.72,4.06,9.28,5.26,
121,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_24_substack_frame_1,395.89,313.86,1.26,0.79,3.17,7.55,4.17,
122,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_24_substack_frame_2,443.77,291.71,1.52,0.66,3.68,8.53,4.77,
123,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_25_substack_frame_1,775.8,482.33,1.61,0.62,3.72,8.29,4.75,
124,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_25_substack_frame_2,649.98,412.43,1.58,0.63,3.72,8.57,4.8,
125,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_26_substack_frame_1,490.31,278.58,1.76,0.57,2.87,7.66,4,
126,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_26_substack_frame_2,454.69,267.19,1.7,0.59,3.63,8.45,4.78,
127,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_27_substack_frame_1,449.21,256.4,1.75,0.57,2.53,6.82,3.46,
128,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_27_substack_frame_2,530.9,278.38,1.91,0.52,2.95,7.43,3.94,
129,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_28_substack_frame_1,479.04,197.42,2.43,0.41,1.53,4.7,2.22,
130,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_28_substack_frame_2,515.76,136.56,3.78,0.26,1.2,4.19,1.82,
131,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_2_substack_frame_1,620.03,325.78,1.9,0.53,3.84,8.87,4.97,
132,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_2_substack_frame_2,534.41,312.8,1.71,0.59,3.3,8.06,4.38,
133,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_3_substack_frame_1,538.76,438.31,1.23,0.81,3.75,8.7,4.91,
134,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_3_substack_frame_2,473.13,437.23,1.08,0.92,4.95,10.18,6.12,
135,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_4_substack_frame_1,706.16,458.56,1.54,0.65,3.28,7.81,4.28,
136,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_4_substack_frame_2,599.8,466.01,1.29,0.78,3.07,7.54,4.07,
137,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_5_substack_frame_1,483.38,363.64,1.33,0.75,3.63,8.2,4.63,
138,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_5_substack_frame_2,436.08,314.83,1.39,0.72,3.42,7.89,4.44,
139,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_6_substack_frame_1,359.7,157.25,2.29,0.44,1.35,4.52,2.02,
140,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_6_substack_frame_2,324.82,164.08,1.98,0.51,1.45,4.62,2.12,
141,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_7_substack_frame_1,520.32,283.79,1.83,0.55,2.7,6.87,3.67,
142,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_7_substack_frame_2,607.49,335.72,1.81,0.55,3.67,8.43,4.77,
143,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_8_substack_frame_1,363.53,298.57,1.22,0.82,3.19,7.48,4.17,
144,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_8_substack_frame_2,435.71,267.59,1.63,0.61,2.88,6.98,3.81,
145,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_9_substack_frame_1,648.1,336.72,1.92,0.52,3.42,7.99,4.45,
146,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_04_R3D_D3D_nucleus_9_substack_frame_2,637.38,391.32,1.63,0.61,3.96,9.09,5.16,
147,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_10_substack_frame_1,389.5,386.27,1.01,0.99,3.63,8.29,4.68,
148,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_10_substack_frame_2,415.14,289.21,1.44,0.7,3.61,8.18,4.64,
149,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_11_substack_frame_1,544.76,309.4,1.76,0.57,1.97,5.42,2.75,
150,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_11_substack_frame_2,470.21,278.83,1.69,0.59,1.97,5.61,2.76,
151,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_12_substack_frame_1,517.4,385.28,1.34,0.74,3.61,8,4.73,
152,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_12_substack_frame_2,604.04,396.73,1.52,0.66,3.92,9.06,5.13,
153,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_13_substack_frame_1,648.75,339.17,1.91,0.52,3.26,8.11,4.38,
154,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_13_substack_frame_2,594.99,500.8,1.19,0.84,3.32,7.89,4.33,
155,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_14_substack_frame_1,534.14,315.32,1.69,0.59,3.22,7.78,4.28,
156,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_14_substack_frame_2,682.74,396.67,1.72,0.58,3.96,9.19,5.13,
157,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_15_substack_frame_1,524.92,387.79,1.35,0.74,3.89,8.65,4.94,
158,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_15_substack_frame_2,581.53,393.29,1.48,0.68,4.03,8.98,5.14,
159,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_05_R3D_D3D_nucleus_16_substack_frame_1,656.85,545.14,1.2,0.83,4.29,9.61,5.49,
