 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
182,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_7_substack_frame_2,569.73,311.04,1.83,0.55,3.26,8.29,4.4,
183,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8_substack_frame_1,402.55,244.88,1.64,0.61,3.24,8,4.34,
184,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_8_substack_frame_2,403.31,246.21,1.64,0.61,3.12,7.69,4.17,
185,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9_substack_frame_1,512.92,286.23,1.79,0.56,2.96,7.95,4.13,
186,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_34_R3D_D3D_nucleus_9_substack_frame_2,487.64,270.2,1.8,0.55,3.25,7.73,4.3,
187,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10_substack_frame_1,487.15,276.79,1.76,0.57,2.72,6.91,3.66,
188,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_10_substack_frame_2,505.18,293.54,1.72,0.58,2.9,7.1,3.84,
189,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_11_substack_frame_1,436.17,294.87,1.48,0.68,3.51,8.45,4.63,1
190,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_11_substack_frame_2,445.89,241.68,1.84,0.54,2.66,7.04,3.7,
191,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12_substack_frame_1,639.6,401.72,1.59,0.63,3.68,8.44,4.76,
192,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_12_substack_frame_2,619.41,463.57,1.34,0.75,4.19,9.32,5.35,
193,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1_substack_frame_1,424.77,253.57,1.68,0.6,1.91,5.64,2.7,
194,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_1_substack_frame_2,472.65,294.04,1.61,0.62,2.26,6.09,3.08,
195,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2_substack_frame_1,661.65,460.18,1.44,0.7,4.15,9.25,5.36,
196,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_2_substack_frame_2,536.63,424.64,1.26,0.79,3.93,9.09,5.11,
197,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3_substack_frame_1,553.13,233.32,2.37,0.42,2.54,7,3.57,
198,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_3_substack_frame_2,433.89,340.96,1.27,0.79,3.53,8.38,4.65,
199,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4_substack_frame_1,508.96,337.61,1.51,0.66,3.08,7.46,4.05,
200,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_4_substack_frame_2,463.09,275.63,1.68,0.6,3.21,7.5,4.19,
201,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_5_substack_frame_1,418.31,259.22,1.61,0.62,2.59,6.69,3.52,1
202,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_5_substack_frame_2,396.86,297.11,1.34,0.75,3.3,7.96,4.36,
203,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6_substack_frame_1,605.34,353.12,1.71,0.58,3.6,8.73,4.78,
204,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_6_substack_frame_2,456.28,274.56,1.66,0.6,2.47,6.46,3.37,
205,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7_substack_frame_1,432.71,178.04,2.43,0.41,2.34,6.35,3.21,
206,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_7_substack_frame_2,430.3,289.03,1.49,0.67,3.31,7.88,4.35,
207,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8_substack_frame_1,497.38,275.6,1.8,0.55,2.31,6.23,3.17,
208,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_8_substack_frame_2,490.62,299.05,1.64,0.61,2.83,6.94,3.75,
