 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
18,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_18_substack_frame_2,474.84,491.56,0.97,1.04,3.12,7.51,4.08,
19,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_19_substack_frame_1,452.6,248.25,1.82,0.55,2.8,7.36,3.82,
20,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_19_substack_frame_2,447.88,621.24,0.72,1.39,4.84,10.81,6.27,
21,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_1_substack_frame_1,834.29,398.11,2.1,0.48,3.96,9.19,5.16,
22,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_1_substack_frame_2,0,0,0,0,0,0,0,
23,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_20_substack_frame_1,452.94,247.54,1.83,0.55,2.8,7.36,3.82,
24,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_20_substack_frame_2,0,0,0,0,0,0,0,
25,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_2_substack_frame_1,707.44,352.44,2.01,0.5,4.28,9.5,5.53,
26,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_2_substack_frame_2,447.48,453.95,0.99,1.01,3.05,7.72,4.09,
27,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_3_substack_frame_1,557.62,262.28,2.13,0.47,3.68,8.41,4.79,
28,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_3_substack_frame_2,385.05,411.37,0.94,1.07,3.17,7.65,4.17,
29,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_4_substack_frame_1,474.38,289.33,1.64,0.61,2.49,6.41,3.35,
30,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_4_substack_frame_2,365.61,289.76,1.26,0.79,2.12,5.95,2.94,
31,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_5_substack_frame_1,334.73,301,1.11,0.9,3.52,8.37,4.64,
32,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_5_substack_frame_2,364.32,359.06,1.01,0.99,2.98,7.46,4.01,
33,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_6_substack_frame_1,444.88,321.22,1.38,0.72,2.63,6.55,3.47,
34,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_6_substack_frame_2,0,0,0,0,0,0,0,
35,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_7_substack_frame_1,554.81,389.63,1.42,0.7,3.72,8.76,4.84,
36,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_7_substack_frame_2,569.53,141.37,4.03,0.25,1,5.56,2.1,1
37,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_8_substack_frame_1,588.11,235.56,2.5,0.4,2.37,6.66,3.36,
38,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_8_substack_frame_2,385.28,456.83,0.84,1.19,3.17,7.61,4.19,
39,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_9_substack_frame_1,568.18,417.07,1.36,0.73,3.99,9.09,5.13,
40,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_11_R3D_D3D_nucleus_9_substack_frame_2,445.52,516.08,0.86,1.16,3.31,8.25,4.42,
41,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_10_substack_frame_1,542.01,338.02,1.6,0.62,3.51,7.99,4.51,
42,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_10_substack_frame_2,324.13,511.17,0.63,1.58,4.83,10.14,6.06,
43,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_11_substack_frame_1,605.54,510.8,1.19,0.84,4.62,10.27,5.98,
44,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_11_substack_frame_2,634.05,557.5,1.14,0.88,2.68,6.97,3.64,
45,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_12_substack_frame_1,517.55,325.82,1.59,0.63,3.16,7.54,4.12,
46,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_12_substack_frame_2,405.3,358.57,1.13,0.88,2.67,6.77,3.58,
47,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_13_substack_frame_1,600.59,342.7,1.75,0.57,4.02,9.77,5.43,
48,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_13_substack_frame_2,472.06,395.84,1.19,0.84,2.47,6.67,3.38,
49,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_14_substack_frame_1,554.44,276.17,2.01,0.5,3.05,7.34,4.01,
50,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_14_substack_frame_2,409.94,388.83,1.05,0.95,3.12,7.6,4.16,
51,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_15_substack_frame_1,359.49,237.32,1.51,0.66,2.6,6.52,3.47,
52,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_15_substack_frame_2,304.88,280.95,1.09,0.92,2.52,6.53,3.39,
53,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_16_substack_frame_1,499.99,278.1,1.8,0.56,3.61,8.99,4.87,
54,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_16_substack_frame_2,467.31,509.84,0.92,1.09,3.12,7.32,4.07,
55,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_1_substack_frame_1,387.12,259.1,1.49,0.67,3.42,7.99,4.48,
56,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_1_substack_frame_2,409.28,410.13,1,1,3.33,7.72,4.3,
57,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_2_substack_frame_1,488.92,404.64,1.21,0.83,3.46,7.94,4.48,
58,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_2_substack_frame_2,369.89,350.31,1.06,0.95,2.41,6.32,3.3,
59,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_3_substack_frame_1,543.89,341.96,1.59,0.63,3.79,8.92,4.98,
60,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_3_substack_frame_2,436.43,469.61,0.93,1.08,3.39,8.06,4.43,
61,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_4_substack_frame_1,610.67,408.55,1.49,0.67,4.61,10.73,6.13,
62,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_4_substack_frame_2,398.3,337.2,1.18,0.85,2.3,6.12,3.18,
63,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_5_substack_frame_1,837.99,411.51,2.04,0.49,3.47,8.23,4.52,
64,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_5_substack_frame_2,540.6,657.77,0.82,1.22,4.2,9.23,5.35,
65,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_6_substack_frame_1,622.1,411.4,1.51,0.66,4.08,9.58,5.34,
66,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_6_substack_frame_2,660.68,603.44,1.09,0.91,3.18,7.72,4.22,
67,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_7_substack_frame_1,688.38,508.75,1.35,0.74,4.43,9.37,5.54,
68,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_7_substack_frame_2,622.44,657.95,0.95,1.06,4.09,9.32,5.3,
69,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_8_substack_frame_1,535.84,268.44,2,0.5,4.05,9.18,5.21,
70,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_8_substack_frame_2,350.6,313.74,1.12,0.89,3.31,8.16,4.4,
71,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_9_substack_frame_1,629.84,390.75,1.61,0.62,3.88,9.61,5.23,
72,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_12_R3D_D3D_nucleus_9_substack_frame_2,409.26,515.04,0.79,1.26,3.8,8.65,4.9,
73,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_10_substack_frame_1,506.37,265.4,1.91,0.52,3.05,7.96,4.17,
74,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_10_substack_frame_2,391.48,444.13,0.88,1.13,3.88,8.73,5,
75,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_11_substack_frame_1,594.51,346.21,1.72,0.58,3.26,8.74,4.7,
76,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_11_substack_frame_2,562.31,640.24,0.88,1.14,3.4,7.88,4.45,
77,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_12_substack_frame_1,361.31,241.27,1.5,0.67,2.42,6.44,3.29,
78,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_12_substack_frame_2,286.44,240.37,1.19,0.84,2.31,6.32,3.19,
79,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_13_substack_frame_1,468.07,292.14,1.6,0.62,3.67,8.59,4.77,
80,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_13_substack_frame_2,409.68,438.56,0.93,1.07,3.67,8.52,4.78,
81,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_14_substack_frame_1,654.58,464.18,1.41,0.71,4.83,10.68,6.44,
82,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_14_substack_frame_2,520.94,640.08,0.81,1.23,4.09,9.3,5.3,
83,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_15_substack_frame_1,715.15,441.43,1.62,0.62,3.82,8.86,4.97,
84,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_15_substack_frame_2,402.72,374.07,1.08,0.93,3.49,8.28,4.58,
85,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_16_substack_frame_1,673.7,350.9,1.92,0.52,3.63,8.48,4.7,
86,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_16_substack_frame_2,487.88,548.2,0.89,1.12,4.06,9,5.2,
87,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_1_substack_frame_1,388.62,271.81,1.43,0.7,2.36,6.09,3.15,
88,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_1_substack_frame_2,347.27,247.98,1.4,0.71,2.18,6.1,3.02,
89,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_2_substack_frame_1,502.09,268.12,1.87,0.53,2.94,7.48,3.98,
90,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_2_substack_frame_2,476.62,440.46,1.08,0.92,3.35,8.01,4.38,
91,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_3_substack_frame_1,377.63,179.92,2.1,0.48,1.39,4.47,2.03,
92,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_3_substack_frame_2,379.88,182.91,2.08,0.48,1.33,4.5,2.01,
93,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_4_substack_frame_1,478.98,251.43,1.91,0.52,1.91,5.55,2.7,
94,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_4_substack_frame_2,393.03,222.76,1.76,0.57,1.71,5.16,2.46,
95,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_5_substack_frame_1,572.99,402.49,1.42,0.7,4.35,9.66,5.61,
96,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_5_substack_frame_2,509.7,416.46,1.22,0.82,2.82,7.21,3.81,
97,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_6_substack_frame_1,700.19,420.78,1.66,0.6,4.77,10.4,6.13,
98,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_6_substack_frame_2,559.19,549.02,1.02,0.98,2.93,7.12,3.87,
99,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_7_substack_frame_1,590.85,280.6,2.11,0.47,2.04,5.68,2.83,
100,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_7_substack_frame_2,580.82,237.19,2.45,0.41,1.69,4.95,2.41,
101,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_8_substack_frame_1,503.97,384.5,1.31,0.76,4.72,10.22,5.99,
102,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_8_substack_frame_2,366.74,351.91,1.04,0.96,3.31,7.97,4.36,
103,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_9_substack_frame_1,499.63,324.81,1.54,0.65,2.56,6.58,3.43,
104,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_13_R3D_D3D_nucleus_9_substack_frame_2,410.84,401.55,1.02,0.98,2.48,6.59,3.38,
105,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_10_substack_frame_1,553.26,375.77,1.47,0.68,2.76,6.87,3.67,
106,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_10_substack_frame_2,355.23,450.73,0.79,1.27,2.48,6.31,3.35,
107,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_11_substack_frame_1,508.91,265.34,1.92,0.52,3.04,7.4,4.09,
108,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_11_substack_frame_2,518.39,548.9,0.94,1.06,2.9,7.01,3.8,
109,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_12_substack_frame_1,471.6,180.58,2.61,0.38,1.35,4.34,1.96,
110,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_12_substack_frame_2,338.61,332.29,1.02,0.98,1.78,5.23,2.55,
111,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_1_substack_frame_1,398.65,204.03,1.95,0.51,2.58,6.87,3.53,1
112,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_1_substack_frame_2,457.37,380.18,1.2,0.83,2.82,7.3,3.84,
113,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_2_substack_frame_1,622.42,259.6,2.4,0.42,2.56,6.76,3.49,
114,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_2_substack_frame_2,449.46,439.62,1.02,0.98,2.76,7.02,3.71,
115,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_3_substack_frame_1,347.53,246.88,1.41,0.71,2.39,6.31,3.23,
116,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_3_substack_frame_2,299.89,358.61,0.84,1.2,2.58,6.49,3.44,
117,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_4_substack_frame_1,457.91,286.6,1.6,0.63,3.15,7.44,4.15,
118,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_4_substack_frame_2,392.48,405.68,0.97,1.03,3.54,8.21,4.62,
119,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_5_substack_frame_1,528.58,234.22,2.26,0.44,2.48,6.68,3.44,
120,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_5_substack_frame_2,442.85,382.59,1.16,0.86,2.7,6.81,3.59,
121,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_6_substack_frame_1,444.93,201.95,2.2,0.45,1.81,5.35,2.59,
122,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_6_substack_frame_2,360.17,274.3,1.31,0.76,1.73,5.18,2.47,
123,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_7_substack_frame_1,505.4,348.94,1.45,0.69,3.36,8.39,4.52,
124,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_7_substack_frame_2,347.65,443.45,0.78,1.28,3.88,8.92,5.04,
125,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_8_substack_frame_1,404.75,233.74,1.73,0.58,1.53,4.7,2.2,
126,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_8_substack_frame_2,350.19,248.58,1.41,0.71,1.63,4.99,2.33,
127,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_9_substack_frame_1,557.83,366.09,1.52,0.66,3.18,7.94,4.27,
128,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_14_R3D_D3D_nucleus_9_substack_frame_2,354.97,416.01,0.85,1.17,3.05,7.25,3.98,
129,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_10_substack_frame_1,515.72,342.05,1.51,0.66,4.3,10.01,5.68,
130,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_10_substack_frame_2,479.05,341.22,1.4,0.71,3.37,8.53,4.64,
131,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_11_substack_frame_1,605.37,392.59,1.54,0.65,3.44,8.07,4.49,
132,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_11_substack_frame_2,407.83,440.63,0.93,1.08,2.8,7.34,3.82,
133,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_12_substack_frame_1,763.07,507.35,1.5,0.66,3.73,8.67,4.83,
134,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_12_substack_frame_2,606.18,533.56,1.14,0.88,3.1,7.48,4.09,
135,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_13_substack_frame_1,618.08,384.7,1.61,0.62,2.68,6.88,3.59,
136,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_13_substack_frame_2,464.25,532.18,0.87,1.15,3.66,8.51,4.76,
137,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_14_substack_frame_1,436.03,200.94,2.17,0.46,1.46,4.63,2.11,
138,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_14_substack_frame_2,427.52,218.48,1.96,0.51,1.56,4.92,2.27,
139,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_15_substack_frame_1,442.5,327.36,1.35,0.74,3.65,8.84,4.87,
140,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_15_substack_frame_2,449.81,498.79,0.9,1.11,3.7,8.27,4.71,
141,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_16_substack_frame_1,499.9,334.45,1.49,0.67,4.51,9.99,5.81,
142,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_16_substack_frame_2,461.41,415.62,1.11,0.9,2.45,6.55,3.4,
143,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_17_substack_frame_1,470.67,182.08,2.58,0.39,1.27,4.26,1.91,
144,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_17_substack_frame_2,388.7,205.4,1.89,0.53,1.36,4.44,2.04,
145,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_18_substack_frame_1,692.42,262.87,2.63,0.38,2.76,7.15,3.74,
146,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_18_substack_frame_2,469.85,481.37,0.98,1.02,3.81,8.66,4.92,
147,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_19_substack_frame_1,391.54,202.81,1.93,0.52,1.43,4.51,2.1,
148,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_19_substack_frame_2,390.78,245.19,1.59,0.63,1.69,5.23,2.44,
149,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_1_substack_frame_1,591.95,296.37,2,0.5,3.08,7.74,4.1,
150,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_1_substack_frame_2,510.91,614.45,0.83,1.2,3.84,8.69,4.95,
151,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_20_substack_frame_1,464.19,395.44,1.17,0.85,4.26,9.29,5.42,
152,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_20_substack_frame_2,505.28,425.89,1.19,0.84,2.74,7.31,3.75,
153,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_21_substack_frame_1,441.39,298.95,1.48,0.68,3.43,8.37,4.56,
154,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_21_substack_frame_2,351.62,390.42,0.9,1.11,3.12,7.41,4.1,
155,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22_substack_frame_1,422.25,282.31,1.5,0.67,2.76,7.12,3.79,
156,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22_substack_frame_2,324.04,369.05,0.88,1.14,2.86,7.24,3.87,
157,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2_substack_frame_1,634.78,375.54,1.69,0.59,3.09,7.29,4.02,
158,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2_substack_frame_2,365.82,557.89,0.66,1.53,2.98,7.09,3.89,
159,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_3_substack_frame_1,472.5,297.99,1.59,0.63,3.18,7.75,4.21,
