 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
59,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_32_R3D_D3D_nucleus_8_substack_frame_2_middleslice,585.47,534.99,1.09,0.91,3.63,8.38,4.68,
60,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_32_R3D_D3D_nucleus_8_substack_frame_3_middleslice,481.1,178.76,2.69,0.37,1.75,5.29,2.53,
61,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_32_R3D_D3D_nucleus_9_substack_frame_1_middleslice,763.01,385.33,1.98,0.51,3.25,7.72,4.26,
62,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_32_R3D_D3D_nucleus_9_substack_frame_2_middleslice,471.95,267.51,1.76,0.57,1.99,5.72,2.88,
63,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_32_R3D_D3D_nucleus_9_substack_frame_3_middleslice,465.62,114.63,4.06,0.25,1.31,4.48,1.99,
64,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_1_substack_frame_1_middleslice,801.48,295.46,2.71,0.37,3,7.38,4.03,
65,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_1_substack_frame_2_middleslice,837.75,622.41,1.35,0.74,4.83,11.36,6.34,
66,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_1_substack_frame_3_middleslice,498.93,227.58,2.19,0.46,2.23,6.05,3.08,
67,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_2_substack_frame_1_middleslice,812.51,286.41,2.84,0.35,2.9,7.26,3.88,
68,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_2_substack_frame_2_middleslice,560.18,301.65,1.86,0.54,2.01,5.74,2.84,
69,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_2_substack_frame_3_middleslice,497.52,206.51,2.41,0.42,1.78,5.14,2.52,
70,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_3_substack_frame_1_middleslice,728.97,324.65,2.25,0.45,3.14,7.52,4.12,
71,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_3_substack_frame_2_middleslice,749.78,498.53,1.5,0.66,4.34,11.3,6,
72,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_3_substack_frame_3_middleslice,531.31,162.19,3.28,0.31,1.88,5.7,2.7,
73,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_4_substack_frame_1_middleslice,568.93,202.6,2.81,0.36,2.95,7.15,3.89,1
74,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_4_substack_frame_2_middleslice,970.81,658.64,1.47,0.68,6.12,14.58,8.11,
75,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_4_substack_frame_3_middleslice,554.12,199.2,2.78,0.36,2.26,6.65,3.25,
76,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_5_substack_frame_1_middleslice,555.81,255.6,2.17,0.46,3.14,7.71,4.14,
77,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_5_substack_frame_2_middleslice,641.63,348.99,1.84,0.54,3.88,10.32,5.39,
78,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_5_substack_frame_3_middleslice,408.75,125.1,3.27,0.31,1.63,5.08,2.36,
79,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_6_substack_frame_1_middleslice,832.27,319.59,2.6,0.38,3.17,7.93,4.22,
80,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_6_substack_frame_2_middleslice,802.45,549.9,1.46,0.69,4.76,12.59,6.63,
81,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_33_R3D_D3D_nucleus_6_substack_frame_3_middleslice,444.54,159.79,2.78,0.36,2.03,5.76,2.84,
82,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_10_substack_frame_1_middleslice,929.16,329.74,2.82,0.35,2.95,7.31,3.98,
83,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_10_substack_frame_2_middleslice,950.21,531.04,1.79,0.56,4.22,9.82,5.49,
84,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_10_substack_frame_3_middleslice,573.51,228.29,2.51,0.4,2.05,5.78,2.84,
85,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_11_substack_frame_1_middleslice,1031.93,350.92,2.94,0.34,3.35,7.97,4.41,
86,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_11_substack_frame_2_middleslice,608.07,288.56,2.11,0.47,2.37,6.28,3.22,
87,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_11_substack_frame_3_middleslice,624.17,222.9,2.8,0.36,2.03,5.76,2.83,
88,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_12_substack_frame_1_middleslice,762.74,283.82,2.69,0.37,3.04,8.04,4.19,
89,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_12_substack_frame_2_middleslice,663.5,524.74,1.26,0.79,3.61,8.84,4.84,
90,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_12_substack_frame_3_middleslice,474.17,145.84,3.25,0.31,1.53,4.79,2.24,
91,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_13_substack_frame_1_middleslice,881.09,260.36,3.38,0.3,2.76,7.15,3.75,
92,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_13_substack_frame_2_middleslice,719.24,527.82,1.36,0.73,4.42,10.39,5.82,
93,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_13_substack_frame_3_middleslice,547.01,186.67,2.93,0.34,1.6,5.05,2.34,
94,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_14_substack_frame_1_middleslice,1002.2,355.74,2.82,0.35,3.32,7.99,4.37,
95,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_14_substack_frame_2_middleslice,533.32,325.25,1.64,0.61,2.3,6.03,3.09,
96,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_14_substack_frame_3_middleslice,580.06,275.53,2.11,0.47,2.48,6.4,3.39,
97,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_15_substack_frame_1_middleslice,934.22,364.11,2.57,0.39,3.35,7.92,4.37,
98,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_15_substack_frame_2_middleslice,646.33,328.74,1.97,0.51,2.18,6,3.02,
99,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_15_substack_frame_3_middleslice,640.21,228.46,2.8,0.36,2.38,6.39,3.31,
100,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_16_substack_frame_1_middleslice,778.93,254.94,3.06,0.33,3.08,7.74,4.17,
101,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_16_substack_frame_2_middleslice,634.68,279.9,2.27,0.44,1.82,5.46,2.68,
102,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_16_substack_frame_3_middleslice,528.54,189.74,2.79,0.36,1.75,5.2,2.48,
103,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_17_substack_frame_1_middleslice,805,237.5,3.39,0.3,2.51,6.7,3.43,
104,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_17_substack_frame_2_middleslice,680.24,386.94,1.76,0.57,2.7,7.18,3.73,
105,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_17_substack_frame_3_middleslice,558.27,186.93,2.99,0.33,1.84,6.23,2.84,
106,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_18_substack_frame_1_middleslice,1051.91,263.76,3.99,0.25,2.56,6.86,3.54,
107,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_18_substack_frame_2_middleslice,921.08,453.78,2.03,0.49,3.45,8.39,4.58,
108,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_18_substack_frame_3_middleslice,603.16,273.04,2.21,0.45,2.19,6.02,3.04,
109,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_19_substack_frame_1_middleslice,678.79,259.65,2.61,0.38,2.94,7.32,3.91,
110,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_19_substack_frame_2_middleslice,452.9,207.36,2.18,0.46,1.98,5.71,2.79,
111,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_19_substack_frame_3_middleslice,521.64,195.11,2.67,0.37,2.32,7.08,3.39,
112,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_1_substack_frame_1_middleslice,674.29,245.54,2.75,0.36,3.01,7.67,4.1,
113,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_1_substack_frame_2_middleslice,860.03,503.98,1.71,0.59,4.77,12.32,6.53,
114,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_1_substack_frame_3_middleslice,510.33,244.92,2.08,0.48,2.15,5.97,2.96,
115,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_2_substack_frame_1_middleslice,794.79,253.22,3.14,0.32,2.56,6.67,3.46,
116,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_2_substack_frame_2_middleslice,527.84,266.41,1.98,0.5,2.23,6.24,3.12,
117,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_2_substack_frame_3_middleslice,571.57,199.3,2.87,0.35,1.64,5,2.36,
118,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_3_substack_frame_1_middleslice,901.05,235.87,3.82,0.26,2.97,7.69,4.05,
119,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_3_substack_frame_2_middleslice,757.34,337.31,2.25,0.45,2.83,7.78,3.93,
120,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_3_substack_frame_3_middleslice,629.61,215.81,2.92,0.34,2.06,5.79,2.91,
121,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_4_substack_frame_1_middleslice,867.5,326.87,2.65,0.38,3.12,7.51,4.13,
122,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_4_substack_frame_2_middleslice,423.59,263.37,1.61,0.62,1.99,5.98,2.88,
123,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_4_substack_frame_3_middleslice,600.57,243.86,2.46,0.41,2.38,6.3,3.25,
124,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_5_substack_frame_1_middleslice,974.37,278.61,3.5,0.29,3.01,7.86,4.1,
125,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_5_substack_frame_2_middleslice,479.82,220,2.18,0.46,1.87,5.6,2.7,
126,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_5_substack_frame_3_middleslice,551.28,210.69,2.62,0.38,2.45,7.39,3.57,
127,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_6_substack_frame_1_middleslice,733.8,321.26,2.28,0.44,3.22,7.69,4.2,
128,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_6_substack_frame_2_middleslice,843.59,565.45,1.49,0.67,4.5,9.91,5.76,
129,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_6_substack_frame_3_middleslice,514.82,206.68,2.49,0.4,1.8,5.34,2.54,
130,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_7_substack_frame_1_middleslice,795.97,381,2.09,0.48,3.33,7.99,4.41,
131,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_7_substack_frame_2_middleslice,984.87,588.14,1.67,0.6,5.19,12.96,7.03,
132,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_7_substack_frame_3_middleslice,434.43,225,1.93,0.52,2.49,6.6,3.4,
133,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_8_substack_frame_1_middleslice,1051.02,353.75,2.97,0.34,3.64,8.3,4.72,
134,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_8_substack_frame_2_middleslice,1045.39,777.7,1.34,0.74,5.4,11.81,6.93,
135,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_8_substack_frame_3_middleslice,673.46,259.25,2.6,0.38,2.11,5.84,2.9,
136,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_9_substack_frame_1_middleslice,1138.31,450.51,2.53,0.4,3.33,8,4.44,
137,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_9_substack_frame_2_middleslice,935.87,753.86,1.24,0.81,5.12,11.18,6.55,
138,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_34_R3D_D3D_nucleus_9_substack_frame_3_middleslice,771.01,268.09,2.88,0.35,2.4,6.51,3.3,
139,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_1_substack_frame_1_middleslice,589.83,224.35,2.63,0.38,2.52,6.44,3.39,
140,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_1_substack_frame_2_middleslice,581.16,448.67,1.3,0.77,4.62,10.96,6.09,
141,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_1_substack_frame_3_middleslice,385.03,143.38,2.69,0.37,1.61,4.97,2.36,
142,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_2_substack_frame_1_middleslice,680.17,239.27,2.84,0.35,3.29,7.99,4.35,
143,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_2_substack_frame_2_middleslice,955.35,615.77,1.55,0.64,4.69,11.68,6.3,
144,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_2_substack_frame_3_middleslice,521.69,203.34,2.57,0.39,1.97,5.57,2.81,
145,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_3_substack_frame_1_middleslice,958.9,324.8,2.95,0.34,4.06,9.09,5.19,
146,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_3_substack_frame_2_middleslice,814.9,626.02,1.3,0.77,5.12,11.25,6.52,
147,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_3_substack_frame_3_middleslice,485.13,223.08,2.17,0.46,2.05,5.78,2.84,
148,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_4_substack_frame_1_middleslice,888.2,179.29,4.95,0.2,2.13,5.96,2.97,
149,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_4_substack_frame_2_middleslice,645.21,227.1,2.84,0.35,1.38,4.45,2.02,
150,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_4_substack_frame_3_middleslice,489.16,219.34,2.23,0.45,1.96,5.6,2.74,
151,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_5_substack_frame_1_middleslice,694.44,239.98,2.89,0.35,2.42,6.53,3.36,
152,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_5_substack_frame_2_middleslice,474.25,202.8,2.34,0.43,1.75,5.57,2.56,
153,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_35_R3D_D3D_nucleus_5_substack_frame_3_middleslice,515.31,143.69,3.59,0.28,1.56,4.92,2.36,
