 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
22,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_17_substack_frame_1_middleslice,991.09,266.19,3.72,0.27,3.24,7.9,4.31,
23,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_17_substack_frame_2_middleslice,515.96,278.55,1.85,0.54,2.52,6.53,3.38,
24,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_17_substack_frame_3_middleslice,548.37,183.33,2.99,0.33,2.03,5.67,2.82,
25,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1081.1,335.17,3.23,0.31,3.19,7.92,4.33,
26,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_1_substack_frame_2_middleslice,904.31,627.94,1.44,0.69,5.63,11.38,7,
27,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_1_substack_frame_3_middleslice,498.58,249.24,2,0.5,1.8,5.53,2.62,
28,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_2_substack_frame_1_middleslice,802.81,280.95,2.86,0.35,2.79,7.08,3.78,
29,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_2_substack_frame_2_middleslice,739.32,436.05,1.7,0.59,3.49,8.86,4.75,
30,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_2_substack_frame_3_middleslice,567.14,195.81,2.9,0.35,1.7,5.15,2.47,
31,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_3_substack_frame_1_middleslice,954.62,297.33,3.21,0.31,3.58,8.43,4.72,
32,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1025.42,600.42,1.71,0.59,5.16,13.56,7.14,
33,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_3_substack_frame_3_middleslice,619.88,198.91,3.12,0.32,1.87,5.88,2.77,
34,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_4_substack_frame_1_middleslice,794.59,304.01,2.61,0.38,3.08,7.71,4.13,
35,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_4_substack_frame_2_middleslice,581.2,255.17,2.28,0.44,2.11,6.68,3.16,
36,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_4_substack_frame_3_middleslice,553.04,193.63,2.86,0.35,1.59,5.19,2.37,
37,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_5_substack_frame_1_middleslice,906.23,302.44,3,0.33,2.98,7.37,4,
38,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_5_substack_frame_2_middleslice,731.48,462.61,1.58,0.63,3.94,8.98,5.13,
39,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_5_substack_frame_3_middleslice,686.14,318.87,2.15,0.46,3.14,7.99,4.23,
40,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_6_substack_frame_1_middleslice,767.74,293.1,2.62,0.38,3.19,7.76,4.23,
41,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_6_substack_frame_2_middleslice,488.88,241.22,2.03,0.49,1.98,5.99,2.84,
42,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_6_substack_frame_3_middleslice,557.5,127.82,4.36,0.23,1.8,5.53,2.62,
43,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_7_substack_frame_1_middleslice,828.43,242.63,3.41,0.29,2.75,7.14,3.74,
44,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_7_substack_frame_2_middleslice,852.87,683.4,1.25,0.8,5.33,13.76,7.36,
45,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_7_substack_frame_3_middleslice,566.83,217.78,2.6,0.38,2.16,5.98,3,
46,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_8_substack_frame_1_middleslice,754.39,289.45,2.61,0.38,2.79,7.08,3.72,
47,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_8_substack_frame_2_middleslice,527.32,238.48,2.21,0.45,1.63,4.9,2.34,
48,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_8_substack_frame_3_middleslice,517.89,170.59,3.04,0.33,1.32,4.49,1.97,
49,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_9_substack_frame_1_middleslice,853.18,352.77,2.42,0.41,3.37,8,4.41,
50,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_9_substack_frame_2_middleslice,569.27,227.88,2.5,0.4,1.8,5.9,2.7,
51,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_21_R3D_D3D_nucleus_9_substack_frame_3_middleslice,518.76,166.45,3.12,0.32,1.9,5.35,2.69,
52,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_2_substack_frame_1_middleslice,891.38,361.17,2.47,0.41,3.03,7.32,4.03,
53,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_2_substack_frame_2_middleslice,622.67,324.84,1.92,0.52,2.18,5.91,3.01,
54,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_2_substack_frame_3_middleslice,754.37,287.27,2.63,0.38,2.84,7.6,3.93,
55,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_3_substack_frame_1_middleslice,915.67,304.25,3.01,0.33,3.38,8.38,4.55,
56,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_3_substack_frame_2_middleslice,744.2,558.28,1.33,0.75,4.54,9.94,5.79,
57,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_3_substack_frame_3_middleslice,610.08,221.51,2.75,0.36,2.3,6.21,3.15,
58,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1014.6,332.9,3.05,0.33,2.82,7.21,3.79,
59,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_4_substack_frame_2_middleslice,918.88,543.4,1.69,0.59,4.29,9.79,5.56,
60,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_4_substack_frame_3_middleslice,637.73,299.98,2.13,0.47,2.76,7.05,3.73,
61,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_5_substack_frame_1_middleslice,871.56,225.84,3.86,0.26,3.05,7.62,4.1,
62,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_5_substack_frame_2_middleslice,554.49,396.82,1.4,0.72,2.8,7.18,3.77,
63,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_22_R3D_D3D_nucleus_5_substack_frame_3_middleslice,444.61,264.04,1.68,0.59,2.42,6.53,3.33,
64,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_10_substack_frame_1_middleslice,771.71,206.75,3.73,0.27,2.17,6.09,3.01,
65,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_10_substack_frame_2_middleslice,440.99,190.41,2.32,0.43,1.59,5.32,2.38,
66,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_10_substack_frame_3_middleslice,450.07,246.5,1.83,0.55,2.15,6.06,2.98,
67,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_11_substack_frame_1_middleslice,865.8,249.18,3.47,0.29,3.38,7.95,4.41,
68,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_11_substack_frame_2_middleslice,948.58,494.32,1.92,0.52,3.63,10.25,5.26,
69,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_11_substack_frame_3_middleslice,526,190.38,2.76,0.36,1.69,5.61,2.59,
70,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_12_substack_frame_1_middleslice,932.48,329.05,2.83,0.35,3.11,7.4,4.08,
71,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_12_substack_frame_2_middleslice,618.73,283.25,2.18,0.46,2.34,6.26,3.21,
72,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_12_substack_frame_3_middleslice,545.47,171.39,3.18,0.31,2.08,5.99,2.95,
73,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_13_substack_frame_1_middleslice,888.61,268.39,3.31,0.3,2.98,7.24,3.94,
74,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_13_substack_frame_2_middleslice,900.93,646.22,1.39,0.72,5.29,11.36,6.7,
75,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_13_substack_frame_3_middleslice,536.68,224.54,2.39,0.42,2.4,6.13,3.24,
76,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_14_substack_frame_1_middleslice,854.41,333.02,2.57,0.39,3.65,8.59,4.75,
77,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_14_substack_frame_2_middleslice,793.85,600.45,1.32,0.76,5.08,11.43,6.54,
78,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_14_substack_frame_3_middleslice,579.93,215.23,2.69,0.37,2.39,6.49,3.3,
79,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_15_substack_frame_1_middleslice,734.25,230.28,3.19,0.31,2.74,6.75,3.6,
80,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_15_substack_frame_2_middleslice,524.33,297.41,1.76,0.57,2.04,6.7,3.16,
81,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_15_substack_frame_3_middleslice,409.75,148.25,2.76,0.36,1.56,4.92,2.27,
82,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_18_substack_frame_1_middleslice,875.44,292.5,2.99,0.33,2.53,6.63,3.46,
83,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_18_substack_frame_2_middleslice,1152.45,729.25,1.58,0.63,5.09,12.09,6.72,
84,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_18_substack_frame_3_middleslice,593.78,204.24,2.91,0.34,1.82,5.36,2.62,
85,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_19_substack_frame_1_middleslice,663.51,302.31,2.19,0.46,3.17,7.65,4.2,
86,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_19_substack_frame_2_middleslice,586.19,313.14,1.87,0.53,2.7,7.18,3.86,
87,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_19_substack_frame_3_middleslice,449.58,292.01,1.54,0.65,2.52,6.53,3.4,
88,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_1_substack_frame_1_middleslice,917.11,287.79,3.19,0.31,3.04,7.48,4.06,
89,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_1_substack_frame_2_middleslice,675.76,254.2,2.66,0.38,2.17,6.55,3.21,
90,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_1_substack_frame_3_middleslice,596.87,194.58,3.07,0.33,1.91,5.46,2.67,
91,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_20_substack_frame_1_middleslice,982.48,350.14,2.81,0.36,2.97,7.45,3.96,
92,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_20_substack_frame_2_middleslice,634.83,380.14,1.67,0.6,2.66,6.67,3.58,
93,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_20_substack_frame_3_middleslice,560.28,207.74,2.7,0.37,1.89,5.43,2.67,
94,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_21_substack_frame_1_middleslice,788.7,233.68,3.38,0.3,2.68,6.88,3.63,
95,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_21_substack_frame_2_middleslice,560.56,277.71,2.02,0.5,1.9,5.72,2.72,
96,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_21_substack_frame_3_middleslice,623.5,239.83,2.6,0.38,2.48,6.49,3.37,
97,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_22_substack_frame_1_middleslice,801.8,309.23,2.59,0.39,3.19,7.58,4.17,
98,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_22_substack_frame_2_middleslice,651.04,363.48,1.79,0.56,2.48,6.68,3.39,
99,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_22_substack_frame_3_middleslice,542.86,240.05,2.26,0.44,2.3,6.4,3.18,
100,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_23_substack_frame_1_middleslice,989.03,354.5,2.79,0.36,3.49,8.21,4.59,
101,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_23_substack_frame_2_middleslice,602.23,255.35,2.36,0.42,2.33,6.25,3.22,
102,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_23_substack_frame_3_middleslice,597.83,185.21,3.23,0.31,1.75,5.2,2.52,
103,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_24_substack_frame_1_middleslice,728.78,298.72,2.44,0.41,3.59,8.35,4.65,
104,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_24_substack_frame_2_middleslice,624.76,541.53,1.15,0.87,4.62,10.87,6.07,
105,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_24_substack_frame_3_middleslice,0,0,0,0,0,0,0,
106,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_2_substack_frame_1_middleslice,943.75,294.73,3.2,0.31,3.29,7.86,4.35,
107,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_2_substack_frame_2_middleslice,813.46,536.77,1.52,0.66,3.85,8.88,4.97,
108,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_2_substack_frame_3_middleslice,607.82,295.41,2.06,0.49,2.66,6.67,3.54,
109,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_1_middleslice,869.06,366.24,2.37,0.42,4.03,9.16,5.23,
110,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_2_middleslice,566.44,289.28,1.96,0.51,2.25,6.26,3.19,
111,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_3_middleslice,536.66,208.63,2.57,0.39,1.95,5.58,2.74,
112,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_1_middleslice,722.06,286.31,2.52,0.4,3.09,7.66,4.12,
113,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_2_middleslice,635.42,490.34,1.3,0.77,4.13,9.98,5.53,
114,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_3_middleslice,386.54,106.79,3.62,0.28,1.59,5.13,2.34,
115,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_6_substack_frame_1_middleslice,1015.43,332.18,3.06,0.33,3.58,8.15,4.62,
116,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_6_substack_frame_2_middleslice,922.39,708.54,1.3,0.77,4.31,10.75,5.88,
117,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_6_substack_frame_3_middleslice,558.7,273.92,2.04,0.49,2.18,6.28,3.08,
118,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_7_substack_frame_1_middleslice,866.07,273.72,3.16,0.32,2.65,7.01,3.64,
119,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_7_substack_frame_2_middleslice,878.88,677.95,1.3,0.77,4.65,10.21,5.96,
120,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_7_substack_frame_3_middleslice,650.42,238.45,2.73,0.37,2.27,6.1,3.14,
121,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_8_substack_frame_1_middleslice,653.56,184.82,3.54,0.28,2.3,6.31,3.22,
122,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_8_substack_frame_2_middleslice,521.15,335.25,1.55,0.64,2.79,7.17,3.78,
123,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_8_substack_frame_3_middleslice,427.49,176.74,2.42,0.41,2.06,6.07,2.94,
124,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_9_substack_frame_1_middleslice,705.88,279.65,2.52,0.4,2.77,7.27,3.84,
125,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_9_substack_frame_2_middleslice,860.66,618.54,1.39,0.72,4.66,11.57,6.27,
126,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_23_R3D_D3D_nucleus_9_substack_frame_3_middleslice,546.17,193.8,2.82,0.35,1.78,5.51,2.59,
127,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_10_substack_frame_1_middleslice,744.34,254.31,2.93,0.34,3.1,7.67,4.13,
128,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_10_substack_frame_2_middleslice,779.67,494.77,1.58,0.63,4.59,11.12,6.11,
129,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_10_substack_frame_3_middleslice,454.46,192.26,2.36,0.42,1.82,5.36,2.59,
130,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_11_substack_frame_1_middleslice,755.96,214.09,3.53,0.28,2.81,7.57,3.86,
131,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_11_substack_frame_2_middleslice,817.84,428.36,1.91,0.52,3.99,10.63,5.55,
132,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_11_substack_frame_3_middleslice,521.52,235.74,2.21,0.45,2.52,7.55,3.7,
133,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_12_substack_frame_1_middleslice,923.79,320.1,2.89,0.35,3.35,8.16,4.42,
134,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_12_substack_frame_2_middleslice,627.68,384.49,1.63,0.61,2.88,7.36,3.91,
135,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_12_substack_frame_3_middleslice,549.38,249.26,2.2,0.45,2.31,6.41,3.19,
136,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_13_substack_frame_1_middleslice,1266.89,332.69,3.81,0.26,2.62,7.01,3.6,
137,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_13_substack_frame_2_middleslice,770.92,532.46,1.45,0.69,3.09,7.85,4.16,
138,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_13_substack_frame_3_middleslice,711.14,272.34,2.61,0.38,2.02,5.84,2.86,
139,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_14_substack_frame_1_middleslice,760.7,260.5,2.92,0.34,2.97,7.45,3.99,
140,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_14_substack_frame_2_middleslice,404.38,249.31,1.62,0.62,2.36,6.37,3.32,
141,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_14_substack_frame_3_middleslice,447.14,201.18,2.22,0.45,2.09,6.06,2.97,
142,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_15_substack_frame_1_middleslice,810.23,295.99,2.74,0.37,2.86,7.15,3.85,
143,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_15_substack_frame_2_middleslice,537.92,328.32,1.64,0.61,2.38,6.39,3.25,
144,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_15_substack_frame_3_middleslice,593.13,177.92,3.33,0.3,1.82,5.36,2.56,
145,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_16_substack_frame_1_middleslice,728.41,211.49,3.44,0.29,2.22,6.23,3.1,
146,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_16_substack_frame_2_middleslice,385.68,236.49,1.63,0.61,1.67,4.93,2.38,
147,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_16_substack_frame_3_middleslice,446.31,177.33,2.52,0.4,1.59,4.94,2.31,
148,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_17_substack_frame_1_middleslice,903.93,241.78,3.74,0.27,2.88,7.04,3.86,
149,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_17_substack_frame_2_middleslice,807.92,420.69,1.92,0.52,3.46,8.37,4.58,
150,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_17_substack_frame_3_middleslice,701.75,237.84,2.95,0.34,2.09,5.91,2.93,
151,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_18_substack_frame_1_middleslice,698.51,289.77,2.41,0.41,2.58,6.77,3.53,
152,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_18_substack_frame_2_middleslice,687.29,412.11,1.67,0.6,2.86,7.33,3.86,
153,210524_Nup60GFP_phosphomutants1_hightimeresolution_01_24_R3D_D3D_nucleus_18_substack_frame_3_middleslice,533.74,209.06,2.55,0.39,1.92,5.37,2.66,
