 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
60,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_3_substack_frame_2_middleslice,772.48,380.98,2.03,0.49,3.77,8.62,4.87,
61,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_4_substack_frame_1_middleslice,955.34,311.87,3.06,0.33,2.46,6.38,3.32,
62,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_4_substack_frame_2_middleslice,654.69,305.68,2.14,0.47,2.58,6.67,3.47,
63,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1053.55,410.28,2.57,0.39,2.2,6.12,3.05,
64,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_5_substack_frame_2_middleslice,0,0,0,0,0,0,0,
65,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_6_substack_frame_1_middleslice,772.78,401.73,1.92,0.52,3.3,7.78,4.28,
66,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_6_substack_frame_2_middleslice,550.25,327.48,1.68,0.6,3.1,7.58,4.1,
67,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_7_substack_frame_1_middleslice,854.31,415.93,2.05,0.49,3.7,8.45,4.75,
68,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_7_substack_frame_2_middleslice,606.47,347.54,1.75,0.57,3.58,8.24,4.65,
69,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_8_substack_frame_1_middleslice,726.16,287.66,2.52,0.4,2.94,7.41,3.94,
70,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_8_substack_frame_2_middleslice,683.88,345.49,1.98,0.51,3.02,7.31,3.98,
71,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_9_substack_frame_1_middleslice,607.48,222.48,2.73,0.37,1.62,4.79,2.29,
72,210824_pCUPCdc5_Nup60Phosphomutants2_01_32_R3D_D3D_nucleus_9_substack_frame_2_middleslice,531.2,317.88,1.67,0.6,1.98,5.53,2.74,
73,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_10_substack_frame_1_middleslice,684.78,213.71,3.2,0.31,2.24,6.06,3.07,
74,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_10_substack_frame_2_middleslice,519.31,213.67,2.43,0.41,2.2,5.84,3,
75,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_11_substack_frame_1_middleslice,780.75,323.85,2.41,0.41,3.04,7.33,3.98,
76,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_11_substack_frame_2_middleslice,578.05,291.86,1.98,0.5,2.62,6.91,3.6,
77,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_12_substack_frame_1_middleslice,1025.89,314.42,3.26,0.31,3.32,7.99,4.4,
78,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_12_substack_frame_2_middleslice,785.88,456.54,1.72,0.58,3.81,8.57,4.87,
79,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_13_substack_frame_1_middleslice,948.38,268.98,3.53,0.28,2.33,6.25,3.17,
80,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_13_substack_frame_2_middleslice,859.8,323.15,2.66,0.38,2.45,6.46,3.31,
81,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1120.01,425.18,2.63,0.38,3.29,7.76,4.28,
82,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_1_substack_frame_2_middleslice,821.02,452.83,1.81,0.55,3.98,8.73,5.04,
83,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_2_substack_frame_1_middleslice,979.58,350.82,2.79,0.36,3.31,8.07,4.36,
84,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_2_substack_frame_2_middleslice,744.93,322.1,2.31,0.43,3.59,8.07,4.63,
85,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_3_substack_frame_1_middleslice,882.09,417.04,2.12,0.47,3.49,7.96,4.5,
86,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_3_substack_frame_2_middleslice,736.31,402.23,1.83,0.55,3.32,7.87,4.36,
87,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1199.84,446.31,2.69,0.37,3.7,8.71,4.82,
88,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_4_substack_frame_2_middleslice,897.42,382.6,2.35,0.43,3.07,7.54,4.09,
89,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_5_substack_frame_1_middleslice,845.23,311.27,2.72,0.37,2.48,6.59,3.37,
90,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_5_substack_frame_2_middleslice,714.25,344.57,2.07,0.48,2.8,7.18,3.75,
91,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_6_substack_frame_1_middleslice,687.62,278.36,2.47,0.4,2.95,7.33,3.92,
92,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_6_substack_frame_2_middleslice,700.47,319.19,2.19,0.46,2.68,6.97,3.64,
93,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_7_substack_frame_1_middleslice,884.07,344.66,2.57,0.39,2.89,7.18,3.82,
94,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_7_substack_frame_2_middleslice,704.73,453.65,1.55,0.64,3.19,7.86,4.27,
95,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_8_substack_frame_1_middleslice,600.3,236.12,2.54,0.39,2.69,6.61,3.57,
96,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_8_substack_frame_2_middleslice,637.15,279.77,2.28,0.44,2.42,6.34,3.29,
97,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_9_substack_frame_1_middleslice,969.6,411.99,2.35,0.42,3.32,7.71,4.3,
98,210824_pCUPCdc5_Nup60Phosphomutants2_01_33_R3D_D3D_nucleus_9_substack_frame_2_middleslice,784.03,411.01,1.91,0.52,3.15,7.44,4.14,
99,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_10_substack_frame_1_middleslice,646.83,296.4,2.18,0.46,3.58,8.15,4.61,
100,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_10_substack_frame_2_middleslice,640.36,312.1,2.05,0.49,3.81,8.57,4.9,
101,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_11_substack_frame_1_middleslice,844.61,275.88,3.06,0.33,3.43,8,4.44,
102,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_11_substack_frame_2_middleslice,653.49,336.89,1.94,0.52,2.95,7.39,3.93,
103,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_12_substack_frame_1_middleslice,718.52,254.24,2.83,0.35,2.81,7.01,3.72,
104,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_12_substack_frame_2_middleslice,631.52,237.01,2.66,0.38,2.87,6.97,3.79,
105,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_13_substack_frame_1_middleslice,411.46,223.17,1.84,0.54,1.39,4.56,2.04,
106,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_13_substack_frame_2_middleslice,461.35,194.82,2.37,0.42,1.29,4.37,1.92,
107,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_1_substack_frame_1_middleslice,754.53,351.64,2.15,0.47,3.73,8.49,4.82,
108,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_1_substack_frame_2_middleslice,724.55,336.58,2.15,0.46,3.01,7.58,4.02,
109,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_2_substack_frame_1_middleslice,853.18,316.61,2.69,0.37,2.81,6.73,3.71,
110,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_2_substack_frame_2_middleslice,738.11,312.04,2.37,0.42,2.6,7.08,3.61,
111,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_3_substack_frame_1_middleslice,828.94,298.89,2.77,0.36,2.7,6.81,3.59,
112,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_3_substack_frame_2_middleslice,767.15,303.09,2.53,0.4,3,7.38,4.01,
113,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_4_substack_frame_1_middleslice,812.15,371.96,2.18,0.46,3.86,8.8,4.99,
114,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_4_substack_frame_2_middleslice,636.1,335.48,1.9,0.53,2.91,7.37,3.92,
115,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1011.99,387.9,2.61,0.38,2.72,6.82,3.63,
116,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_5_substack_frame_2_middleslice,729.83,409.96,1.78,0.56,3.39,8.06,4.43,
117,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_6_substack_frame_1_middleslice,1083,377.34,2.87,0.35,3.7,8.45,4.75,
118,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_6_substack_frame_2_middleslice,817.97,375.41,2.18,0.46,3.86,9.01,5.06,
119,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_7_substack_frame_1_middleslice,895.3,305.06,2.93,0.34,2.42,6.34,3.26,
120,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_7_substack_frame_2_middleslice,855.78,307.57,2.78,0.36,2.51,6.42,3.36,
121,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_8_substack_frame_1_middleslice,787.79,331.52,2.38,0.42,2.91,7.11,3.85,
122,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_8_substack_frame_2_middleslice,698.29,318,2.2,0.46,2.48,6.68,3.39,
123,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_9_substack_frame_1_middleslice,469.22,191.8,2.45,0.41,1.21,4.38,1.88,
124,210824_pCUPCdc5_Nup60Phosphomutants2_01_34_R3D_D3D_nucleus_9_substack_frame_2_middleslice,439.25,169.5,2.59,0.39,1.39,4.47,2.04,
125,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_10_substack_frame_1_middleslice,638.36,245.9,2.6,0.39,2.24,6.06,3.07,
126,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_10_substack_frame_2_middleslice,395.18,181.31,2.18,0.46,2.33,6.24,3.26,
127,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_11_substack_frame_1_middleslice,937.65,377.17,2.49,0.4,3.4,7.97,4.42,
128,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_11_substack_frame_2_middleslice,567.2,355.44,1.6,0.63,3.73,8.3,4.75,
129,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_12_substack_frame_1_middleslice,758.85,299.21,2.54,0.39,2.49,6.41,3.38,
130,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_12_substack_frame_2_middleslice,631.16,310.81,2.03,0.49,3.61,8.65,4.77,
131,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_13_substack_frame_1_middleslice,856.51,296.56,2.89,0.35,3.12,7.41,4.06,
132,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_13_substack_frame_2_middleslice,706.73,366.41,1.93,0.52,3.47,8.04,4.49,
133,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_14_substack_frame_1_middleslice,671.73,247.47,2.71,0.37,3.09,7.54,4.12,
134,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_14_substack_frame_2_middleslice,533.79,282.11,1.89,0.53,3.1,7.3,4.05,
135,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_15_substack_frame_1_middleslice,722.74,242.57,2.98,0.34,2.26,6.18,3.1,
136,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_15_substack_frame_2_middleslice,521.19,325.79,1.6,0.63,2.66,6.67,3.53,
137,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_16_substack_frame_1_middleslice,841.09,317.39,2.65,0.38,2.81,7.1,3.74,
138,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_16_substack_frame_2_middleslice,622.59,316.58,1.97,0.51,2.76,7.15,3.72,
139,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_17_substack_frame_1_middleslice,826.84,325,2.54,0.39,2.91,7.11,3.82,
140,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_17_substack_frame_2_middleslice,670.02,344.1,1.95,0.51,3.12,7.41,4.09,
141,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_18_substack_frame_1_middleslice,631.84,296.34,2.13,0.47,3.32,7.8,4.33,
142,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_18_substack_frame_2_middleslice,654.4,325.41,2.01,0.5,3.16,7.54,4.13,
143,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_19_substack_frame_1_middleslice,632.08,259.36,2.44,0.41,3.17,7.55,4.16,
144,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_19_substack_frame_2_middleslice,527.24,272.96,1.93,0.52,3.1,7.67,4.1,
145,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_1_substack_frame_1_middleslice,946.41,349.42,2.71,0.37,3.17,7.83,4.23,
146,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_1_substack_frame_2_middleslice,772.16,441.22,1.75,0.57,3.38,8.14,4.45,
147,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_20_substack_frame_1_middleslice,655.04,267.49,2.45,0.41,3.39,7.87,4.38,
148,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_20_substack_frame_2_middleslice,481.22,247.84,1.94,0.52,2.59,6.97,3.61,
149,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_21_substack_frame_1_middleslice,507.38,156.35,3.25,0.31,1.19,4.17,1.81,
150,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_21_substack_frame_2_middleslice,580.61,245.27,2.37,0.42,1.55,4.82,2.23,
151,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1043.54,413.16,2.53,0.4,3.85,8.6,4.91,
152,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_2_substack_frame_2_middleslice,581.29,558.94,1.04,0.96,5.14,10.5,6.42,
153,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_3_substack_frame_1_middleslice,652.16,278.17,2.34,0.43,1.92,5.65,2.72,
154,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_3_substack_frame_2_middleslice,569.08,199.82,2.85,0.35,1.96,5.69,2.75,
155,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_4_substack_frame_1_middleslice,766.02,244.77,3.13,0.32,2.74,7.03,3.68,
156,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_4_substack_frame_2_middleslice,719.67,371.65,1.94,0.52,3.86,8.71,4.99,
157,210824_pCUPCdc5_Nup60Phosphomutants2_01_35_R3D_D3D_nucleus_5_substack_frame_1_middleslice,532.12,202.18,2.63,0.38,2.88,7.26,3.88,
