 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
22,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_1_substack_frame_1,665.3,276.11,2.41,0.42,3.18,7.72,4.21,
23,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_1_substack_frame_2,477.72,284.35,1.68,0.6,2.51,7.54,3.67,
24,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_1_substack_frame_3,417.14,198.08,2.11,0.47,2.15,5.88,2.95,
25,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_2_substack_frame_1,778.67,354.55,2.2,0.46,3.24,7.62,4.21,
26,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_2_substack_frame_2,567.3,257.19,2.21,0.45,2.25,6.07,3.1,
27,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_2_substack_frame_3,488.37,219.17,2.23,0.45,2.09,5.91,2.95,
28,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_1,737.67,281.86,2.62,0.38,2.91,7.48,3.95,
29,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_2,504.85,319.18,1.58,0.63,2.86,7.61,3.92,
30,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_3,367.75,180.3,2.04,0.49,1.9,5.63,2.69,
31,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_4_substack_frame_1,749.01,249.13,3.01,0.33,3.64,8.36,4.78,
32,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_4_substack_frame_2,536.3,346.8,1.55,0.65,2.82,7.02,3.73,
33,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_4_substack_frame_3,544.41,301.4,1.81,0.55,2.63,6.55,3.53,
34,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_5_substack_frame_1,687.59,306.07,2.25,0.45,3.39,7.78,4.38,
35,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_5_substack_frame_2,560.18,581.15,0.96,1.04,4.63,11.62,6.26,
36,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_5_substack_frame_3,425.41,212.12,2.01,0.5,2.1,5.92,2.95,
37,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_6_substack_frame_1,873.44,414.68,2.11,0.47,3.98,9.01,5.15,1
38,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_6_substack_frame_2,412.1,221.77,1.86,0.54,1.92,5.84,2.83,
39,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_6_substack_frame_3,505.83,272.74,1.85,0.54,2.54,6.65,3.43,
40,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_7_substack_frame_1,934.95,272.79,3.43,0.29,3.21,7.78,4.24,
41,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_7_substack_frame_2,534,366.41,1.46,0.69,2.45,6.27,3.31,
42,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_7_substack_frame_3,757.81,326.56,2.32,0.43,3.68,8.72,4.83,
43,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_8_substack_frame_1,922.77,281.75,3.28,0.31,2.89,7.37,3.91,
44,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_8_substack_frame_2,628.64,674.21,0.93,1.07,4.54,10.32,5.84,
45,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_8_substack_frame_3,523.49,233.99,2.24,0.45,2.53,6.82,3.49,
46,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_9_substack_frame_1,0,0,0,0,0,0,0,
47,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_9_substack_frame_2,0,0,0,0,0,0,0,
48,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_02_R3D_D3D_nucleus_9_substack_frame_3,0,0,0,0,0,0,0,
49,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_10_substack_frame_1,606.67,215.12,2.82,0.35,2.53,7.01,3.58,
50,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_10_substack_frame_2,0,0,0,0,0,0,0,
51,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_10_substack_frame_3,0,0,0,0,0,0,0,
52,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_11_substack_frame_1,629.16,222.11,2.83,0.35,2.33,6.53,3.29,
53,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_11_substack_frame_2,439.45,248.39,1.77,0.57,1.98,5.71,2.79,
54,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_11_substack_frame_3,380.72,190.12,2,0.5,2.01,5.55,2.8,
55,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_12_substack_frame_1,916.72,335.32,2.73,0.37,3.09,8.09,4.26,
56,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_12_substack_frame_2,625.01,305.43,2.05,0.49,2.03,5.95,3.04,
57,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_12_substack_frame_3,657.45,230.18,2.86,0.35,2.68,7.12,3.68,
58,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_13_substack_frame_1,620.23,272.68,2.27,0.44,2.82,7.02,3.75,
59,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_13_substack_frame_2,684.85,607.35,1.13,0.89,4.08,10.42,5.56,
60,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_13_substack_frame_3,405.22,127.48,3.18,0.31,1.63,5.82,2.59,
61,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_14_substack_frame_1,658.62,319.47,2.06,0.49,3.72,8.91,4.93,
62,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_14_substack_frame_2,825.53,672.41,1.23,0.81,5.65,13.42,7.53,
63,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_14_substack_frame_3,819.95,467.94,1.75,0.57,4.66,11.09,6.2,
64,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_15_substack_frame_1,843.3,317.78,2.65,0.38,2.95,7.15,3.91,
65,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_15_substack_frame_2,814.47,645.93,1.26,0.79,4.17,10.42,5.67,
66,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_15_substack_frame_3,521.76,170.39,3.06,0.33,1.81,5.26,2.55,
67,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_16_substack_frame_1,587,226.25,2.59,0.39,2.94,7.21,3.91,
68,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_16_substack_frame_2,492.9,410.92,1.2,0.83,3.56,8.59,4.78,
69,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_16_substack_frame_3,440.72,159.21,2.77,0.36,2.1,5.83,2.95,
70,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_17_substack_frame_1,561.7,250.73,2.24,0.45,3.01,7.58,4.02,
71,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_17_substack_frame_2,315.89,197.76,1.6,0.63,2.24,5.78,3.03,
72,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_17_substack_frame_3,332.75,125.27,2.66,0.38,1.74,5.09,2.49,
73,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_1,949.97,338.16,2.81,0.36,3.11,7.59,4.1,
74,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_2,649.12,433.14,1.5,0.67,2.97,7.73,4.03,
75,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_3,589.87,211.85,2.78,0.36,2.42,6.53,3.33,
76,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_2_substack_frame_1,739.59,257.08,2.88,0.35,2.76,6.87,3.67,
77,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_2_substack_frame_2,536.95,435.43,1.23,0.81,3.42,8.64,4.58,
78,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_2_substack_frame_3,436.22,152.48,2.86,0.35,1.8,5.53,2.61,
79,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_1,665.03,283.3,2.35,0.43,2.91,7.3,3.89,
80,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_2,492.16,492.34,1,1,3.89,9.02,5.08,
81,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_3,564,337.7,1.67,0.6,3.98,10.04,5.41,
82,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_1,799.08,350.14,2.28,0.44,3.47,8.22,4.55,
83,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_2,663.39,570.68,1.16,0.86,4.33,9.83,5.6,
84,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_3,498.3,270.29,1.84,0.54,2.44,6.54,3.32,
85,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_1,743.77,252.15,2.95,0.34,3.24,7.81,4.27,
86,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_2,372.73,190.21,1.96,0.51,1.77,5.41,2.55,
87,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_3,451.33,197.03,2.29,0.44,2.18,5.82,2.95,
88,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_1,724.75,296.04,2.45,0.41,2.98,7.43,4,
89,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_2,698.5,379.04,1.84,0.54,3.25,8.1,4.37,
90,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_3,529.57,192.75,2.75,0.36,1.92,5.56,2.72,
91,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_1,761.77,257.07,2.96,0.34,3.15,7.78,4.19,
92,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_2,486.16,365.32,1.33,0.75,2.84,7.23,3.86,
93,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_3,475.34,230.19,2.07,0.48,2.88,7.36,3.88,
94,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_8_substack_frame_1,971.67,353.76,2.75,0.36,3.56,8.22,4.63,
95,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_8_substack_frame_2,729.37,705.95,1.03,0.97,4.37,9.75,5.65,
96,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_8_substack_frame_3,577.98,294.82,1.96,0.51,2.49,6.51,3.38,
97,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_9_substack_frame_1,611.07,267.9,2.28,0.44,3.11,7.59,4.14,
98,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_9_substack_frame_2,521.62,399.59,1.31,0.77,3.74,9.43,5.02,
99,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_03_R3D_D3D_nucleus_9_substack_frame_3,371.9,156.2,2.38,0.42,1.73,5.18,2.45,
100,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_1,776.42,317.85,2.44,0.41,3.73,8.58,4.83,
101,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_2,635.49,434.2,1.46,0.68,3.01,7.76,4.13,
102,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_3,519.18,219.12,2.37,0.42,2.3,6.21,3.18,
103,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_1,660.8,281.18,2.35,0.43,2.94,7.23,3.87,
104,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_2,435.96,243.48,1.79,0.56,2.24,6.44,3.16,
105,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_3,416.96,212.49,1.96,0.51,2.29,6.2,3.12,
106,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_1,769.85,261.63,2.94,0.34,3.38,8.04,4.43,
107,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_2,843.77,678.44,1.24,0.8,5.36,13.31,7.31,
108,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_3,466.12,181.72,2.57,0.39,2.33,6.34,3.21,
109,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_1,627.72,238.67,2.63,0.38,2.79,6.98,3.7,
110,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_2,335.7,247.19,1.36,0.74,2.3,6.31,3.21,
111,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_3,385.15,176.38,2.18,0.46,1.91,5.46,2.7,
112,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_1,773.96,271.34,2.85,0.35,2.67,6.96,3.65,
113,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_2,685.89,627.42,1.09,0.91,4.63,11.44,6.19,
114,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_3,333.65,164.9,2.02,0.49,1.8,5.25,2.52,
115,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_1,0,0,0,0,0,0,0,
116,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_2,0,0,0,0,0,0,0,
117,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_3,0,0,0,0,0,0,0,
118,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_1,962.39,403.57,2.38,0.42,2.77,7.25,3.79,
119,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_2,677.41,444.52,1.52,0.66,2.72,7.85,3.88,
120,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_3,535.39,265.24,2.02,0.5,2.02,5.75,2.81,
121,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_1,625.37,260.71,2.4,0.42,3.66,8.42,4.78,
122,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_2,470.12,296.14,1.59,0.63,2.42,6.81,3.39,
123,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_3,452.77,170.36,2.66,0.38,2.27,6.56,3.28,
124,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_10_substack_frame_1,1044.2,346.41,3.01,0.33,3.54,8.49,4.64,
125,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_10_substack_frame_2,509.39,350.91,1.45,0.69,2.97,7.54,4.01,
126,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_10_substack_frame_3,506.81,267.63,1.89,0.53,2.55,6.75,3.5,
127,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_1,1060.86,424.08,2.5,0.4,3.79,8.55,4.86,
128,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_2,710.44,654.97,1.08,0.92,3.43,8.09,4.48,
129,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_3,748.86,295.66,2.53,0.39,2.67,8.14,4.02,
130,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_2_substack_frame_1,789.7,305.78,2.58,0.39,3.09,7.27,4.06,
131,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_2_substack_frame_2,849.97,722.77,1.18,0.85,5.01,11.26,6.46,
132,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_2_substack_frame_3,548.07,254.29,2.16,0.46,2.53,6.63,3.43,
133,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_3_substack_frame_1,659.12,309.59,2.13,0.47,3.87,8.72,4.95,
134,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_3_substack_frame_2,548.96,466.88,1.18,0.85,3.82,9.51,5.12,
135,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_3_substack_frame_3,390.06,209.68,1.86,0.54,2.16,6.07,3.1,
136,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_4_substack_frame_1,495.61,216.13,2.29,0.44,2.61,6.62,3.59,
137,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_4_substack_frame_2,477.1,516.43,0.92,1.08,5.25,11.87,6.83,
138,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_4_substack_frame_3,361.95,157.06,2.3,0.43,1.84,5.39,2.61,
139,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_5_substack_frame_1,790.07,230.06,3.43,0.29,3.29,7.95,4.31,
140,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_5_substack_frame_2,804.91,728.79,1.1,0.91,6.17,13.91,7.99,
141,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_5_substack_frame_3,527.35,172.5,3.06,0.33,2.15,5.97,3.02,
142,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_6_substack_frame_1,832.35,340.03,2.45,0.41,4.02,9.33,5.33,
143,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_6_substack_frame_2,955.49,905.13,1.06,0.95,5.97,13.71,7.85,
144,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_6_substack_frame_3,545.93,296.55,1.84,0.54,3.26,7.74,4.28,
145,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_7_substack_frame_1,644.25,211.99,3.04,0.33,2.72,7.17,3.73,
146,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_7_substack_frame_2,377.54,255.01,1.48,0.68,2.25,6.26,3.16,
147,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_7_substack_frame_3,311.44,176.3,1.77,0.57,2.2,6.21,3.09,
148,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_8_substack_frame_1,873.93,404.24,2.16,0.46,4.02,9.34,5.27,
149,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_8_substack_frame_2,507.06,303.64,1.67,0.6,2.39,6.46,3.3,
150,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_8_substack_frame_3,552.92,335.44,1.65,0.61,3.28,8.09,4.36,
151,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_9_substack_frame_1,586.46,246.23,2.38,0.42,2.88,7.17,3.87,
152,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_9_substack_frame_2,571.32,574.43,0.99,1.01,5.11,11.45,6.58,
153,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_05_R3D_D3D_nucleus_9_substack_frame_3,382.69,189.66,2.02,0.5,1.94,5.48,2.69,
154,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_10_substack_frame_1,745.47,289.6,2.57,0.39,3.15,7.81,4.27,
155,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_10_substack_frame_2,615.05,421.33,1.46,0.69,2.96,7.25,3.92,
156,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_10_substack_frame_3,484.54,267.08,1.81,0.55,2.89,7.18,3.86,
157,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_11_substack_frame_1,676.99,292.55,2.31,0.43,3.82,8.76,4.93,
158,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_11_substack_frame_2,644.76,590.03,1.09,0.92,4.68,11.02,6.16,
159,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_11_substack_frame_3,660.02,373.06,1.77,0.57,3.95,10.2,5.41,
160,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_1_substack_frame_1,0,0,0,0,0,0,0,
161,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_1_substack_frame_2,0,0,0,0,0,0,0,
162,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_1_substack_frame_3,0,0,0,0,0,0,0,
163,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_2_substack_frame_1,877.47,368.09,2.38,0.42,3.52,8.5,4.76,
164,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_06_R3D_D3D_nucleus_2_substack_frame_2,881.77,869.84,1.01,0.99,5.72,12.91,7.38,
