 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
40,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_13_substack_frame_2_middleslice,722.02,326.74,2.21,0.45,3.3,7.96,4.36,
41,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_14_substack_frame_1_middleslice,731.5,287.17,2.55,0.39,2.66,6.95,3.6,
42,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_14_substack_frame_2_middleslice,638.38,320.47,1.99,0.5,2.82,7.86,3.98,
43,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_15_substack_frame_1_middleslice,630.66,278.47,2.26,0.44,2.09,5.63,2.87,
44,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_15_substack_frame_2_middleslice,552.9,295.69,1.87,0.53,2.29,6.1,3.12,
45,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1115.36,295.34,3.78,0.26,2.81,7.1,3.8,
46,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_1_substack_frame_2_middleslice,861.36,443.02,1.94,0.51,3.37,7.75,4.36,
47,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_2_substack_frame_1_middleslice,870.05,423.94,2.05,0.49,4.29,9.23,5.44,
48,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1021.78,448.16,2.28,0.44,3.43,8.15,4.51,
49,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_3_substack_frame_1_middleslice,917.63,354.99,2.58,0.39,2.68,6.79,3.57,
50,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_3_substack_frame_2_middleslice,709.67,320.15,2.22,0.45,2.44,6.26,3.25,
51,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_4_substack_frame_1_middleslice,871.97,271.28,3.21,0.31,3.39,8.42,4.59,
52,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_4_substack_frame_2_middleslice,1154.77,501.23,2.3,0.43,3.09,7.62,4.14,
53,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_5_substack_frame_1_middleslice,711.44,288.54,2.47,0.41,2.48,6.4,3.32,
54,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_5_substack_frame_2_middleslice,680.61,381.32,1.78,0.56,2.98,7.5,4.07,
55,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_6_substack_frame_1_middleslice,578.93,232.4,2.49,0.4,3.52,8.18,4.56,
56,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_6_substack_frame_2_middleslice,760.58,352.19,2.16,0.46,3.89,9.12,5.08,
57,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_7_substack_frame_1_middleslice,899.83,318.12,2.83,0.35,2.34,6.07,3.17,
58,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_7_substack_frame_2_middleslice,718.64,354.04,2.03,0.49,2.75,6.95,3.66,
59,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_8_substack_frame_1_middleslice,980.83,487.45,2.01,0.5,4.21,9.8,5.54,
60,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_8_substack_frame_2_middleslice,866.08,442.2,1.96,0.51,3.56,8.03,4.54,
61,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_9_substack_frame_1_middleslice,1091.27,342.11,3.19,0.31,4.15,9.47,5.41,
62,210525_pCUPCdc5_Nup60Phosphomutants_01_23_R3D_D3D_nucleus_9_substack_frame_2_middleslice,968.98,418.59,2.31,0.43,3.03,7.38,4,
63,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_10_substack_frame_1_middleslice,773.22,245.11,3.15,0.32,3.37,8,4.42,
64,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_10_substack_frame_2_middleslice,1098.01,587.73,1.87,0.54,3.3,7.78,4.3,
65,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_11_substack_frame_1_middleslice,823.2,246.07,3.35,0.3,1.78,5.23,2.51,
66,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_11_substack_frame_2_middleslice,657.85,312.12,2.11,0.47,2.08,5.81,2.88,
67,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_12_substack_frame_1_middleslice,980.59,418.19,2.34,0.43,3,7.57,4.03,
68,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_12_substack_frame_2_middleslice,1201.78,486.6,2.47,0.4,2.91,7.58,3.96,
69,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_13_substack_frame_1_middleslice,1312.81,560.1,2.34,0.43,3.98,9.11,5.12,
70,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_13_substack_frame_2_middleslice,1329.99,673,1.98,0.51,3.5,8.35,4.58,
71,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_14_substack_frame_1_middleslice,1124.18,376.57,2.99,0.33,3.03,7.79,4.15,
72,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_14_substack_frame_2_middleslice,1122.82,428.22,2.62,0.38,2.87,7.9,4.06,
73,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_15_substack_frame_1_middleslice,773.04,312.03,2.48,0.4,2.37,6.19,3.21,
74,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_15_substack_frame_2_middleslice,716.64,289.54,2.48,0.4,2.37,6.19,3.19,
75,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1012.77,398.02,2.54,0.39,3.11,7.5,4.08,
76,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_1_substack_frame_2_middleslice,790.78,570.57,1.39,0.72,3.72,8.76,4.86,
77,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_2_substack_frame_1_middleslice,768.02,390.63,1.97,0.51,3.68,8.35,4.76,
78,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_2_substack_frame_2_middleslice,849.95,289.05,2.94,0.34,2.74,7.55,3.86,
79,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_3_substack_frame_1_middleslice,602.5,285.81,2.11,0.47,2.27,6.19,3.12,
80,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_3_substack_frame_2_middleslice,515.4,328.99,1.57,0.64,2.47,6.58,3.42,
81,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1138.21,401.01,2.84,0.35,3.18,7.78,4.24,
82,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_4_substack_frame_2_middleslice,812.39,342.89,2.37,0.42,3.32,7.99,4.45,
83,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1034.12,308.93,3.35,0.3,3.23,7.52,4.19,
84,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_5_substack_frame_2_middleslice,813.22,386.27,2.11,0.47,3.54,8.3,4.62,
85,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_6_substack_frame_1_middleslice,771.32,278.94,2.77,0.36,2.02,5.56,2.79,
86,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_6_substack_frame_2_middleslice,512.77,336.21,1.53,0.66,2.03,5.95,2.88,
87,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_7_substack_frame_1_middleslice,738.47,235.24,3.14,0.32,3.04,7.43,4.02,
88,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_7_substack_frame_2_middleslice,711.42,461.49,1.54,0.65,4.07,8.92,5.16,
89,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_8_substack_frame_1_middleslice,808.86,230.98,3.5,0.29,2.79,7.88,3.94,1
90,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_8_substack_frame_2_middleslice,934.5,368.77,2.53,0.39,3.07,7.67,4.15,
91,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_9_substack_frame_1_middleslice,750.63,256.66,2.92,0.34,2.58,7.11,3.63,
92,210525_pCUPCdc5_Nup60Phosphomutants_01_24_R3D_D3D_nucleus_9_substack_frame_2_middleslice,761.9,387.21,1.97,0.51,3.39,7.78,4.37,
93,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_10_substack_frame_1_middleslice,870.59,349.54,2.49,0.4,3.12,7.51,4.08,
94,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_10_substack_frame_2_middleslice,823.59,481.26,1.71,0.58,4.05,8.9,5.14,
95,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1465.67,404.66,3.62,0.28,3.79,8.55,4.85,
96,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1069.47,482.77,2.22,0.45,3.8,8.52,4.91,
97,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_2_substack_frame_1_middleslice,902.82,429.93,2.1,0.48,4.4,9.77,5.65,
98,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_2_substack_frame_2_middleslice,822.43,384.52,2.14,0.47,3.6,9.26,4.98,
99,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_3_substack_frame_1_middleslice,649.5,263.51,2.46,0.41,1.69,5.23,2.44,
100,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_3_substack_frame_2_middleslice,584.12,275.64,2.12,0.47,1.68,5.13,2.42,
101,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_4_substack_frame_1_middleslice,960.86,388.41,2.47,0.4,4.2,9.33,5.35,
102,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_4_substack_frame_2_middleslice,836.31,342.21,2.44,0.41,3.01,7.21,3.94,
103,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_5_substack_frame_1_middleslice,880.57,389.27,2.26,0.44,3.88,9.48,5.16,
104,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_5_substack_frame_2_middleslice,861.77,346.27,2.49,0.4,3.28,7.75,4.3,
105,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_6_substack_frame_1_middleslice,919.48,282.74,3.25,0.31,3.44,8.44,4.58,
106,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_6_substack_frame_2_middleslice,1036.99,614.41,1.69,0.59,3.5,8.22,4.58,
107,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_7_substack_frame_1_middleslice,713.42,246.44,2.89,0.35,1.94,5.39,2.7,
108,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_7_substack_frame_2_middleslice,589.46,308.35,1.91,0.52,2.18,6.1,3.03,
109,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_8_substack_frame_1_middleslice,858.59,348.74,2.46,0.41,3.53,8.48,4.66,
110,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_8_substack_frame_2_middleslice,826.69,449.94,1.84,0.54,3.79,9,5.02,
111,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_9_substack_frame_1_middleslice,1257.81,433.7,2.9,0.34,3.43,8.09,4.52,
112,210525_pCUPCdc5_Nup60Phosphomutants_01_25_R3D_D3D_nucleus_9_substack_frame_2_middleslice,1194.14,571.48,2.09,0.48,3.84,8.69,4.98,
113,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_10_substack_frame_1_middleslice,692.16,223.83,3.09,0.32,3.11,7.87,4.21,1
114,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_10_substack_frame_2_middleslice,1348.13,535.36,2.52,0.4,3.53,8.1,4.54,
115,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_11_substack_frame_1_middleslice,856.48,264.44,3.24,0.31,2.73,6.93,3.68,1
116,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_11_substack_frame_2_middleslice,937.03,352.08,2.66,0.38,3.05,8.14,4.23,
117,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_12_substack_frame_1_middleslice,722.24,289.47,2.5,0.4,3.24,7.72,4.22,
118,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_12_substack_frame_2_middleslice,729.92,319.63,2.28,0.44,2.67,6.87,3.58,
119,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_13_substack_frame_1_middleslice,915.04,369.26,2.48,0.4,4.05,9.27,5.26,
120,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_13_substack_frame_2_middleslice,836.55,349.4,2.39,0.42,2.72,7.18,3.72,
121,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_14_substack_frame_1_middleslice,577.72,256.08,2.26,0.44,1.66,5.01,2.38,
122,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_14_substack_frame_2_middleslice,577.64,234.99,2.46,0.41,1.67,5.12,2.4,
123,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_15_substack_frame_1_middleslice,531.27,247.38,2.15,0.47,2.67,7.21,3.78,1
124,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_15_substack_frame_2_middleslice,773.94,357.72,2.16,0.46,3.05,7.5,4.1,
125,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_16_substack_frame_1_middleslice,681.73,264.16,2.58,0.39,1.9,5.44,2.65,
126,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_16_substack_frame_2_middleslice,500.17,186.6,2.68,0.37,1.66,5.2,2.47,
127,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_1_substack_frame_1_middleslice,567.09,162.74,3.48,0.29,2.74,7.03,3.68,
128,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_1_substack_frame_2_middleslice,753.24,305.75,2.46,0.41,2.51,6.42,3.35,
129,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_2_substack_frame_1_middleslice,712.36,316.18,2.25,0.44,3.29,7.76,4.34,
130,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_2_substack_frame_2_middleslice,640.08,322.77,1.98,0.5,2.75,6.86,3.66,
131,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_3_substack_frame_1_middleslice,826.05,290.31,2.85,0.35,3.47,8.23,4.52,
132,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_3_substack_frame_2_middleslice,0,0,0,0,0,0,0,
133,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_4_substack_frame_1_middleslice,816.87,330.18,2.47,0.4,2.56,6.48,3.43,
134,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_4_substack_frame_2_middleslice,712.25,301.62,2.36,0.42,2.56,7.04,3.56,
135,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1127.85,457.96,2.46,0.41,4.22,9.44,5.4,
136,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_5_substack_frame_2_middleslice,1033.01,490.43,2.11,0.47,3.18,7.38,4.13,
137,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_6_substack_frame_1_middleslice,781.63,202.45,3.86,0.26,2.89,7.18,3.91,
138,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_6_substack_frame_2_middleslice,757.96,261.18,2.9,0.34,2.41,6.58,3.36,
139,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_7_substack_frame_1_middleslice,929.9,315.63,2.95,0.34,3.42,7.86,4.47,
140,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_7_substack_frame_2_middleslice,881.66,274.23,3.21,0.31,2.22,6.52,3.3,
141,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_8_substack_frame_1_middleslice,1095.55,391.15,2.8,0.36,3.72,8.91,4.88,
142,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_8_substack_frame_2_middleslice,761.11,388.57,1.96,0.51,3.03,7.68,4.13,
143,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_9_substack_frame_1_middleslice,691.9,224.74,3.08,0.32,2.53,6.69,3.51,
144,210525_pCUPCdc5_Nup60Phosphomutants_01_26_R3D_D3D_nucleus_9_substack_frame_2_middleslice,555.65,213.74,2.6,0.38,2.45,6.37,3.31,
145,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_10_substack_frame_1_middleslice,763.53,278.56,2.74,0.36,2.44,6.66,3.42,
146,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_10_substack_frame_2_middleslice,631.94,337.12,1.87,0.53,3.17,7.74,4.2,
147,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_11_substack_frame_1_middleslice,913.42,342.89,2.66,0.38,3.32,8.42,4.49,
148,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_11_substack_frame_2_middleslice,770.9,368.55,2.09,0.48,3.58,8.39,4.7,
149,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_12_substack_frame_1_middleslice,913.05,424.15,2.15,0.46,4.87,10.82,6.26,
150,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_12_substack_frame_2_middleslice,854.45,512.52,1.67,0.6,3.52,8.09,4.52,
151,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_13_substack_frame_1_middleslice,866.97,295.98,2.93,0.34,2.34,6.26,3.19,
152,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_13_substack_frame_2_middleslice,775.3,312.58,2.48,0.4,2.34,6.35,3.21,
153,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_14_substack_frame_1_middleslice,900.37,365,2.47,0.41,3.95,8.99,5.07,
154,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_14_substack_frame_2_middleslice,685.97,409.3,1.68,0.6,3.63,8.38,4.68,
155,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_15_substack_frame_1_middleslice,909.3,258.94,3.51,0.28,3.22,7.6,4.33,
156,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_15_substack_frame_2_middleslice,805.95,431.24,1.87,0.54,3.53,8.38,4.64,
157,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_16_substack_frame_1_middleslice,816.86,315.17,2.59,0.39,3.28,7.85,4.28,
158,210525_pCUPCdc5_Nup60Phosphomutants_01_27_R3D_D3D_nucleus_16_substack_frame_2_middleslice,766.48,378.29,2.03,0.49,2.82,7.02,3.78,
