"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Sample"
"194","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3_substack_frame_2",513.62,294.59,1.74,0.57,2.82,7.21,3.79,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3",116.997722095672,104.464539007092,0.892876691408307,1.11997547883429,"Nup60-GFP_delta2-47"
"195","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3_substack_frame_3",487.54,556.16,0.88,1.14,4.06,9.19,5.21,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3",95.037037037037,136.985221674877,1.44138775729605,0.69377583855432,"Nup60-GFP_delta2-47"
"196","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3_substack_frame_4",331.61,285.74,1.16,0.86,2.67,6.87,3.59,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_3",78.9547619047619,107.01872659176,1.35544359846022,0.737765851073403,"Nup60-GFP_delta2-47"
"197","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4_substack_frame_1",519.29,254.01,2.04,0.49,2.84,7.66,3.96,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4",107.736514522822,89.4401408450704,0.830174813443816,1.20456557318536,"Nup60-GFP_delta2-47"
"198","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4_substack_frame_2",484.74,278.03,1.74,0.57,2.66,7.14,3.67,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4",108.200892857143,104.522556390977,0.966004564573955,1.03519179584937,"Nup60-GFP_delta2-47"
"199","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4_substack_frame_3",363.64,378.9,0.96,1.04,3.15,7.9,4.23,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4",76.5557894736842,120.285714285714,1.57121643069284,0.636449556194524,"Nup60-GFP_delta2-47"
"200","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4_substack_frame_4",272.48,235.29,1.16,0.86,2.15,6.25,3.03,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_4",66.4585365853659,109.437209302326,1.64669905365361,0.607275505370125,"Nup60-GFP_delta2-47"
"201","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5_substack_frame_1",533.54,354.14,1.51,0.66,3.77,8.71,4.9,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5",108.004048582996,93.9363395225464,0.869748317354612,1.14975790127603,"Nup60-GFP_delta2-47"
"202","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5_substack_frame_2",499.01,282.7,1.77,0.57,2.82,7.39,3.84,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5",109.192560175055,100.248226950355,0.918086605805737,1.089221859546,"Nup60-GFP_delta2-47"
"203","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5_substack_frame_3",318.23,290.15,1.1,0.91,2.38,6.58,3.32,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5",75.7690476190476,121.911764705882,1.60899164681113,0.621507266356482,"Nup60-GFP_delta2-47"
"204","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5_substack_frame_4",299.71,238.13,1.26,0.79,2.38,6.2,3.24,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_35_R3D_D3D_nucleus_5",78.4581151832461,100.05462184874,1.27526160442489,0.784152833058101,"Nup60-GFP_delta2-47"
"205","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1_substack_frame_1",564,344.6,1.64,0.61,3.92,8.92,5.12,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1",112.8,87.9081632653061,0.779327688522217,1.28315728380731,"Nup60-GFP_delta2-47"
"206","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1_substack_frame_2",505.26,339.04,1.49,0.67,2.89,7.27,3.91,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1",115.356164383562,117.314878892734,1.01697971252459,0.983303784416273,"Nup60-GFP_delta2-47"
"207","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1_substack_frame_3",518.07,604.07,0.86,1.17,4.66,11.85,6.37,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1",72.0542420027816,129.628755364807,1.79904405017268,0.555850758575931,"Nup60-GFP_delta2-47"
"208","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1_substack_frame_4",367.5,231.71,1.59,0.63,1.81,5.54,2.62,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_1",98.5254691689008,128.016574585635,1.29932468899162,0.769630569227528,"Nup60-GFP_delta2-47"
"209","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4_substack_frame_1",488.38,278.63,1.75,0.57,2.94,7.32,3.91,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4",111.502283105023,94.7721088435374,0.849956666396441,1.1765305685991,"Nup60-GFP_delta2-47"
"210","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4_substack_frame_2",466.64,334.93,1.39,0.72,3.23,7.8,4.23,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4",102.109409190372,103.693498452012,1.01551364633485,0.984723350207212,"Nup60-GFP_delta2-47"
"211","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4_substack_frame_3",329.5,299.39,1.1,0.91,2.16,5.89,2.96,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4",88.3378016085791,138.606481481481,1.56905060979037,0.637328071994826,"Nup60-GFP_delta2-47"
"212","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4_substack_frame_4",322.92,247.26,1.31,0.77,1.94,5.48,2.72,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_36_R3D_D3D_nucleus_4",91.2203389830508,127.453608247423,1.39720603615718,0.715714056568465,"Nup60-GFP_delta2-47"
"213","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4_substack_frame_1",484.47,361.7,1.34,0.75,3.81,8.85,4.97,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4",96.125,94.9343832020997,0.987613869462676,1.01254147083218,"Nup60-GFP_delta2-47"
"214","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4_substack_frame_2",425.15,227.86,1.87,0.54,2.11,5.93,3.02,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4",111.295811518325,107.990521327014,0.970301755778418,1.03060722506655,"Nup60-GFP_delta2-47"
"215","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4_substack_frame_3",291.57,246.86,1.18,0.85,2.29,6.67,3.26,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4",66.5684931506849,107.799126637555,1.61937159060428,0.617523492323862,"Nup60-GFP_delta2-47"
"216","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4_substack_frame_4",305.21,315.37,0.97,1.03,2.55,6.66,3.44,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_4",74.2603406326034,123.674509803922,1.6654180246195,0.600449848156574,"Nup60-GFP_delta2-47"
"217","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5_substack_frame_1",556.21,406.66,1.37,0.73,3.8,8.8,4.94,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5",111.242,107.015789473684,0.962008858827459,1.03949146707323,"Nup60-GFP_delta2-47"
"218","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5_substack_frame_2",454.88,353.59,1.29,0.78,3.73,8.58,4.82,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5",93.7896907216495,94.7962466487936,1.01073205295165,0.989381901048538,"Nup60-GFP_delta2-47"
"219","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5_substack_frame_3",445.86,537.33,0.83,1.21,4.5,10.66,5.91,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5",72.3798701298701,119.406666666667,1.64972203531751,0.606162722320391,"Nup60-GFP_delta2-47"
"220","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5_substack_frame_4",228.09,205.56,1.11,0.9,1.88,5.42,2.67,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_37_R3D_D3D_nucleus_5",64.4322033898305,109.340425531915,1.69698411321399,0.589280708177084,"Nup60-GFP_delta2-47"
"221","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2_substack_frame_1",520.01,277.98,1.87,0.53,3.14,7.61,4.22,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2",116.333333333333,88.5286624203822,0.760991367510448,1.31407535314291,"Nup60-GFP_delta2-47"
"222","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2_substack_frame_2",438.85,396.07,1.11,0.9,3.36,7.93,4.36,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2",96.0284463894967,117.877976190476,1.22753184730654,0.814642815332413,"Nup60-GFP_delta2-47"
"223","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2_substack_frame_3",268.87,230.64,1.17,0.86,1.76,5.12,2.47,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2",80.0208333333333,131.045454545455,1.63764171262219,0.610634177361545,"Nup60-GFP_delta2-47"
"224","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2_substack_frame_4",287.43,209.44,1.37,0.73,1.69,5.23,2.45,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_2",81.1949152542373,123.92899408284,1.52631471681194,0.655172874234439,"Nup60-GFP_delta2-47"
"225","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5_substack_frame_1",491.96,363.85,1.35,0.74,3.66,8.7,4.78,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5",97.6111111111111,99.4125683060109,1.0184554521959,0.981878979432917,"Nup60-GFP_delta2-47"
"226","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5_substack_frame_2",487.46,345.13,1.41,0.71,3.03,7.69,4.06,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5",104.605150214592,113.904290429043,1.08889753702733,0.918360053168993,"Nup60-GFP_delta2-47"
"227","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5_substack_frame_3",479.87,312.81,1.53,0.65,2.93,9.64,4.57,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5",71.5156482861401,106.761092150171,1.49283541027288,0.669866211049488,"Nup60-GFP_delta2-47"
"228","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5_substack_frame_4",303.94,210.69,1.44,0.69,1.63,5.18,2.4,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_38_R3D_D3D_nucleus_5",85.6169014084507,129.257668711656,1.50972140529835,0.662373863476077,"Nup60-GFP_delta2-47"
"229","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1_substack_frame_1",447,217,2.06,0.49,3.01,7.93,4.12,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1",90.8536585365854,72.093023255814,0.793507101607617,1.2602281667978,"Nup60-GFP_delta2-47"
"230","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1_substack_frame_2",395.47,248.26,1.59,0.63,2.42,6.41,3.31,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1",99.1152882205514,102.586776859504,1.03502475451848,0.966160466824033,"Nup60-GFP_delta2-47"
"231","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1_substack_frame_3",240.55,203.22,1.18,0.84,2.05,5.97,2.89,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1",61.3647959183673,99.1317073170732,1.61544914854678,0.61902288964006,"Nup60-GFP_delta2-47"
"232","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1_substack_frame_4",252.12,237.87,1.06,0.94,2.32,6.33,3.18,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_1",62.8728179551122,102.530172413793,1.63075516174564,0.613212837498887,"Nup60-GFP_delta2-47"
"233","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3_substack_frame_1",534.49,258.67,2.07,0.48,3.12,7.41,4.12,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3",124.589743589744,82.9070512820513,0.665440419839473,1.50276413963738,"Nup60-GFP_delta2-47"
"234","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3_substack_frame_2",512,301.72,1.7,0.59,2.74,7.12,3.73,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3",116.89497716895,110.116788321168,0.942014712591241,1.06155454541602,"Nup60-GFP_delta2-47"
"235","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3_substack_frame_3",488.59,497.36,0.98,1.02,4.02,10.92,5.62,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3",70.8101449275362,123.721393034826,1.74722694271332,0.572335496639649,"Nup60-GFP_delta2-47"
"236","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3_substack_frame_4",304.31,148.55,2.05,0.49,1.29,4.28,1.96,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_39_R3D_D3D_nucleus_3",101.775919732441,115.15503875969,1.1314566261098,0.883816468898347,"Nup60-GFP_delta2-47"
"237","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1_substack_frame_1",629.88,252.56,2.49,0.4,3.08,7.83,4.16,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1",132.606315789474,82,0.618371753349844,1.61715019255456,"Nup60-GFP_delta2-47"
"238","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1_substack_frame_2",542.74,340.77,1.59,0.63,2.94,7.6,3.96,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1",116.467811158798,115.908163265306,0.995194827756065,1.00482837340983,"Nup60-GFP_delta2-47"
"239","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1_substack_frame_3",431.39,451.23,0.96,1.05,3.19,7.86,4.29,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1",92.3747323340471,141.451410658307,1.53127816540554,0.653049212476144,"Nup60-GFP_delta2-47"
"240","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1_substack_frame_4",362.24,251.63,1.44,0.69,2.15,5.88,2.96,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_1",97.1152815013405,117.037209302326,1.20513690011505,0.829781247179915,"Nup60-GFP_delta2-47"
"241","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2_substack_frame_1",545.26,265.21,2.06,0.49,2.76,7.44,3.87,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2",116.508547008547,96.0905797101449,0.824751335222606,1.21248666997319,"Nup60-GFP_delta2-47"
"242","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2_substack_frame_2",455.63,269.4,1.69,0.59,2.3,6.31,3.18,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2",113.623441396509,117.130434782609,1.03086505163896,0.970059076510654,"Nup60-GFP_delta2-47"
"243","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2_substack_frame_3",435.71,544.24,0.8,1.25,4.56,10.25,5.85,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2",76.5746924428822,119.350877192982,1.5586203925273,0.641593042664161,"Nup60-GFP_delta2-47"
"244","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2_substack_frame_4",278.97,207,1.35,0.74,1.83,5.47,2.6,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_2",76.6401098901099,113.114754098361,1.47592108441063,0.677543000477783,"Nup60-GFP_delta2-47"
"245","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3_substack_frame_1",480.12,254.4,1.89,0.53,3.21,7.68,4.21,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3",107.409395973154,79.2523364485981,0.737852919947583,1.35528365201975,"Nup60-GFP_delta2-47"
"246","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3_substack_frame_2",451.21,313.38,1.44,0.69,3.08,7.65,4.09,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3",98.7330415754923,101.746753246753,1.03052384108877,0.97038026693636,"Nup60-GFP_delta2-47"
"247","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3_substack_frame_3",257.42,212.14,1.21,0.82,1.67,5.12,2.4,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3",74.6144927536232,127.02994011976,1.70248346442846,0.58737721739677,"Nup60-GFP_delta2-47"
"248","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3_substack_frame_4",280.81,156.71,1.79,0.56,1.43,4.51,2.09,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_3",91.1720779220779,109.587412587413,1.20198436939294,0.831957574044869,"Nup60-GFP_delta2-47"
"249","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4_substack_frame_1",415.65,254.73,1.63,0.61,3.33,8,4.38,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4",89.0042826552462,76.4954954954955,0.859458592479163,1.1635231862834,"Nup60-GFP_delta2-47"
"250","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4_substack_frame_2",438.83,278.85,1.57,0.64,2.75,7.65,3.88,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4",89.5571428571428,101.4,1.13223799649067,0.883206537052691,"Nup60-GFP_delta2-47"
"251","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4_substack_frame_3",273.94,182.94,1.5,0.67,1.71,5.35,2.52,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4",75.2582417582418,106.982456140351,1.42153807531166,0.703463394591633,"Nup60-GFP_delta2-47"
"252","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4_substack_frame_4",233.17,141.65,1.65,0.61,1.31,4.29,1.99,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_4",78.244966442953,108.129770992366,1.38193900397672,0.723620939218274,"Nup60-GFP_delta2-47"
"253","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5_substack_frame_1",509.06,312.84,1.63,0.61,3.05,8.07,4.31,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5",101.406374501992,102.570491803279,1.01147972508635,0.988650563326543,"Nup60-GFP_delta2-47"
"254","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5_substack_frame_2",504.37,350.06,1.44,0.69,3.02,7.4,4,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5",115.15296803653,115.913907284768,1.00660807325433,0.993435306719761,"Nup60-GFP_delta2-47"
"255","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5_substack_frame_3",340.77,325.55,1.05,0.96,2.27,6.56,3.22,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5",79.4335664335664,143.4140969163,1.80545962312095,0.553875582258319,"Nup60-GFP_delta2-47"
"256","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5_substack_frame_4",269.99,219.48,1.23,0.81,1.89,5.43,2.67,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_5",76.2683615819209,116.126984126984,1.52261018485693,0.656766919035131,"Nup60-GFP_delta2-47"
"257","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6_substack_frame_1",491.61,377.4,1.3,0.77,4.07,9.2,5.28,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6",95.8304093567252,92.7272727272727,0.967618455871339,1.03346519894508,"Nup60-GFP_delta2-47"
"258","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6_substack_frame_2",448.32,332.75,1.35,0.74,3.25,8.01,4.35,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6",94.1848739495798,102.384615384615,1.08706006698512,0.919912367651794,"Nup60-GFP_delta2-47"
"259","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6_substack_frame_3",292.93,214.3,1.37,0.73,1.96,5.78,2.83,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6",76.6832460732984,109.336734693878,1.4258229834111,0.701349334128161,"Nup60-GFP_delta2-47"
"260","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6_substack_frame_4",292.51,245.45,1.19,0.84,2.06,5.79,2.91,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_6",78.4209115281501,119.150485436893,1.51937134005542,0.658166949472354,"Nup60-GFP_delta2-47"
"261","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7_substack_frame_1",422.44,245.48,1.72,0.58,3.08,7.37,4.02,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7",98.4708624708625,79.7012987012987,0.809389668186184,1.23549884475418,"Nup60-GFP_delta2-47"
"262","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7_substack_frame_2",442.51,299.31,1.48,0.68,2.86,7.43,3.86,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7",96.8293216630197,104.653846153846,1.08080738722984,0.925234238602908,"Nup60-GFP_delta2-47"
"263","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7_substack_frame_3",418.33,454.97,0.92,1.09,4.2,10.45,5.64,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7",66.9328,108.32619047619,1.61843207629429,0.617881970239796,"Nup60-GFP_delta2-47"
"264","201211_25731_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7_substack_frame_4",253.82,149.25,1.7,0.59,1.54,5.08,2.3,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_40_R3D_D3D_nucleus_7",71.7005649717514,96.9155844155844,1.35167114030088,0.739824925001656,"Nup60-GFP_delta2-47"
