"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Treatment"
"278","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1022.75,290.63,3.52,0.28,2.77,6.88,3.7,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_2",248.844282238443,104.920577617329,0.421631458330208,2.37173953755802,2,"pCUP-Cdc5[KD]","Control"
"279","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1366.69,636.55,2.15,0.47,4.07,8.92,5.14,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_3",281.79175257732,156.400491400491,0.555021536187711,1.80173188750246,2,"pCUP-Cdc5[KD]","Control"
"280","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1214.52,534.69,2.27,0.44,3.53,8.1,4.55,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_3",265.759299781182,151.470254957507,0.569952792177821,1.75453127649212,2,"pCUP-Cdc5[KD]","Control"
"281","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_4_substack_frame_1_middleslice",876.2,338.89,2.59,0.39,3.57,8.79,4.84,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_4",167.854406130268,94.9271708683473,0.565532791523366,1.76824406115571,2,"pCUP-Cdc5[KD]","Control"
"282","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_4_substack_frame_2_middleslice",952.73,288.27,3.3,0.3,3.92,9.19,5.13,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_4",180.783681214421,73.5382653061224,0.406774908067622,2.45836205765613,2,"pCUP-Cdc5[KD]","Control"
"283","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1074.83,417.31,2.58,0.39,3.95,8.97,5.12,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_5",214.109561752988,105.648101265823,0.493430094391141,2.02662952942489,2,"pCUP-Cdc5[KD]","Control"
"284","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_5_substack_frame_2_middleslice",1073.59,343.54,3.13,0.32,4.36,9.46,5.54,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_5",210.507843137255,78.7935779816514,0.374302338608242,2.67163706141477,2,"pCUP-Cdc5[KD]","Control"
"285","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_6_substack_frame_1_middleslice",792.23,374.84,2.11,0.47,3.57,8.04,4.66,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_6",177.232662192394,104.997198879552,0.59242578416823,1.68797514680089,2,"pCUP-Cdc5[KD]","Control"
"286","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_6_substack_frame_2_middleslice",856.84,355.97,2.41,0.42,3.92,9.29,5.19,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_6",159.56052141527,90.8086734693878,0.569117427443411,1.75710662119802,2,"pCUP-Cdc5[KD]","Control"
"287","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_7_substack_frame_1_middleslice",819.94,262.42,3.12,0.32,3.66,8.78,4.85,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_7",160.14453125,71.6994535519126,0.447717152701164,2.23355302330234,2,"pCUP-Cdc5[KD]","Control"
"288","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_7_substack_frame_2_middleslice",869.08,448.25,1.94,0.52,4.8,10.14,6.09,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_7",162.749063670412,93.3854166666667,0.573800024163483,1.74276744142326,2,"pCUP-Cdc5[KD]","Control"
"289","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_8_substack_frame_1_middleslice",793.48,324.76,2.44,0.41,3.08,7.74,4.15,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_8",170.274678111588,105.441558441558,0.619243915836142,1.61487254767733,2,"pCUP-Cdc5[KD]","Control"
"290","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_8_substack_frame_2_middleslice",732.89,278.31,2.63,0.38,3.51,8.17,4.62,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_8",157.272532188841,79.2905982905983,0.504160498893679,1.98349533966739,2,"pCUP-Cdc5[KD]","Control"
"291","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_9_substack_frame_1_middleslice",850.68,400.13,2.13,0.47,3.81,9.19,5.09,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_9",158.118959107807,105.020997375328,0.664189784500946,1.50559376752741,2,"pCUP-Cdc5[KD]","Control"
"292","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_9_substack_frame_2_middleslice",830.03,271.79,3.05,0.33,3.45,8.02,4.52,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_02_R3D_D3D_nucleus_9",181.625820568928,78.7797101449275,0.433747304750815,2.30548983024689,2,"pCUP-Cdc5[KD]","Control"
"293","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_1_substack_frame_1_middleslice",756.29,327.18,2.31,0.43,3.52,8.46,4.66,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_1",153.095141700405,92.9488636363636,0.607131373366879,1.64708997733793,2,"pCUP-Cdc5[KD]","Control"
"294","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_1_substack_frame_2_middleslice",647.29,213.28,3.03,0.33,3,7.53,4.01,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_1",142.889624724062,71.0933333333333,0.497540206090006,2.00988781963703,2,"pCUP-Cdc5[KD]","Control"
"295","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_2_substack_frame_1_middleslice",616.9,237.74,2.59,0.39,2.17,5.9,2.98,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_2",165.388739946381,109.557603686636,0.662424804265119,1.50960530698934,2,"pCUP-Cdc5[KD]","Control"
"296","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_2_substack_frame_2_middleslice",542.11,190.29,2.85,0.35,1.82,5.36,2.56,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_2",153.138418079096,104.554945054945,0.682747976415313,1.46466929898552,2,"pCUP-Cdc5[KD]","Control"
"297","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_3_substack_frame_1_middleslice",744.95,399.95,1.86,0.54,4.23,9.46,5.44,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_3",142.437858508604,94.5508274231678,0.663804050504286,1.50646866231128,2,"pCUP-Cdc5[KD]","Control"
"298","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_3_substack_frame_2_middleslice",788.96,287.24,2.75,0.36,3.3,8.44,4.73,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_3",153.494163424125,87.0424242424242,0.567073185720519,1.76344081360399,2,"pCUP-Cdc5[KD]","Control"
"299","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_4_substack_frame_1_middleslice",696.53,290.32,2.4,0.42,2.65,6.75,3.53,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_4",169.885365853659,109.554716981132,0.64487436237153,1.55068965111668,2,"pCUP-Cdc5[KD]","Control"
"300","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_4_substack_frame_2_middleslice",561.19,242.52,2.31,0.43,2.34,6.26,3.24,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_4",143.160714285714,103.641025641026,0.723948788312016,1.38131317593836,2,"pCUP-Cdc5[KD]","Control"
"301","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_5_substack_frame_1_middleslice",851.12,388.36,2.19,0.46,3.15,7.53,4.13,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_5",194.319634703196,123.288888888889,0.634464392016794,1.5761325814066,2,"pCUP-Cdc5[KD]","Control"
"302","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_5_substack_frame_2_middleslice",922.27,384.86,2.4,0.42,3.19,7.48,4.15,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_5",214.981351981352,120.645768025078,0.561191782046024,1.78192203092167,2,"pCUP-Cdc5[KD]","Control"
"303","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1180.77,448.65,2.63,0.38,3.57,8.23,4.62,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_6",253.384120171674,125.672268907563,0.4959753153529,2.01622937481974,2,"pCUP-Cdc5[KD]","Control"
"304","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_6_substack_frame_2_middleslice",983.09,561.16,1.75,0.57,4.16,8.92,5.25,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_6",206.531512605042,134.894230769231,0.653141155399341,1.53106260680907,2,"pCUP-Cdc5[KD]","Control"
"305","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_7_substack_frame_1_middleslice",701.51,336.53,2.08,0.48,4.02,8.69,5.13,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_7",150.216274089936,83.7139303482587,0.557289354002606,1.79439996981411,2,"pCUP-Cdc5[KD]","Control"
"306","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_7_substack_frame_2_middleslice",674.05,274.28,2.46,0.41,3.96,9.02,5.16,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_7",133.211462450593,69.2626262626263,0.519944943088627,1.92328055747538,2,"pCUP-Cdc5[KD]","Control"
"307","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_8_substack_frame_1_middleslice",800.08,354.2,2.26,0.44,3.49,8.52,4.63,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_8",159.061630218688,101.489971346705,0.638054389403466,1.56726451005991,2,"pCUP-Cdc5[KD]","Control"
"308","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_8_substack_frame_2_middleslice",702.02,255.01,2.75,0.36,2.83,7.22,3.84,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_03_R3D_D3D_nucleus_8",159.913439635535,90.1095406360424,0.563489478066474,1.77465602983634,2,"pCUP-Cdc5[KD]","Control"
"309","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_10_substack_frame_1_middleslice",1131.81,392.48,2.88,0.35,3.22,8.07,4.33,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_10",233.362886597938,121.888198757764,0.522311840304605,1.91456506024603,2,"pCUP-Cdc5[KD]","Control"
"310","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_10_substack_frame_2_middleslice",1056.35,469.53,2.25,0.44,4.09,9.27,5.3,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_10",203.928571428571,114.799511002445,0.562939808768557,1.77638885085694,2,"pCUP-Cdc5[KD]","Control"
"311","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_13_substack_frame_1_middleslice",740.96,286.5,2.59,0.39,2.75,6.86,3.64,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_13",180.282238442822,104.181818181818,0.577881765179325,1.73045778610039,2,"pCUP-Cdc5[KD]","Control"
"312","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_13_substack_frame_2_middleslice",829.05,291.01,2.85,0.35,3.05,7.62,4.06,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_13",181.411378555799,95.4131147540984,0.525948898650539,1.9013253997979,2,"pCUP-Cdc5[KD]","Control"
"313","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_14_substack_frame_1_middleslice",541.76,204.78,2.65,0.38,2.54,6.55,3.46,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_14",135.102244389027,80.6220472440945,0.596748393105469,1.67574812358692,2,"pCUP-Cdc5[KD]","Control"
"314","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_14_substack_frame_2_middleslice",632.04,234.56,2.69,0.37,2.9,7.25,3.88,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_14",145.296551724138,80.8827586206897,0.556673628251376,1.79638472032742,2,"pCUP-Cdc5[KD]","Control"
"315","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_16_substack_frame_1_middleslice",623.36,236.89,2.63,0.38,2.56,6.48,3.46,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_16",159.020408163265,92.53515625,0.581907425083419,1.71848640676246,2,"pCUP-Cdc5[KD]","Control"
"316","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_16_substack_frame_2_middleslice",654.37,231.5,2.83,0.35,2.73,6.83,3.68,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_16",159.60243902439,84.7985347985348,0.53131102078945,1.88213675393773,2,"pCUP-Cdc5[KD]","Control"
"317","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_17_substack_frame_1_middleslice",1081.98,417.62,2.59,0.39,4.59,9.72,5.77,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_17",210.912280701754,90.9847494553377,0.431386684324925,2.31810585800741,2,"pCUP-Cdc5[KD]","Control"
"318","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_17_substack_frame_2_middleslice",949.2,362.29,2.62,0.38,4.05,9.3,5.29,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_17",180.8,89.4543209876543,0.494769474489239,2.02114328300533,2,"pCUP-Cdc5[KD]","Control"
"319","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_19_substack_frame_1_middleslice",769.36,258.38,2.98,0.34,3.16,7.73,4.19,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_19",168.35010940919,81.7658227848101,0.485689157386116,2.05893004773218,2,"pCUP-Cdc5[KD]","Control"
"320","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_19_substack_frame_2_middleslice",726.3,249.25,2.91,0.34,2.96,6.97,3.82,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_19",181.122194513716,84.2060810810811,0.464913100833175,2.15093960184794,2,"pCUP-Cdc5[KD]","Control"
"321","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_20_substack_frame_1_middleslice",949.87,377.48,2.52,0.4,4.16,9.54,5.39,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_20",176.555762081784,90.7403846153846,0.513947455157831,1.94572419799784,2,"pCUP-Cdc5[KD]","Control"
"322","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_20_substack_frame_2_middleslice",891.64,342.02,2.61,0.38,4.36,9.7,5.63,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_20",166.973782771536,78.4449541284404,0.469804018489381,2.12854714017863,2,"pCUP-Cdc5[KD]","Control"
"323","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_2_substack_frame_1_middleslice",788.8,380.54,2.07,0.48,3.17,7.65,4.17,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_2",176.071428571429,120.044164037855,0.681792412385383,1.46672210167506,2,"pCUP-Cdc5[KD]","Control"
"324","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_2_substack_frame_2_middleslice",969.2,377.51,2.57,0.39,2.87,7.16,3.81,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_2",225.920745920746,131.536585365854,0.582224464733298,1.71755063651967,2,"pCUP-Cdc5[KD]","Control"
"325","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_5_substack_frame_1_middleslice",679.42,309.93,2.19,0.46,3.14,7.52,4.09,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_5",155.118721461187,98.7038216560509,0.636311469861798,1.57155740131039,2,"pCUP-Cdc5[KD]","Control"
"326","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_5_substack_frame_2_middleslice",663.48,258.54,2.57,0.39,2.62,7.01,3.58,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_5",151.134396355353,98.6793893129771,0.652924758973849,1.53157004119682,2,"pCUP-Cdc5[KD]","Control"
"327","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_7_substack_frame_1_middleslice",831.47,316.26,2.63,0.38,2.9,7.38,3.88,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_7",185.595982142857,109.055172413793,0.587594468127284,1.70185400687499,2,"pCUP-Cdc5[KD]","Control"
"328","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_7_substack_frame_2_middleslice",775.6,366.85,2.11,0.47,3.39,7.93,4.42,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_7",170.837004405286,108.215339233038,0.633442032127377,1.57867642070034,2,"pCUP-Cdc5[KD]","Control"
"329","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1170.92,535.82,2.19,0.46,4.35,9.29,5.46,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_8",237.028340080972,123.177011494253,0.519672084157422,1.92429039481958,2,"pCUP-Cdc5[KD]","Control"
"330","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_8_substack_frame_2_middleslice",982,426.16,2.3,0.43,3.49,7.96,4.51,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_04_R3D_D3D_nucleus_8",219.686800894855,122.10888252149,0.555831675021446,1.79910581735274,2,"pCUP-Cdc5[KD]","Control"
"331","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_10_substack_frame_1_middleslice",820.04,314.27,2.61,0.38,3.21,7.86,4.3,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_10",176.352688172043,97.9034267912773,0.555156985731719,1.80129229335367,2,"pCUP-Cdc5[KD]","Control"
"332","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_10_substack_frame_2_middleslice",676.79,335.04,2.02,0.5,3.79,8.79,4.91,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_10",135.358,88.401055408971,0.653090732789868,1.53118081423114,2,"pCUP-Cdc5[KD]","Control"
"333","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_11_substack_frame_1_middleslice",803.51,375.54,2.14,0.47,3.24,8.18,4.36,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_11",162.653846153846,115.907407407407,0.712601700778575,1.40330846657736,2,"pCUP-Cdc5[KD]","Control"
"334","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_11_substack_frame_2_middleslice",851.49,373.58,2.28,0.44,4.31,9.32,5.44,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_11",169.958083832335,86.677494199536,0.509993359804196,1.96080984345352,2,"pCUP-Cdc5[KD]","Control"
"335","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_13_substack_frame_1_middleslice",1166.14,411.9,2.83,0.35,3.49,8.15,4.52,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_13",250.244635193133,118.022922636103,0.471630181182569,2.12030535766942,2,"pCUP-Cdc5[KD]","Control"
"336","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_13_substack_frame_2_middleslice",933.03,299.74,3.11,0.32,3.28,7.85,4.28,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_13",204.164113785558,91.3841463414634,0.447601415582015,2.23413055720501,2,"pCUP-Cdc5[KD]","Control"
"337","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_14_substack_frame_1_middleslice",610.79,244.91,2.49,0.4,2.41,6.24,3.23,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_14",159.475195822454,101.622406639004,0.637230173099406,1.56929166604922,2,"pCUP-Cdc5[KD]","Control"
"338","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_14_substack_frame_2_middleslice",690.48,230.02,3,0.33,2.69,6.7,3.63,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_14",172.189526184539,85.5092936802974,0.496599854677894,2.01369370244504,2,"pCUP-Cdc5[KD]","Control"
"339","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_15_substack_frame_1_middleslice",775.83,376.95,2.06,0.49,3.09,7.38,4.05,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_15",180.846153846154,121.990291262136,0.674552865337204,1.48246349750528,2,"pCUP-Cdc5[KD]","Control"
"340","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_15_substack_frame_2_middleslice",716.49,310.79,2.31,0.43,2.97,7.17,3.91,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_15",170.592857142857,104.643097643098,0.613408435708817,1.63023516108718,2,"pCUP-Cdc5[KD]","Control"
"341","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_17_substack_frame_1_middleslice",747.65,274.05,2.73,0.37,3.01,7.21,3.95,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_17",178.011904761905,91.046511627907,0.511463049337537,1.95517545460074,2,"pCUP-Cdc5[KD]","Control"
"342","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_17_substack_frame_2_middleslice",696.19,240.49,2.89,0.35,2.82,7.11,3.78,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_17",162.282051282051,85.2801418439716,0.52550569314503,1.90292895594571,2,"pCUP-Cdc5[KD]","Control"
"343","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_18_substack_frame_1_middleslice",907.58,350.13,2.59,0.39,3.23,7.61,4.26,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_18",207.2100456621,108.399380804954,0.523137671528346,1.9115427055339,2,"pCUP-Cdc5[KD]","Control"
"344","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_18_substack_frame_2_middleslice",934.19,313.36,2.98,0.34,3.05,7.53,4.06,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_18",208.524553571429,102.740983606557,0.49270448897695,2.02961414473084,2,"pCUP-Cdc5[KD]","Control"
"345","210428_29069_NA_meaurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_19_substack_frame_1_middleslice",921.34,347.75,2.65,0.38,3.46,9.11,4.91,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_05_R3D_D3D_nucleus_19",163.069026548673,100.505780346821,0.616338874855686,1.62248405998104,2,"pCUP-Cdc5[KD]","Control"
