 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
43,210525_pCUPCdc5_Nup60Phosphomutants_01_11_R3D_D3D_nucleus_9_substack_frame_1_middleslice,680.94,321.03,2.12,0.47,2.51,6.42,3.35,
44,210525_pCUPCdc5_Nup60Phosphomutants_01_11_R3D_D3D_nucleus_9_substack_frame_2_middleslice,477.97,302.1,1.58,0.63,2.54,6.65,3.46,
45,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_10_substack_frame_1_middleslice,885.55,367.01,2.41,0.41,2.84,7.14,3.79,
46,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_10_substack_frame_2_middleslice,845.26,424.75,1.99,0.5,3.28,7.9,4.31,
47,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_11_substack_frame_1_middleslice,1016.91,206.66,4.92,0.2,2.38,7.17,3.54,1
48,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_11_substack_frame_2_middleslice,741.53,391.54,1.89,0.53,3.49,8.15,4.55,
49,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_12_substack_frame_1_middleslice,834.53,261.06,3.2,0.31,1.92,5.84,2.76,
50,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_12_substack_frame_2_middleslice,880.49,387.53,2.27,0.44,2.94,7.57,4.03,
51,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_13_substack_frame_1_middleslice,583.03,265.97,2.19,0.46,1.4,4.76,2.1,
52,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_13_substack_frame_2_middleslice,590.04,249.59,2.36,0.42,1.38,4.55,2.03,
53,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_1_substack_frame_1_middleslice,865.44,375.84,2.3,0.43,2.94,7.04,3.86,
54,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_1_substack_frame_2_middleslice,725.42,336.95,2.15,0.46,2.83,7.31,3.82,
55,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1093.03,485.41,2.25,0.44,3.29,8.1,4.4,
56,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1026.32,451.35,2.27,0.44,2.98,7.52,3.99,
57,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1058.4,418.91,2.53,0.4,3.16,7.64,4.17,
58,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_3_substack_frame_2_middleslice,972.21,485.76,2,0.5,3.46,8.31,4.57,
59,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1067.04,388.13,2.75,0.36,3.12,7.51,4.08,
60,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_4_substack_frame_2_middleslice,783.77,408.32,1.92,0.52,3.23,7.89,4.28,
61,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_5_substack_frame_1_middleslice,885.97,399.45,2.22,0.45,3.3,7.83,4.34,
62,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_5_substack_frame_2_middleslice,671.8,348.03,1.93,0.52,3.45,7.93,4.47,
63,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_6_substack_frame_1_middleslice,848.82,321.58,2.64,0.38,2.83,7.12,3.78,
64,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_6_substack_frame_2_middleslice,616.32,319.01,1.93,0.52,2.23,6.24,3.09,
65,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_7_substack_frame_1_middleslice,882.79,265.44,3.33,0.3,2.9,7.57,3.95,
66,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_7_substack_frame_2_middleslice,821.24,342.79,2.4,0.42,2.59,6.69,3.52,
67,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_8_substack_frame_1_middleslice,773.13,349.61,2.21,0.45,3.3,7.87,4.31,
68,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_8_substack_frame_2_middleslice,894.25,419.57,2.13,0.47,3.08,7.46,4.05,
69,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_9_substack_frame_1_middleslice,1084.23,313.74,3.46,0.29,2.68,6.79,3.61,
70,210525_pCUPCdc5_Nup60Phosphomutants_01_12_R3D_D3D_nucleus_9_substack_frame_2_middleslice,732.52,400.92,1.83,0.55,2.91,7.02,3.81,
71,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_10_substack_frame_1_middleslice,539.42,175.92,3.07,0.33,1.33,4.41,1.97,
72,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_10_substack_frame_2_middleslice,515.96,240.3,2.15,0.47,1.6,4.86,2.27,
73,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_11_substack_frame_1_middleslice,1112.71,425.27,2.62,0.38,3.18,7.47,4.12,
74,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_11_substack_frame_2_middleslice,999.27,591.98,1.69,0.59,3.98,8.73,5.02,
75,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_12_substack_frame_1_middleslice,869.1,330.98,2.63,0.38,2.62,6.63,3.51,1
76,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_12_substack_frame_2_middleslice,687.95,399.91,1.72,0.58,2.95,7.43,3.98,
77,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1313.83,549.06,2.39,0.42,4.01,9.14,5.16,
78,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_1_substack_frame_2_middleslice,981.36,483.17,2.03,0.49,2.59,6.69,3.51,
79,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1083.2,421.83,2.57,0.39,3.38,7.92,4.41,
80,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_2_substack_frame_2_middleslice,913.25,419.51,2.18,0.46,2.94,7.23,3.91,
81,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_3_substack_frame_1_middleslice,623.99,235.66,2.65,0.38,3.43,7.9,4.43,
82,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_3_substack_frame_2_middleslice,578.57,247,2.34,0.43,2.7,7,3.64,
83,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_4_substack_frame_1_middleslice,846.69,321.02,2.64,0.38,1.82,5.18,2.53,
84,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_4_substack_frame_2_middleslice,690.21,309.22,2.23,0.45,1.53,4.88,2.23,
85,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_5_substack_frame_1_middleslice,984.1,515.89,1.91,0.52,3.87,8.62,4.92,
86,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_5_substack_frame_2_middleslice,1029.92,574.75,1.79,0.56,3.16,7.73,4.17,
87,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_6_substack_frame_1_middleslice,875.09,356.36,2.46,0.41,2.49,6.51,3.4,
88,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_6_substack_frame_2_middleslice,631.88,303.76,2.08,0.48,2.45,6.37,3.3,
89,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_7_substack_frame_1_middleslice,737.67,325.8,2.26,0.44,4.08,9.63,5.39,
90,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_7_substack_frame_2_middleslice,499.62,295.18,1.69,0.59,3.21,7.8,4.28,
91,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_8_substack_frame_1_middleslice,864.86,342.44,2.53,0.4,2.98,7.37,3.94,
92,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_8_substack_frame_2_middleslice,988.52,386.82,2.56,0.39,3,7.44,4.01,
93,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_9_substack_frame_1_middleslice,915.72,422.43,2.17,0.46,2.7,6.81,3.64,
94,210525_pCUPCdc5_Nup60Phosphomutants_01_13_R3D_D3D_nucleus_9_substack_frame_2_middleslice,781.93,339.99,2.3,0.43,2.41,6.33,3.26,
95,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_10_substack_frame_1_middleslice,648.6,277.75,2.34,0.43,2.54,6.65,3.43,
96,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_10_substack_frame_2_middleslice,509.43,306.41,1.66,0.6,2.56,6.76,3.51,
97,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_11_substack_frame_1_middleslice,622.64,206.04,3.02,0.33,1.26,4.34,1.89,
98,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_11_substack_frame_2_middleslice,554.62,198.93,2.79,0.36,1.12,4.01,1.7,
99,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_12_substack_frame_1_middleslice,895.72,385.99,2.32,0.43,3.38,8.04,4.43,
100,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_12_substack_frame_2_middleslice,631.83,399.76,1.58,0.63,3.17,7.55,4.15,
101,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_13_substack_frame_1_middleslice,792.37,229.44,3.45,0.29,1.66,5.11,2.39,
102,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_13_substack_frame_2_middleslice,692.8,364.47,1.9,0.53,2.12,5.76,2.91,
103,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_14_substack_frame_1_middleslice,696.62,254.97,2.73,0.37,3.74,8.97,4.93,
104,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_14_substack_frame_2_middleslice,677.91,239.97,2.83,0.35,2.56,7.66,3.82,
105,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_15_substack_frame_1_middleslice,592.97,234.76,2.53,0.4,1.31,4.38,1.94,
106,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_15_substack_frame_2_middleslice,721.56,221.35,3.26,0.31,1.32,4.4,1.96,
107,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_16_substack_frame_1_middleslice,907.83,295.29,3.07,0.33,2.83,7.12,3.77,
108,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_16_substack_frame_2_middleslice,614.66,294.85,2.08,0.48,2.02,6.49,3,
109,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_17_substack_frame_1_middleslice,782.77,244.12,3.21,0.31,3.12,7.51,4.08,
110,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_17_substack_frame_2_middleslice,879.96,384.03,2.29,0.44,2.89,7.15,3.91,
111,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_18_substack_frame_1_middleslice,1152.18,480.1,2.4,0.42,5.09,10.6,6.38,
112,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_18_substack_frame_2_middleslice,1133.68,629.1,1.8,0.55,5.05,10.36,6.24,
113,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_19_substack_frame_1_middleslice,899.36,432.14,2.08,0.48,3.51,8.17,4.56,
114,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_19_substack_frame_2_middleslice,837.13,456.06,1.84,0.54,3.98,9.11,5.12,
115,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice,711.45,263.79,2.7,0.37,2.98,7.37,3.96,
116,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_1_substack_frame_2_middleslice,551.51,290.56,1.9,0.53,2.91,7.11,3.85,
117,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_20_substack_frame_1_middleslice,1167.42,396.12,2.95,0.34,3.44,9.08,4.77,
118,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_20_substack_frame_2_middleslice,884.89,417.03,2.12,0.47,3.53,8.29,4.61,
119,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_21_substack_frame_1_middleslice,852.54,389.83,2.19,0.46,3.5,8.35,4.66,
120,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_21_substack_frame_2_middleslice,735.19,363.55,2.02,0.49,2.58,6.68,3.46,
121,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_22_substack_frame_1_middleslice,852.95,389.76,2.19,0.46,3.47,8.32,4.63,
122,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_22_substack_frame_2_middleslice,712.56,425.15,1.68,0.6,2.95,7.15,3.87,
123,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_23_substack_frame_1_middleslice,996.6,346.17,2.88,0.35,3.43,7.9,4.43,
124,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_23_substack_frame_2_middleslice,741.32,433.12,1.71,0.58,3.56,8.13,4.59,
125,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_24_substack_frame_1_middleslice,1073.24,412.59,2.6,0.38,4.05,9.18,5.26,
126,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_24_substack_frame_2_middleslice,924.46,412.98,2.24,0.45,3.61,8.16,4.65,
127,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice,661.64,326.64,2.03,0.49,2.34,6.17,3.17,
128,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_2_substack_frame_2_middleslice,607.74,274.56,2.21,0.45,2.4,6.41,3.29,
129,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_3_substack_frame_1_middleslice,764.36,320.13,2.39,0.42,2.79,7.26,3.8,
130,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_3_substack_frame_2_middleslice,707.19,396.78,1.78,0.56,3.21,7.68,4.27,
131,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_4_substack_frame_1_middleslice,569.13,238.17,2.39,0.42,1.6,4.86,2.27,
132,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_4_substack_frame_2_middleslice,506.89,297.91,1.7,0.59,1.77,5.13,2.48,
133,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_5_substack_frame_1_middleslice,753.45,290.7,2.59,0.39,3,7.57,4.07,
134,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_5_substack_frame_2_middleslice,676.7,288.94,2.34,0.43,2.41,6.24,3.26,
135,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_6_substack_frame_1_middleslice,774.41,308.23,2.51,0.4,3.11,7.78,4.19,
136,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_6_substack_frame_2_middleslice,668.2,299.67,2.23,0.45,2.47,6.3,3.32,
137,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_7_substack_frame_1_middleslice,835.28,426.15,1.96,0.51,2.77,6.97,3.75,
138,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_7_substack_frame_2_middleslice,853.68,315.73,2.7,0.37,2.58,6.59,3.45,
139,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_8_substack_frame_1_middleslice,783.03,376.56,2.08,0.48,3.5,8.22,4.56,
140,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_8_substack_frame_2_middleslice,754.87,383.54,1.97,0.51,3.14,7.8,4.2,
141,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_9_substack_frame_1_middleslice,647.38,271.48,2.38,0.42,2.67,6.87,3.6,
142,210525_pCUPCdc5_Nup60Phosphomutants_01_14_R3D_D3D_nucleus_9_substack_frame_2_middleslice,529.09,233.01,2.27,0.44,2.25,6.17,3.11,
143,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice,833.54,287.36,2.9,0.34,3.53,8.29,4.62,
144,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_1_substack_frame_2_middleslice,780.26,344.91,2.26,0.44,3.26,7.83,4.27,
145,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice,895.17,281.95,3.17,0.31,2.86,7.24,3.84,
146,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice,809.84,370.46,2.19,0.46,3.42,8.08,4.47,
147,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice,708.97,223.95,3.17,0.32,1.98,5.62,2.77,
148,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_3_substack_frame_2_middleslice,790.71,243.42,3.25,0.31,2.32,6.14,3.16,
149,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1100.46,462.59,2.38,0.42,3.47,8.67,4.69,
150,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_4_substack_frame_2_middleslice,1224.78,528.47,2.32,0.43,3.08,7.65,4.12,
151,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1036.93,361.4,2.87,0.35,3.43,8.83,4.66,
152,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_5_substack_frame_2_middleslice,863.55,446.68,1.93,0.52,3.85,8.7,4.93,
153,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_6_substack_frame_1_middleslice,1027.82,273.56,3.76,0.27,3.12,7.88,4.23,
154,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_6_substack_frame_2_middleslice,838.32,349.99,2.4,0.42,3.37,8.5,4.54,
155,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_7_substack_frame_1_middleslice,1004.14,399.46,2.51,0.4,4.65,9.84,5.86,
156,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_7_substack_frame_2_middleslice,860.82,411.85,2.09,0.48,3.67,8.86,4.88,
157,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_8_substack_frame_1_middleslice,849.47,278.69,3.05,0.33,3.3,8.11,4.38,
158,210525_pCUPCdc5_Nup60Phosphomutants_01_15_R3D_D3D_nucleus_8_substack_frame_2_middleslice,620.67,319.25,1.94,0.51,3.58,8.34,4.66,
