 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
15,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_17_substack_frame_1_middleslice,614.05,204.74,3,0.33,2.13,5.86,2.97,
16,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_17_substack_frame_2_middleslice,574.12,311.88,1.84,0.54,3.08,7.55,4.08,
17,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_18_substack_frame_1_middleslice,924.42,357.34,2.59,0.39,3.36,8.02,4.43,
18,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_18_substack_frame_2_middleslice,663.25,368.97,1.8,0.56,3.26,8.02,4.36,
19,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_19_substack_frame_1_middleslice,589.7,273,2.16,0.46,2.55,6.56,3.44,
20,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_19_substack_frame_2_middleslice,480.77,268.42,1.79,0.56,2.62,6.91,3.61,
21,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_1_substack_frame_1_middleslice,793.25,300.03,2.64,0.38,3.45,8.02,4.47,
22,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_1_substack_frame_2_middleslice,586.6,372,1.58,0.63,3.5,8.25,4.65,
23,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_20_substack_frame_1_middleslice,592.77,272.09,2.18,0.46,2.68,6.6,3.57,
24,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_20_substack_frame_2_middleslice,470.96,360.32,1.31,0.77,2.55,6.56,3.44,
25,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_21_substack_frame_1_middleslice,576.42,206.63,2.79,0.36,1.19,4.17,1.8,
26,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_21_substack_frame_2_middleslice,568.68,230.72,2.46,0.41,1.21,4.2,1.82,
27,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_22_substack_frame_1_middleslice,801.3,252.54,3.17,0.32,2.9,7.01,3.88,
28,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_22_substack_frame_2_middleslice,557.54,335.86,1.66,0.6,2.7,6.81,3.64,
29,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_23_substack_frame_1_middleslice,710.11,305.3,2.33,0.43,3.3,7.78,4.29,
30,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_23_substack_frame_2_middleslice,527.33,303.11,1.74,0.57,3.01,7.3,3.94,
31,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_24_substack_frame_1_middleslice,750.8,304.22,2.47,0.41,3.3,7.78,4.3,
32,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_24_substack_frame_2_middleslice,0,0,0,0,0,0,0,
33,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_2_substack_frame_1_middleslice,944.92,342.26,2.76,0.36,3.45,8.11,4.5,
34,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_2_substack_frame_2_middleslice,727.35,453.38,1.6,0.62,3.81,8.57,4.93,
35,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_3_substack_frame_1_middleslice,743.78,312.8,2.38,0.42,2.33,6.16,3.15,
36,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_3_substack_frame_2_middleslice,686.13,253.94,2.7,0.37,2.04,5.68,2.83,
37,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_4_substack_frame_1_middleslice,649.85,300.26,2.16,0.46,2.95,7.52,3.96,
38,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_4_substack_frame_2_middleslice,503.55,246.14,2.05,0.49,2.1,6.1,3.25,
39,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_5_substack_frame_1_middleslice,613.69,210.52,2.92,0.34,1.4,4.57,2.1,
40,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_5_substack_frame_2_middleslice,497.38,235.85,2.11,0.47,1.41,4.49,2.04,
41,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_6_substack_frame_1_middleslice,759.97,366.65,2.07,0.48,3.03,7.23,3.99,
42,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_6_substack_frame_2_middleslice,512.2,353.14,1.45,0.69,3,7.19,3.95,
43,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_7_substack_frame_1_middleslice,526.97,257.67,2.05,0.49,2.04,5.68,2.84,
44,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_7_substack_frame_2_middleslice,501.56,330.04,1.52,0.66,2.69,6.98,3.67,
45,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_8_substack_frame_1_middleslice,711.45,351.2,2.03,0.49,3.52,8,4.52,
46,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_8_substack_frame_2_middleslice,538.92,349.07,1.54,0.65,2.66,6.76,3.58,
47,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_9_substack_frame_1_middleslice,605.54,265.09,2.28,0.44,2.34,6.17,3.18,
48,210824_pCUPCdc5_Nup60Phosphomutants2_01_11_R3D_D3D_nucleus_9_substack_frame_2_middleslice,436.26,278.72,1.57,0.64,2.01,5.64,2.79,
49,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_10_substack_frame_1_middleslice,770.21,320.93,2.4,0.42,3.38,7.86,4.36,
50,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_10_substack_frame_2_middleslice,622.04,410.21,1.52,0.66,2.93,7.09,3.92,
51,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_11_substack_frame_1_middleslice,649.87,235.4,2.76,0.36,2.48,6.68,3.4,
52,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_11_substack_frame_2_middleslice,624.75,384.77,1.62,0.62,2.91,7.21,3.87,
53,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_12_substack_frame_1_middleslice,428.48,240.99,1.78,0.56,1.34,4.51,2.02,
54,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_12_substack_frame_2_middleslice,429.98,194.92,2.21,0.45,1.19,4.27,1.82,
55,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_13_substack_frame_1_middleslice,723.24,268.61,2.69,0.37,2.12,5.85,2.91,
56,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_13_substack_frame_2_middleslice,563.51,280.95,2.01,0.5,1.91,5.83,2.77,
57,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_14_substack_frame_1_middleslice,990.65,391.24,2.53,0.39,3.49,8.06,4.51,
58,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_14_substack_frame_2_middleslice,644.44,481.59,1.34,0.75,3.15,8.09,4.29,
59,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_15_substack_frame_1_middleslice,856.36,260.28,3.29,0.3,2.7,6.81,3.61,
60,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_15_substack_frame_2_middleslice,598.23,443.28,1.35,0.74,3.57,8.51,4.7,
61,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_16_substack_frame_1_middleslice,949.48,396.89,2.39,0.42,3.5,8.23,4.57,
62,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_16_substack_frame_2_middleslice,680.78,411.48,1.65,0.6,3.4,7.97,4.43,
63,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_17_substack_frame_1_middleslice,829.94,363.5,2.28,0.44,2.73,6.83,3.61,
64,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_17_substack_frame_2_middleslice,712.01,393.92,1.81,0.55,3.47,8.32,4.58,
65,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_18_substack_frame_1_middleslice,827.12,355.72,2.33,0.43,3.18,7.57,4.16,
66,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_18_substack_frame_2_middleslice,541.68,400.34,1.35,0.74,3.03,7.6,4.03,
67,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_19_substack_frame_1_middleslice,951.96,395.32,2.41,0.42,3.93,8.78,5.01,
68,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_19_substack_frame_2_middleslice,747.96,408.05,1.83,0.55,3.58,8.46,4.73,
69,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_1_substack_frame_1_middleslice,827.56,278.03,2.98,0.34,2.76,6.87,3.68,
70,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_1_substack_frame_2_middleslice,483.37,264.02,1.83,0.55,2.49,6.32,3.36,
71,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_20_substack_frame_1_middleslice,1003.08,367.41,2.73,0.37,3.91,8.85,5.04,
72,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_20_substack_frame_2_middleslice,1110.75,662.34,1.68,0.6,4.24,9.19,5.34,
73,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_21_substack_frame_1_middleslice,640.7,315.37,2.03,0.49,2.66,7,3.67,
74,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_21_substack_frame_2_middleslice,488.62,381.67,1.28,0.78,2.93,7.03,3.88,
75,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_22_substack_frame_1_middleslice,795.7,334.3,2.38,0.42,2.76,6.77,3.67,
76,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_22_substack_frame_2_middleslice,555.11,394.83,1.41,0.71,3.53,8.38,4.62,
77,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_23_substack_frame_1_middleslice,710.04,325.52,2.18,0.46,2.69,6.7,3.61,
78,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_23_substack_frame_2_middleslice,448.27,530.84,0.84,1.18,3.49,7.96,4.47,
79,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_24_substack_frame_1_middleslice,919.46,285.26,3.22,0.31,3.17,7.83,4.24,
80,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_24_substack_frame_2_middleslice,654.79,329.86,1.99,0.5,2.52,6.53,3.43,
81,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_2_substack_frame_1_middleslice,893.11,268.35,3.33,0.3,2.87,7.07,3.78,
82,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_2_substack_frame_2_middleslice,710.41,384.43,1.85,0.54,2.7,7.16,3.71,
83,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1081.56,391.29,2.76,0.36,3.59,8.25,4.63,
84,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_3_substack_frame_2_middleslice,657.38,507.29,1.3,0.77,3.77,8.67,4.93,
85,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_4_substack_frame_1_middleslice,593.78,297,2,0.5,3.05,7.34,4,
86,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_4_substack_frame_2_middleslice,562.41,355.1,1.58,0.63,3.38,7.86,4.37,
87,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_5_substack_frame_1_middleslice,538.22,246.16,2.19,0.46,1.74,5.09,2.46,
88,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_5_substack_frame_2_middleslice,527.87,266.4,1.98,0.5,1.83,5.28,2.55,
89,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_6_substack_frame_1_middleslice,752.63,285.46,2.64,0.38,3.23,7.8,4.26,
90,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_6_substack_frame_2_middleslice,549.94,344.66,1.6,0.63,3.18,7.57,4.16,
91,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_7_substack_frame_1_middleslice,659.81,258.44,2.55,0.39,2.12,5.95,2.95,
92,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_7_substack_frame_2_middleslice,0,0,0,0,0,0,0,
93,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_8_substack_frame_1_middleslice,429.89,165.89,2.59,0.39,1.55,4.82,2.26,
94,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_8_substack_frame_2_middleslice,438.63,155.01,2.83,0.35,1.76,5.4,2.54,
95,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_9_substack_frame_1_middleslice,992.82,320.81,3.09,0.32,3.71,8.56,4.78,
96,210824_pCUPCdc5_Nup60Phosphomutants2_01_12_R3D_D3D_nucleus_9_substack_frame_2_middleslice,825.27,544.64,1.52,0.66,4.37,9.5,5.55,
97,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_10_substack_frame_1_middleslice,705.39,242.63,2.91,0.34,2.6,6.8,3.53,
98,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_10_substack_frame_2_middleslice,684.95,291.8,2.35,0.43,3.16,7.64,4.15,
99,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_1_substack_frame_1_middleslice,690.21,378.65,1.82,0.55,3.89,8.46,4.93,
100,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_1_substack_frame_2_middleslice,571.18,551.62,1.04,0.97,4.61,10.57,6.02,
101,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_2_substack_frame_1_middleslice,800.56,303.76,2.64,0.38,2.63,6.55,3.52,
102,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_2_substack_frame_2_middleslice,643.5,343.39,1.87,0.53,2.86,7.05,3.82,
103,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_3_substack_frame_1_middleslice,596.65,244.95,2.44,0.41,2.98,7.27,3.92,
104,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_3_substack_frame_2_middleslice,434.07,337.31,1.29,0.78,3.67,8.34,4.72,
105,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1140.28,426.2,2.68,0.37,3.68,8.44,4.76,
106,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_4_substack_frame_2_middleslice,791.32,534.03,1.48,0.67,4.21,9.25,5.34,
107,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_5_substack_frame_1_middleslice,501.37,200.87,2.5,0.4,1.83,5.28,2.58,
108,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_5_substack_frame_2_middleslice,502.4,189.91,2.65,0.38,1.77,5.22,2.52,
109,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_6_substack_frame_1_middleslice,530.01,189.43,2.8,0.36,2.63,6.65,3.51,
110,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_6_substack_frame_2_middleslice,395.47,270.2,1.46,0.68,2.94,7.58,3.96,
111,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_7_substack_frame_1_middleslice,452.06,200.15,2.26,0.44,1.83,5.19,2.59,
112,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_7_substack_frame_2_middleslice,403.49,222.47,1.81,0.55,2.08,5.9,2.93,
113,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_8_substack_frame_1_middleslice,731.1,272.57,2.68,0.37,2.75,6.95,3.7,
114,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_8_substack_frame_2_middleslice,529,269.37,1.96,0.51,2.51,6.61,3.39,
115,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_9_substack_frame_1_middleslice,955.91,396.38,2.41,0.41,3.57,8.2,4.59,
116,210824_pCUPCdc5_Nup60Phosphomutants2_01_13_R3D_D3D_nucleus_9_substack_frame_2_middleslice,728.5,559.66,1.3,0.77,3.4,7.79,4.43,
117,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice,580.48,249.61,2.33,0.43,1.69,5.14,2.42,
118,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_1_substack_frame_2_middleslice,664.46,257.97,2.58,0.39,1.68,5.04,2.38,
119,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1035.74,416.64,2.49,0.4,2.98,7.18,3.91,
120,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_2_substack_frame_2_middleslice,675.16,594.36,1.14,0.88,2.68,6.69,3.58,
121,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_3_substack_frame_1_middleslice,781.97,252.28,3.1,0.32,3.45,8.2,4.51,
122,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_3_substack_frame_2_middleslice,621.25,368.27,1.69,0.59,3.74,8.59,4.85,
123,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1064.63,441.13,2.41,0.41,4.05,9.18,5.19,
124,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_4_substack_frame_2_middleslice,840.84,413.8,2.03,0.49,2.8,7,3.73,
125,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_5_substack_frame_1_middleslice,898.24,287.17,3.13,0.32,2.61,6.81,3.52,
126,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_5_substack_frame_2_middleslice,592.86,343.17,1.73,0.58,2.86,7.05,3.79,
127,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_6_substack_frame_1_middleslice,1018.51,409.47,2.49,0.4,3.54,8.11,4.56,
128,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_6_substack_frame_2_middleslice,553.36,287.4,1.93,0.52,2.36,6.09,3.22,1
129,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_7_substack_frame_1_middleslice,800.4,253.31,3.16,0.32,2.89,7.09,3.8,
130,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_7_substack_frame_2_middleslice,568.59,399.56,1.42,0.7,3.33,7.81,4.33,
131,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_8_substack_frame_1_middleslice,1022.11,317.44,3.22,0.31,3.53,8.29,4.62,
132,210824_pCUPCdc5_Nup60Phosphomutants2_01_14_R3D_D3D_nucleus_8_substack_frame_2_middleslice,609.88,352.89,1.73,0.58,3.44,8.2,4.59,
133,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_10_substack_frame_1_middleslice,874.88,422.52,2.07,0.48,3.33,8.09,4.38,
134,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_10_substack_frame_2_middleslice,612.74,496.09,1.24,0.81,3.8,8.46,4.83,
135,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_11_substack_frame_1_middleslice,552.3,176.29,3.13,0.32,2.1,5.74,2.9,
136,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_11_substack_frame_2_middleslice,373.87,351.84,1.06,0.94,2.97,7.26,3.92,
137,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_12_substack_frame_1_middleslice,753.41,339.68,2.22,0.45,3.7,8.36,4.73,
138,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_12_substack_frame_2_middleslice,575.08,435.87,1.32,0.76,3.05,7.44,4.01,
139,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_13_substack_frame_1_middleslice,545.12,239.09,2.28,0.44,1.8,5.25,2.55,
140,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_13_substack_frame_2_middleslice,429.5,259.77,1.65,0.6,1.85,5.49,2.66,
141,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_14_substack_frame_1_middleslice,563.24,216.61,2.6,0.38,1.69,5.23,2.44,
142,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_14_substack_frame_2_middleslice,452.96,299.21,1.51,0.66,2.01,5.83,2.84,
143,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_15_substack_frame_1_middleslice,1116.68,374.23,2.98,0.34,3.7,8.27,4.75,
144,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_15_substack_frame_2_middleslice,712.25,397.55,1.79,0.56,3.15,7.81,4.21,
145,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_16_substack_frame_1_middleslice,799.56,274.63,2.91,0.34,2.61,6.72,3.5,
146,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_16_substack_frame_2_middleslice,610.22,315.89,1.93,0.52,2.55,7.03,3.56,
147,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_17_substack_frame_1_middleslice,614.2,251.74,2.44,0.41,2.32,6.14,3.15,
148,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_17_substack_frame_2_middleslice,489.53,278.8,1.76,0.57,2.27,6.47,3.19,
149,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_18_substack_frame_1_middleslice,840.89,351.36,2.39,0.42,3.5,8.16,4.55,
150,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_18_substack_frame_2_middleslice,624.28,344.28,1.81,0.55,2.81,7.47,3.85,
151,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_19_substack_frame_1_middleslice,1140.37,431.48,2.64,0.38,3.57,8.23,4.64,
152,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_19_substack_frame_2_middleslice,852.55,576,1.48,0.68,3.58,8.43,4.65,
153,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice,624.4,236.16,2.64,0.38,2.06,5.79,2.86,
154,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_1_substack_frame_2_middleslice,579.11,268.07,2.16,0.46,2.29,6.2,3.12,
155,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice,608.05,247.66,2.46,0.41,2.72,6.73,3.6,
156,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice,466.27,301.98,1.54,0.65,2.62,6.82,3.58,
157,210824_pCUPCdc5_Nup60Phosphomutants2_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1053.54,339.55,3.1,0.32,3.58,8.34,4.63,
