 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
55,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_3_substack_frame_1,703.42,277.77,2.53,0.39,2.87,7.4,3.91,
56,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_3_substack_frame_2,536.39,447.59,1.2,0.83,3.66,8.6,4.8,
57,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_3_substack_frame_3,447.04,196.32,2.28,0.44,2.01,5.83,2.88,
58,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_1,696.55,311.21,2.24,0.45,3.23,7.89,4.28,
59,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_2,538.38,333.61,1.61,0.62,2.61,7.55,3.8,
60,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_4_substack_frame_3,746.69,403.46,1.85,0.54,3.86,10.24,5.36,
61,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_1,933.67,426.72,2.19,0.46,3.38,7.86,4.41,
62,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_2,487.68,296.77,1.64,0.61,1.78,5.14,2.52,
63,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_23_R3D_D3D_nucleus_5_substack_frame_3,647.26,250.79,2.58,0.39,2.15,5.88,2.98,
64,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_1_substack_frame_1,686.31,266.5,2.58,0.39,3.08,7.18,4.03,
65,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_1_substack_frame_2,515.76,236.47,2.18,0.46,2.06,5.79,2.87,
66,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_1_substack_frame_3,454.63,290.93,1.56,0.64,2.65,6.75,3.57,
67,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_2_substack_frame_1,513.42,184.49,2.78,0.36,2.46,6.66,3.47,
68,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_2_substack_frame_2,439.14,371.61,1.18,0.85,3.3,7.87,4.33,
69,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_2_substack_frame_3,417.11,146.14,2.85,0.35,1.89,6.09,2.81,
70,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_3_substack_frame_1,827.13,376.51,2.2,0.46,3.33,8.06,4.38,
71,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_3_substack_frame_2,719.04,609.06,1.18,0.85,3.68,8.91,4.92,
72,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_3_substack_frame_3,518.54,256.22,2.02,0.49,2.52,6.44,3.39,
73,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_4_substack_frame_1,953.71,407.84,2.34,0.43,3.57,8.08,4.58,
74,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_4_substack_frame_2,561.76,361.65,1.55,0.64,2.51,6.61,3.4,
75,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_4_substack_frame_3,560.43,215.94,2.6,0.39,2.2,6.03,3.04,
76,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_5_substack_frame_1,658.37,319.41,2.06,0.49,3.32,8.17,4.43,
77,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_5_substack_frame_2,543.14,395.97,1.37,0.73,3.46,8.78,4.79,
78,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_5_substack_frame_3,351.76,140.92,2.5,0.4,1.78,5.42,2.6,
79,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_6_substack_frame_1,831.5,379.1,2.19,0.46,3.28,7.85,4.33,
80,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_6_substack_frame_2,764.42,760.48,1.01,0.99,5.63,12.63,7.29,
81,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_6_substack_frame_3,881.54,492.05,1.79,0.56,5.47,14.05,7.52,
82,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_7_substack_frame_1,714.39,281.96,2.53,0.39,3.05,7.34,3.99,
83,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_7_substack_frame_2,662.74,501.16,1.32,0.76,3.42,8.55,4.58,
84,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_7_substack_frame_3,558.49,178.1,3.14,0.32,2.02,5.65,2.83,
85,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_8_substack_frame_1,677.9,291.21,2.33,0.43,3.19,7.48,4.2,
86,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_8_substack_frame_2,556.58,564.07,0.99,1.01,4.21,10.36,5.64,
87,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_24_R3D_D3D_nucleus_8_substack_frame_3,357.11,120.77,2.96,0.34,1.45,4.87,2.19,
88,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_1_substack_frame_1,903.03,360.73,2.5,0.4,3.31,8.07,4.43,
89,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_1_substack_frame_2,486.65,271.82,1.79,0.56,1.71,5.16,2.45,
90,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_1_substack_frame_3,474.59,207.53,2.29,0.44,2.08,5.62,2.83,
91,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_2_substack_frame_1,784.69,261.99,3,0.33,3.07,7.61,4.08,
92,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_2_substack_frame_2,751.76,587.61,1.28,0.78,4.54,10.69,5.95,
93,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_2_substack_frame_3,463.98,204.18,2.27,0.44,2.18,6.1,3.02,
94,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_3_substack_frame_1,863.86,319.17,2.71,0.37,2.63,7.53,3.73,
95,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_3_substack_frame_2,439.4,219.96,2,0.5,1.43,4.61,2.11,
96,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_3_substack_frame_3,679.49,366.98,1.85,0.54,3.5,8.63,4.69,
97,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_4_substack_frame_1,683.74,274.6,2.49,0.4,3.35,8.1,4.43,
98,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_4_substack_frame_2,557.65,525.62,1.06,0.94,4.52,9.93,5.74,
99,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_4_substack_frame_3,440.66,180.44,2.44,0.41,2.32,6.24,3.19,
100,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_5_substack_frame_1,611.38,301.55,2.03,0.49,3.64,8.67,4.8,
101,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_5_substack_frame_2,555.23,620.32,0.9,1.12,5.71,12.32,7.25,
102,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_25_R3D_D3D_nucleus_5_substack_frame_3,390.64,153.28,2.55,0.39,1.68,5.22,2.46,
103,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_1_substack_frame_1,689.12,309.23,2.23,0.45,3.32,7.99,4.37,
104,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_1_substack_frame_2,642.88,441.86,1.45,0.69,3.66,8.6,4.78,
105,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_1_substack_frame_3,671.85,503.23,1.34,0.75,5.02,12.58,6.82,
106,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_2_substack_frame_1,640.1,274.66,2.33,0.43,3.12,7.79,4.21,
107,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_2_substack_frame_2,638.93,679.86,0.94,1.06,5.35,11.48,6.76,
108,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_2_substack_frame_3,452.9,193.54,2.34,0.43,2.3,6.12,3.12,
109,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_3_substack_frame_1,707.54,273.25,2.59,0.39,3.08,7.65,4.08,
110,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_3_substack_frame_2,685.44,643.1,1.07,0.94,4.56,10.4,5.9,
111,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_3_substack_frame_3,449.7,179.9,2.5,0.4,2.12,6,3.01,
112,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_4_substack_frame_1,626.21,265.65,2.36,0.42,2.83,7.12,3.79,
113,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_4_substack_frame_2,722.59,592.57,1.22,0.82,4.12,10.73,5.63,
114,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_4_substack_frame_3,434.96,192.86,2.26,0.44,1.73,5.64,2.61,
115,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_5_substack_frame_1,741.08,239.74,3.09,0.32,3.37,8.57,4.79,
116,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_5_substack_frame_2,816.89,664.61,1.23,0.81,4.4,10.42,5.77,
117,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_5_substack_frame_3,451.14,223.03,2.02,0.49,2.34,6.35,3.21,
118,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_6_substack_frame_1,482.89,227.35,2.12,0.47,3.17,7.55,4.19,
119,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_6_substack_frame_2,277.01,138.88,1.99,0.5,1.41,4.77,2.13,
120,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_6_substack_frame_3,294.86,104.88,2.81,0.36,1.66,5.78,2.63,
121,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_7_substack_frame_1,634.95,268.28,2.37,0.42,3.18,7.94,4.24,
122,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_7_substack_frame_2,459.07,518.21,0.89,1.13,4.75,10.43,6.06,
123,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_7_substack_frame_3,426.18,159.02,2.68,0.37,1.9,5.91,2.8,
124,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_8_substack_frame_1,661.51,312.28,2.12,0.47,3.23,7.52,4.2,
125,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_8_substack_frame_2,366.17,339.66,1.08,0.93,2.52,6.62,3.42,
126,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_8_substack_frame_3,396.46,174.67,2.27,0.44,1.78,5.33,2.54,
127,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_9_substack_frame_1,678.9,221.28,3.07,0.33,2.44,6.73,3.39,
128,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_9_substack_frame_2,490.83,484.41,1.01,0.99,3.92,9.14,5.16,
129,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_26_R3D_D3D_nucleus_9_substack_frame_3,590.17,251.91,2.34,0.43,2.75,8.35,4.05,
130,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_1_substack_frame_1,591.74,184.61,3.21,0.31,2.22,6.13,3.05,
131,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_1_substack_frame_2,632.58,345.7,1.83,0.55,3.58,11.13,5.35,
132,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_1_substack_frame_3,396.31,144.31,2.75,0.36,1.57,4.75,2.25,
133,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_2_substack_frame_1,624.56,199.26,3.13,0.32,2.68,6.84,3.6,
134,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_2_substack_frame_2,441.01,469.71,0.94,1.07,4.09,9.41,5.29,
135,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_2_substack_frame_3,410.92,182.77,2.25,0.44,2.09,6.19,3.01,
136,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_3_substack_frame_1,751.94,287.33,2.62,0.38,3.61,8.86,4.84,
137,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_3_substack_frame_2,786.94,662.57,1.19,0.84,5.47,13.4,7.44,
138,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_3_substack_frame_3,486.69,250.44,1.94,0.51,2.88,7.26,3.85,
139,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_4_substack_frame_1,737.41,324.59,2.27,0.44,3.17,7.74,4.28,
140,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_4_substack_frame_2,479.62,279.05,1.72,0.58,2.22,6.41,3.12,
141,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_4_substack_frame_3,680.31,368.8,1.84,0.54,4.22,9.94,5.56,
142,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_5_substack_frame_1,587.28,292.63,2.01,0.5,3.58,8.34,4.63,
143,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_5_substack_frame_2,492.63,304.17,1.62,0.62,2.72,7.66,3.86,
144,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_5_substack_frame_3,651.56,365.37,1.78,0.56,4.36,10.61,5.85,
145,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_6_substack_frame_1,604.23,292.92,2.06,0.48,3.42,8.08,4.47,
146,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_6_substack_frame_2,392.04,298.83,1.31,0.76,3.08,7.74,4.19,
147,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_27_R3D_D3D_nucleus_6_substack_frame_3,361.56,154.43,2.34,0.43,1.98,5.99,2.95,
148,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_1_substack_frame_1,708.98,263.97,2.69,0.37,3.22,7.79,4.22,
149,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_1_substack_frame_2,570.02,560.14,1.02,0.98,4.14,9.18,5.27,
150,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_1_substack_frame_3,550.24,441,1.25,0.8,4.92,10.7,6.28,
151,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_2_substack_frame_1,675.91,264.27,2.56,0.39,2.96,7.34,3.95,
152,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_2_substack_frame_2,463.5,279.71,1.66,0.6,2.69,7.64,3.84,
153,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_2_substack_frame_3,412.62,210.11,1.96,0.51,2.12,5.95,2.98,
154,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_3_substack_frame_1,644.15,259.93,2.48,0.4,3.31,8,4.68,
155,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_3_substack_frame_2,454.46,258.69,1.76,0.57,2.1,6.2,3,
156,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_3_substack_frame_3,521.47,341.57,1.53,0.66,3.05,7.62,4.08,
157,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_4_substack_frame_1,632.14,222.78,2.84,0.35,2.7,7.27,3.71,
158,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_4_substack_frame_2,352.32,277.68,1.27,0.79,2.39,6.87,3.44,
159,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_4_substack_frame_3,368.41,164.15,2.24,0.45,1.92,6.03,2.81,
160,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_5_substack_frame_1,846.8,287.4,2.95,0.34,3.4,8.91,4.73,
161,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_5_substack_frame_2,485.7,345.65,1.41,0.71,2.53,6.63,3.43,
162,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_5_substack_frame_3,484.71,237.71,2.04,0.49,2.45,6.65,3.38,
163,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_28_R3D_D3D_nucleus_6_substack_frame_1,478.75,201.47,2.38,0.42,2.94,7.51,3.98,
