 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
19,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_19_substack_frame_1,531.81,239.07,2.22,0.45,2.73,6.93,3.67,
20,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_19_substack_frame_2,295.7,267.31,1.11,0.9,1.99,5.63,2.77,
21,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_1_substack_frame_1,480.16,389.47,1.23,0.81,2.77,6.97,3.68,
22,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_1_substack_frame_2,383.39,366.85,1.05,0.96,3.07,7.82,4.14,
23,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_20_substack_frame_1,436.79,293.77,1.49,0.67,2.41,6.14,3.25,
24,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_20_substack_frame_2,378.48,244.9,1.55,0.65,2.46,6.96,3.52,
25,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_21_substack_frame_1,365.59,188.48,1.94,0.52,2.41,6.33,3.25,
26,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_21_substack_frame_2,311.79,218.62,1.43,0.7,2.26,6.62,3.35,
27,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_22_substack_frame_1,419.25,190.04,2.21,0.45,1.9,5.54,2.72,
28,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_22_substack_frame_2,342.46,241.76,1.42,0.71,2.54,6.9,3.59,
29,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_23_substack_frame_1,357.04,187.46,1.9,0.53,1.38,4.55,2.03,
30,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_23_substack_frame_2,352.57,141.71,2.49,0.4,1.32,4.49,1.97,
31,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_24_substack_frame_1,385.9,222.94,1.73,0.58,2.29,6.11,3.11,
32,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_24_substack_frame_2,314.77,247.21,1.27,0.79,2.81,6.91,3.72,
33,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_25_substack_frame_1,527.64,261.21,2.02,0.5,2.81,7.19,3.79,
34,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_25_substack_frame_2,314.86,279.71,1.13,0.89,2.27,6,3.09,
35,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_26_substack_frame_1,451.21,235.69,1.91,0.52,2.53,6.51,3.43,
36,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_26_substack_frame_2,315.35,269.59,1.17,0.85,2.33,6.25,3.22,
37,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_27_substack_frame_1,0,0,0,0,0,0,0,
38,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_27_substack_frame_2,0,0,0,0,0,0,0,
39,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_2_substack_frame_1,560.5,374.05,1.5,0.67,3.56,8.22,4.59,
40,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_2_substack_frame_2,0,0,0,0,0,0,0,
41,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_3_substack_frame_1,417.02,265.62,1.57,0.64,2.94,7.29,3.93,
42,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_3_substack_frame_2,0,0,0,0,0,0,0,
43,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_4_substack_frame_1,412.13,175.45,2.35,0.43,1.6,4.95,2.31,
44,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_4_substack_frame_2,309.59,133.9,2.31,0.43,1.62,4.79,2.33,
45,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_5_substack_frame_1,446.29,324.05,1.38,0.73,2.87,7.07,3.82,
46,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_5_substack_frame_2,0,0,0,0,0,0,0,
47,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_6_substack_frame_1,443.07,250.92,1.77,0.57,1.84,5.39,2.61,
48,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_6_substack_frame_2,386.06,248.22,1.56,0.64,2.59,6.6,3.47,
49,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_7_substack_frame_1,371.16,153.02,2.43,0.41,1.48,4.75,2.17,
50,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_7_substack_frame_2,346.76,185.36,1.87,0.53,2.22,5.95,3.04,
51,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_8_substack_frame_1,429.57,170.88,2.51,0.4,2.01,5.64,2.82,
52,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_8_substack_frame_2,288.59,263.59,1.09,0.91,2.42,6.75,3.51,
53,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_9_substack_frame_1,500.13,218.31,2.29,0.44,2.25,5.98,3.04,
54,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_11_R3D_D3D_nucleus_9_substack_frame_2,458.14,208.72,2.19,0.46,2.6,6.89,3.56,
55,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_10_substack_frame_1,329.5,256.8,1.28,0.78,2.76,6.87,3.67,
56,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_10_substack_frame_2,294.66,201.66,1.46,0.68,1.78,5.23,2.53,
57,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_11_substack_frame_1,309.83,176.72,1.75,0.57,2.61,6.68,3.53,
58,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_11_substack_frame_2,306.35,161.52,1.9,0.53,1.63,5.51,2.52,
59,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_12_substack_frame_1,418.12,230.55,1.81,0.55,2.31,6.13,3.15,
60,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_12_substack_frame_2,0,0,0,0,0,0,0,
61,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_13_substack_frame_1,443.97,301.23,1.47,0.68,3.29,7.83,4.3,
62,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_13_substack_frame_2,277.99,225.38,1.23,0.81,1.97,5.79,2.81,
63,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_14_substack_frame_1,617.15,335.43,1.84,0.54,3.33,7.81,4.35,
64,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_14_substack_frame_2,392.29,362.29,1.08,0.92,2.63,6.93,3.57,
65,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_15_substack_frame_1,527.9,246.61,2.14,0.47,2.97,7.69,4.02,
66,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_15_substack_frame_2,338.55,292.51,1.16,0.86,2.47,6.48,3.36,
67,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_16_substack_frame_1,484.05,281.67,1.72,0.58,2.88,7.08,3.79,
68,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_16_substack_frame_2,332.86,180.51,1.84,0.54,2.06,5.79,2.88,
69,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_17_substack_frame_1,553.27,248.48,2.23,0.45,2.49,6.39,3.37,
70,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_17_substack_frame_2,373.38,362.71,1.03,0.97,2.6,6.8,3.56,
71,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_18_substack_frame_1,505.76,332.67,1.52,0.66,3.17,7.65,4.2,
72,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_18_substack_frame_2,0,0,0,0,0,0,0,
73,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_19_substack_frame_1,469.25,267.67,1.75,0.57,2.24,6.06,3.05,
74,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_19_substack_frame_2,401.38,286.71,1.4,0.71,3.01,7.21,3.96,
75,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_1_substack_frame_1,600.95,273.66,2.2,0.46,2.4,6.32,3.26,
76,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_1_substack_frame_2,311.42,271.83,1.15,0.87,2.01,5.83,2.88,
77,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_20_substack_frame_1,351.37,262.39,1.34,0.75,2.62,6.63,3.52,
78,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_20_substack_frame_2,470.17,389.6,1.21,0.83,4.17,9.4,5.37,
79,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_21_substack_frame_1,0,0,0,0,0,0,0,
80,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_21_substack_frame_2,0,0,0,0,0,0,0,
81,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_22_substack_frame_1,430.25,318.7,1.35,0.74,2.46,6.28,3.31,
82,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_22_substack_frame_2,380.56,198.21,1.92,0.52,1.32,4.77,2.04,
83,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_23_substack_frame_1,461.8,206.39,2.24,0.45,1.81,5.26,2.55,
84,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_23_substack_frame_2,481.09,339.74,1.42,0.71,3.77,8.43,4.82,
85,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_24_substack_frame_1,425.45,157.12,2.71,0.37,1.63,4.9,2.33,
86,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_24_substack_frame_2,368.83,159.09,2.32,0.43,1.99,5.82,2.81,
87,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_2_substack_frame_1,512.31,249.37,2.05,0.49,2.54,6.83,3.54,
88,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_2_substack_frame_2,345.01,311.49,1.11,0.9,2.36,6.27,3.21,
89,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_3_substack_frame_1,550.47,337.85,1.63,0.61,3.16,7.45,4.1,
90,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_3_substack_frame_2,534.51,302.6,1.77,0.57,2.48,6.4,3.35,
91,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_4_substack_frame_1,450.13,254.04,1.77,0.56,3.11,7.59,4.12,
92,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_4_substack_frame_2,0,0,0,0,0,0,0,
93,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_5_substack_frame_1,498.36,320.33,1.56,0.64,3.38,7.76,4.36,
94,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_5_substack_frame_2,323.06,253.67,1.27,0.79,2.2,6.31,3.1,
95,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_6_substack_frame_1,403.07,275.84,1.46,0.68,2.82,7.02,3.74,
96,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_6_substack_frame_2,473.76,277.36,1.71,0.59,3.04,7.24,4,
97,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_7_substack_frame_1,405.16,264.64,1.53,0.65,2.79,6.89,3.71,
98,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_7_substack_frame_2,289.03,243.29,1.19,0.84,2.72,7.1,3.7,
99,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_8_substack_frame_1,398.47,268.3,1.49,0.67,2.81,7.17,3.82,
100,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_8_substack_frame_2,270.61,161.65,1.67,0.6,1.35,4.43,1.98,
101,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_9_substack_frame_1,447.67,240.27,1.86,0.54,2.7,6.9,3.65,
102,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_12_R3D_D3D_nucleus_9_substack_frame_2,0,0,0,0,0,0,0,
103,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_10_substack_frame_1,402.05,175.18,2.3,0.44,1.82,5.36,2.56,
104,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_10_substack_frame_2,373.56,211.92,1.76,0.57,2.51,6.42,3.36,
105,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_11_substack_frame_1,542.42,254.09,2.13,0.47,2.3,6.12,3.14,
106,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_11_substack_frame_2,315.84,261.44,1.21,0.83,1.99,5.63,2.83,
107,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_12_substack_frame_1,411.11,231.76,1.77,0.56,2.79,7.17,3.8,
108,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_12_substack_frame_2,0,0,0,0,0,0,0,
109,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_13_substack_frame_1,519.19,241.76,2.15,0.47,2.06,5.89,2.89,
110,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_13_substack_frame_2,455.61,260.07,1.75,0.57,2.83,7.12,3.77,
111,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_14_substack_frame_1,670.15,388.02,1.73,0.58,2.98,7.27,3.92,
112,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_14_substack_frame_2,425.88,380.02,1.12,0.89,2.39,6.4,3.25,
113,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_15_substack_frame_1,407.13,309.29,1.32,0.76,2.47,6.48,3.33,
114,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_15_substack_frame_2,379.64,222.01,1.71,0.58,1.85,5.4,2.6,
115,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_16_substack_frame_1,452.04,276.52,1.63,0.61,2.68,6.79,3.59,
116,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_16_substack_frame_2,329.25,233.31,1.41,0.71,1.98,5.71,2.86,
117,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_17_substack_frame_1,563.88,248.77,2.27,0.44,2.98,7.46,3.99,
118,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_17_substack_frame_2,339.35,298.05,1.14,0.88,2.32,6.14,3.22,
119,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_18_substack_frame_1,450.64,230.42,1.96,0.51,2.23,6.14,3.09,
120,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_18_substack_frame_2,349.55,288.68,1.21,0.83,2.73,7.11,3.7,
121,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_19_substack_frame_1,446.19,223.69,1.99,0.5,2.19,6.2,3.14,
122,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_19_substack_frame_2,329.74,221.21,1.49,0.67,2.12,6.13,3.04,
123,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_1_substack_frame_1,459.52,215.47,2.13,0.47,2.48,6.31,3.31,
124,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_1_substack_frame_2,326.38,231.98,1.41,0.71,2.11,5.75,2.9,
125,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_20_substack_frame_1,371.59,260.6,1.43,0.7,2.82,7.11,3.75,
126,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_20_substack_frame_2,270.21,201.12,1.34,0.74,1.82,5.27,2.59,
127,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_21_substack_frame_1,495.74,279.98,1.77,0.56,2.84,7.04,3.84,
128,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_21_substack_frame_2,329.4,268.71,1.23,0.82,2.36,6.37,3.25,
129,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_22_substack_frame_1,461.54,264.28,1.75,0.57,2.12,5.76,2.9,
130,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_22_substack_frame_2,445.21,250.17,1.78,0.56,2.58,6.68,3.56,
131,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_23_substack_frame_1,435.97,268.75,1.62,0.62,2.29,6.2,3.15,
132,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_23_substack_frame_2,292.16,197.29,1.48,0.68,1.88,5.51,2.72,
133,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_24_substack_frame_1,457.45,265.69,1.72,0.58,3.03,7.51,4.03,
134,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_24_substack_frame_2,341.66,271.62,1.26,0.8,2.33,6.25,3.17,
135,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_25_substack_frame_1,524.78,239.97,2.19,0.46,3.08,7.46,4.06,
136,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_25_substack_frame_2,284.59,167.55,1.7,0.59,1.55,5.19,2.33,
137,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_26_substack_frame_1,489.77,256.51,1.91,0.52,2.4,6.41,3.29,
138,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_26_substack_frame_2,0,0,0,0,0,0,0,
139,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_27_substack_frame_1,433.41,280.03,1.55,0.65,2.38,6.11,3.17,
140,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_27_substack_frame_2,267.08,197.57,1.35,0.74,1.76,5.49,2.58,
141,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_28_substack_frame_1,454.95,164.37,2.77,0.36,1.27,4.26,1.9,
142,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_28_substack_frame_2,398.89,118.38,3.37,0.3,0.89,3.68,1.47,
143,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_29_substack_frame_1,400.97,241.09,1.66,0.6,2.13,5.77,2.94,
144,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_29_substack_frame_2,403.33,236.73,1.7,0.59,3.02,7.31,3.98,
145,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_2_substack_frame_1,350,185.94,1.88,0.53,1.34,4.51,1.99,
146,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_2_substack_frame_2,320.11,161.37,1.98,0.5,1.54,4.8,2.26,
147,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_30_substack_frame_1,512.85,322.35,1.59,0.63,3.44,8.1,4.49,
148,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_30_substack_frame_2,0,0,0,0,0,0,0,
149,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_31_substack_frame_1,703.57,280.81,2.51,0.4,2.61,7,3.6,
150,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_31_substack_frame_2,422.37,300.37,1.41,0.71,2.38,6.73,3.38,
151,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_32_substack_frame_1,558.88,347.45,1.61,0.62,3.02,7.4,4.01,
152,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_32_substack_frame_2,488.17,328.54,1.49,0.67,3.29,7.76,4.3,
153,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_33_substack_frame_1,646.06,334.33,1.93,0.52,3.35,7.82,4.36,
154,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_33_substack_frame_2,0,0,0,0,0,0,0,
155,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_34_substack_frame_1,542.77,356.95,1.52,0.66,3.72,8.38,4.78,
156,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_34_substack_frame_2,353.34,278.64,1.27,0.79,2.32,6.58,3.28,
157,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_35_substack_frame_1,332.42,163.43,2.03,0.49,1.76,5.12,2.51,
158,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_35_substack_frame_2,328.24,217.71,1.51,0.66,2.37,6.47,3.25,
159,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_36_substack_frame_1,426.53,283.07,1.51,0.66,2.7,7,3.66,
160,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_36_substack_frame_2,0,0,0,0,0,0,0,
161,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_13_R3D_D3D_nucleus_37_substack_frame_1,476.29,271.11,1.76,0.57,2.83,6.94,3.74,
