 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
44,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_5_substack_frame_2_middleslice,1582.07,792.23,2,0.5,4.3,11.2,5.9,
45,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_5_substack_frame_3_middleslice,1518.99,731.5,2.08,0.48,4.21,11.2,5.82,
46,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_6_substack_frame_1_middleslice,1316.89,476.43,2.76,0.36,3.14,7.43,4.14,
47,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_6_substack_frame_2_middleslice,1323.79,679.01,1.95,0.51,4.29,10.63,5.75,
48,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_6_substack_frame_3_middleslice,1363.61,697.48,1.96,0.51,4.71,11.33,6.26,
49,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_7_substack_frame_1_middleslice,1417.7,523.23,2.71,0.37,2.93,7.22,3.86,
50,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_7_substack_frame_2_middleslice,1731.34,930.67,1.86,0.54,4.52,11.43,6.13,
51,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_7_substack_frame_3_middleslice,764.42,314.37,2.43,0.41,1.63,4.99,2.34,
52,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_8_substack_frame_1_middleslice,1503.2,458.8,3.28,0.31,3.1,7.48,4.07,
53,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_8_substack_frame_2_middleslice,1567.98,655.46,2.39,0.42,4.17,9.77,5.46,
54,210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_8_substack_frame_3_middleslice,1595.3,524.29,3.04,0.33,3.67,9.36,4.95,
55,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1843.33,595.71,3.09,0.32,3.85,8.51,4.93,
56,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1080.72,282.58,3.82,0.26,1.63,5.18,2.4,
57,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_1_substack_frame_3_middleslice,1160.81,616.79,1.88,0.53,3.3,7.78,4.33,
58,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1511.26,552.28,2.74,0.37,3.46,7.9,4.44,
59,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1202.85,575.13,2.09,0.48,2.9,7.29,3.86,
60,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_2_substack_frame_3_middleslice,1238.59,587.59,2.11,0.47,2.6,7.64,3.73,
61,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1328.3,364.32,3.65,0.27,2.58,6.68,3.49,
62,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1800.57,733.94,2.45,0.41,4.42,11.19,6.05,
63,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_3_substack_frame_3_middleslice,883.56,295.65,2.99,0.33,2.04,5.77,2.89,
64,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1409.58,374.3,3.77,0.27,3.42,8.08,4.5,
65,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_4_substack_frame_2_middleslice,1209.64,701.93,1.72,0.58,4.38,9.61,5.64,
66,210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_4_substack_frame_3_middleslice,1439.49,652.81,2.21,0.45,4.59,10.75,6.02,
67,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1320.07,384.48,3.43,0.29,2.72,7.16,3.71,
68,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1059.9,449.03,2.36,0.42,2.69,7.17,3.71,
69,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_1_substack_frame_3_middleslice,959.35,291.71,3.29,0.3,1.74,5.47,2.54,
70,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1330.4,315.28,4.22,0.24,2.17,6.18,3.03,
71,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_2_substack_frame_2_middleslice,954.3,244.77,3.9,0.26,1.31,4.57,1.99,
72,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_2_substack_frame_3_middleslice,766.13,168.23,4.55,0.22,1.03,3.92,1.64,
73,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1575.76,544.55,2.89,0.35,3.07,7.54,4.12,
74,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1085.32,365.73,2.97,0.34,2.45,6.55,3.35,
75,210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_3_substack_frame_3_middleslice,863.3,203.09,4.25,0.24,1.43,4.7,2.13,
76,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1272.06,322.15,3.95,0.25,2.1,5.83,2.93,
77,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1346.28,798.21,1.69,0.59,4.15,10.31,5.57,
78,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_1_substack_frame_3_middleslice,891.87,279.57,3.19,0.31,1.5,4.86,2.22,
79,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1248.43,312.03,4,0.25,2.22,6.04,3.08,
80,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1472.91,690.5,2.13,0.47,3.93,9.53,5.2,
81,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_2_substack_frame_3_middleslice,1005.53,305.77,3.29,0.3,1.57,4.93,2.29,
82,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1380.62,387.56,3.56,0.28,2.47,6.48,3.33,
83,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1160.64,443.77,2.62,0.38,3.12,8.25,4.29,
84,210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_3_substack_frame_3_middleslice,887.48,381.7,2.33,0.43,1.66,5.11,2.38,
85,210821_VariousHighTimeResolutionMovies_01_30_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1264.47,416.67,3.03,0.33,2.63,6.83,3.56,
86,210821_VariousHighTimeResolutionMovies_01_30_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1153.5,492.12,2.34,0.43,2.88,7.82,3.99,
87,210821_VariousHighTimeResolutionMovies_01_30_R3D_D3D_nucleus_1_substack_frame_3_middleslice,927.85,269.47,3.44,0.29,1.77,5.22,2.49,
