 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
95,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_5_substack_frame_2_middleslice,327.2,125.56,2.61,0.38,2.4,6.51,3.32,
96,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_5_substack_frame_3_middleslice,284.24,88.91,3.2,0.31,2.13,5.86,2.97,
97,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_6_substack_frame_1_middleslice,320.75,107.5,2.98,0.34,2.3,6.49,3.22,
98,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_6_substack_frame_2_middleslice,228.87,110.91,2.06,0.48,1.43,4.79,2.16,
99,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_6_substack_frame_3_middleslice,227.42,87.28,2.61,0.38,1.47,4.73,2.18,
100,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_7_substack_frame_1_middleslice,311.32,109.96,2.83,0.35,2.51,6.58,3.44,
101,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_7_substack_frame_2_middleslice,326.16,104.02,3.14,0.32,2.01,5.92,2.87,
102,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_7_substack_frame_3_middleslice,314.7,115.19,2.73,0.37,1.7,5.91,2.76,1
103,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_8_substack_frame_1_middleslice,363.97,147.35,2.47,0.4,3.49,8.62,4.64,
104,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_8_substack_frame_2_middleslice,471.24,225.36,2.09,0.48,5.56,12.28,7.12,
105,210818_Ulp1-3xeGFP_HighTimeResolution_01_07_R3D_D3D_nucleus_8_substack_frame_3_middleslice,274.06,91.49,3,0.33,2.23,6.14,3.09,
106,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_1_substack_frame_1_middleslice,347.44,89.65,3.88,0.26,2.82,7.3,3.8,
107,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_1_substack_frame_2_middleslice,284.71,159.42,1.79,0.56,2.96,7.25,3.91,
108,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_1_substack_frame_3_middleslice,272.88,59.25,4.61,0.22,1.89,5.53,2.66,
109,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_2_substack_frame_1_middleslice,291.49,66.47,4.39,0.23,2.62,6.73,3.57,
110,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_2_substack_frame_2_middleslice,425.52,248.36,1.71,0.58,5.4,13.52,7.33,
111,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_2_substack_frame_3_middleslice,238.15,91.47,2.6,0.38,1.82,5.64,2.67,
112,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_3_substack_frame_1_middleslice,330.17,96.16,3.43,0.29,2.65,6.66,3.57,
113,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_3_substack_frame_2_middleslice,259,129.39,2,0.5,2.58,6.77,3.59,
114,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_3_substack_frame_3_middleslice,258.67,88.47,2.92,0.34,1.62,5.07,2.39,
115,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_4_substack_frame_1_middleslice,364.45,141.62,2.57,0.39,3.25,7.97,4.42,
116,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_4_substack_frame_2_middleslice,314,141.38,2.22,0.45,2.98,8.11,4.16,
117,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_4_substack_frame_3_middleslice,249.84,76.8,3.25,0.31,1.6,5.14,2.36,
118,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_5_substack_frame_1_middleslice,233.49,95.8,2.44,0.41,3.19,7.82,4.26,
119,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_5_substack_frame_2_middleslice,276.46,118.38,2.34,0.43,2.89,8.32,4.14,
120,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_5_substack_frame_3_middleslice,228.58,108.3,2.11,0.47,2.32,6.05,3.21,
121,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_6_substack_frame_1_middleslice,331.26,72.39,4.58,0.22,2.2,6.27,3.11,
122,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_6_substack_frame_2_middleslice,282.02,116.54,2.42,0.41,2.52,6.53,3.47,
123,210818_Ulp1-3xeGFP_HighTimeResolution_01_08_R3D_D3D_nucleus_6_substack_frame_3_middleslice,269.2,98.55,2.73,0.37,2.06,5.98,2.91,
124,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_1_substack_frame_1_middleslice,339.62,142.07,2.39,0.42,3.52,8.15,4.58,
125,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_1_substack_frame_2_middleslice,358.11,161.83,2.21,0.45,3.46,8.22,4.55,
126,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_1_substack_frame_3_middleslice,214.87,99.35,2.16,0.46,1.96,5.5,2.73,
127,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_2_substack_frame_1_middleslice,302.34,106.13,2.85,0.35,2.48,6.31,3.4,
128,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_2_substack_frame_2_middleslice,250.97,122.43,2.05,0.49,2.03,5.76,2.89,
129,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_2_substack_frame_3_middleslice,240.65,118.58,2.03,0.49,1.87,5.5,2.63,
130,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_3_substack_frame_1_middleslice,406.97,144.22,2.82,0.35,3.46,8.31,4.58,
131,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_3_substack_frame_2_middleslice,480.42,257.35,1.87,0.54,4.98,10.76,6.31,
132,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_3_substack_frame_3_middleslice,282.39,113.61,2.49,0.4,2.04,5.77,2.83,
133,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_4_substack_frame_1_middleslice,326.58,117.87,2.77,0.36,3.18,8.01,4.33,
134,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_4_substack_frame_2_middleslice,238.86,48.25,4.95,0.2,1.18,4.16,1.78,
135,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_4_substack_frame_3_middleslice,281.11,90,3.12,0.32,2.01,5.74,2.84,
136,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_5_substack_frame_1_middleslice,275.99,114.87,2.4,0.42,2.91,7.21,3.88,
137,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_5_substack_frame_2_middleslice,361.54,188.64,1.92,0.52,3.98,9.35,5.27,
138,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_5_substack_frame_3_middleslice,183.21,59.33,3.09,0.32,1.12,3.92,1.75,
139,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_6_substack_frame_1_middleslice,304.91,108.87,2.8,0.36,3.52,8.18,4.55,
140,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_6_substack_frame_2_middleslice,283.5,109.15,2.6,0.38,2.62,6.91,3.59,
141,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_6_substack_frame_3_middleslice,237.24,62.64,3.79,0.26,1.68,5.97,2.61,
142,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_7_substack_frame_1_middleslice,313.45,101.5,3.09,0.32,2.42,6.81,3.47,
143,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_7_substack_frame_2_middleslice,0,0,0,0,0,0,0,
144,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_7_substack_frame_3_middleslice,254.13,104.6,2.43,0.41,1.99,6.1,2.98,
145,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_8_substack_frame_1_middleslice,372.97,103.56,3.6,0.28,3.01,7.39,3.98,
146,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_8_substack_frame_2_middleslice,508.96,253.12,2.01,0.5,4.42,11.88,6.17,
147,210818_Ulp1-3xeGFP_HighTimeResolution_01_09_R3D_D3D_nucleus_8_substack_frame_3_middleslice,240.45,82.38,2.92,0.34,1.62,4.98,2.32,
148,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_1_substack_frame_1_middleslice,322.24,103.75,3.11,0.32,2.9,7.47,3.92,
149,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_1_substack_frame_2_middleslice,248.26,95.82,2.59,0.39,2.05,5.6,2.82,
150,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_1_substack_frame_3_middleslice,252.82,74.52,3.39,0.29,1.9,5.63,2.72,
151,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_2_substack_frame_1_middleslice,257.15,101.16,2.54,0.39,2.6,6.7,3.51,
152,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_2_substack_frame_2_middleslice,277.35,120.07,2.31,0.43,2.94,7.6,3.96,
153,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_2_substack_frame_3_middleslice,253,78.08,3.24,0.31,2.06,5.89,2.94,
154,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_3_substack_frame_1_middleslice,278.84,83.24,3.35,0.3,2.59,6.6,3.51,
155,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_3_substack_frame_2_middleslice,236.23,95.57,2.47,0.4,2.19,6.11,3.07,
156,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_3_substack_frame_3_middleslice,254.78,60.65,4.2,0.24,1.69,5.14,2.47,
157,210818_Ulp1-3xeGFP_HighTimeResolution_01_10_R3D_D3D_nucleus_4_substack_frame_1_middleslice,380.13,142.08,2.68,0.37,3.74,8.41,4.82,
