 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
52,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_2_substack_frame_1_middleslice,653.3,199.55,3.27,0.31,2.84,7.14,3.78,
53,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_2_substack_frame_2_middleslice,527.46,239.3,2.2,0.45,2.54,6.55,3.4,
54,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_2_substack_frame_3_middleslice,566.15,157.03,3.61,0.28,1.92,5.47,2.69,
55,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1027.74,325.21,3.16,0.32,3.63,8.38,4.71,
56,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_3_substack_frame_2_middleslice,662.78,147.52,4.49,0.22,1.64,5,2.37,
57,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_3_substack_frame_3_middleslice,611.69,210.97,2.9,0.34,1.99,5.72,2.79,
58,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_4_substack_frame_1_middleslice,857.92,231.78,3.7,0.27,3.08,7.37,4.01,
59,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_4_substack_frame_2_middleslice,559.73,192.93,2.9,0.34,1.89,5.62,2.7,
60,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_4_substack_frame_3_middleslice,621.46,213.14,2.92,0.34,2.11,5.75,2.91,
61,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_5_substack_frame_1_middleslice,823.2,165.6,4.97,0.2,2.59,6.96,3.54,
62,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_5_substack_frame_2_middleslice,529.92,173.7,3.05,0.33,1.96,5.6,2.73,
63,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_5_substack_frame_3_middleslice,511.16,117.64,4.35,0.23,1.43,4.7,2.13,
64,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_6_substack_frame_1_middleslice,953.66,321.16,2.97,0.34,3.35,8.01,4.4,
65,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_6_substack_frame_2_middleslice,666.77,234.91,2.84,0.35,2.3,6.03,3.1,
66,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_6_substack_frame_3_middleslice,499.78,186.65,2.68,0.37,1.9,5.44,2.66,
67,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_7_substack_frame_1_middleslice,779.37,196.7,3.96,0.25,2.81,7.19,3.79,
68,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_7_substack_frame_2_middleslice,674.24,210.86,3.2,0.31,2.18,6.66,3.17,
69,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_7_substack_frame_3_middleslice,622.17,180.58,3.45,0.29,2.16,6.54,3.11,
70,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_8_substack_frame_1_middleslice,874.72,267.02,3.28,0.31,3.03,7.29,4.01,
71,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_8_substack_frame_2_middleslice,819.35,305.22,2.68,0.37,2.89,7.74,4.13,
72,210821_VariousHighTimeResolutionMovies_01_06_R3D_D3D_nucleus_8_substack_frame_3_middleslice,739.64,225.65,3.28,0.31,2.2,6.21,3.07,
73,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_1_substack_frame_1_middleslice,541.92,208.81,2.6,0.39,2.54,6.55,3.42,
74,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_1_substack_frame_2_middleslice,477.98,182.97,2.61,0.38,2.02,5.65,2.79,
75,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_1_substack_frame_3_middleslice,423.41,173.84,2.44,0.41,1.82,5.46,2.6,
76,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_2_substack_frame_1_middleslice,711.66,223.74,3.18,0.31,2.44,6.35,3.3,
77,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_2_substack_frame_2_middleslice,792.39,341.6,2.32,0.43,3.84,9.15,5.06,
78,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_2_substack_frame_3_middleslice,459.21,175.8,2.61,0.38,2.01,5.64,2.77,
79,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_3_substack_frame_1_middleslice,987.69,337.6,2.93,0.34,3,7.38,3.98,
80,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_3_substack_frame_2_middleslice,736.28,208.63,3.53,0.28,2.24,7.27,3.39,
81,210821_VariousHighTimeResolutionMovies_01_07_R3D_D3D_nucleus_3_substack_frame_3_middleslice,490.28,187.79,2.61,0.38,1.66,5.01,2.36,
82,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_1_substack_frame_1_middleslice,799.06,230.3,3.47,0.29,2.93,7.02,3.91,
83,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_1_substack_frame_2_middleslice,568.12,170.1,3.34,0.3,1.82,5.18,2.54,
84,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_1_substack_frame_3_middleslice,576.65,239.98,2.4,0.42,2.17,5.99,3.02,
85,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_2_substack_frame_1_middleslice,729.61,156.05,4.68,0.21,2.55,6.56,3.5,
86,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_2_substack_frame_2_middleslice,466.08,127.24,3.66,0.27,1.67,5.02,2.45,
87,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_2_substack_frame_3_middleslice,476.31,144.85,3.29,0.3,1.77,5.32,2.54,
88,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_3_substack_frame_1_middleslice,654.98,176.72,3.71,0.27,2.7,6.9,3.64,
89,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_3_substack_frame_2_middleslice,712.91,362.37,1.97,0.51,4.88,11.13,6.35,
90,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_3_substack_frame_3_middleslice,410.98,124.67,3.3,0.3,1.74,5.37,2.51,
91,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_4_substack_frame_1_middleslice,621.02,126.11,4.92,0.2,2.15,6.24,3.07,1
92,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_4_substack_frame_2_middleslice,907.07,279.35,3.25,0.31,3.71,9.49,5.01,
93,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_4_substack_frame_3_middleslice,663.36,169.12,3.92,0.25,1.76,5.77,2.67,
94,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_5_substack_frame_1_middleslice,665.06,232.78,2.86,0.35,2.95,7.24,3.91,
95,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_5_substack_frame_2_middleslice,21.74,174.6,0.12,8.03,2.13,2.18,6.23,1
96,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_5_substack_frame_3_middleslice,521.76,177.43,2.94,0.34,2.1,5.92,2.93,
97,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_6_substack_frame_1_middleslice,658.89,214.45,3.07,0.33,3.49,8.02,4.51,
98,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_6_substack_frame_2_middleslice,1133.68,606.56,1.87,0.54,6.18,14.11,8.04,
99,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_6_substack_frame_3_middleslice,1220.67,500.61,2.44,0.41,5.33,13.54,7.27,
100,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_7_substack_frame_1_middleslice,733,230.98,3.17,0.32,3.03,7.57,4.05,
101,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_7_substack_frame_2_middleslice,1094.68,448.08,2.44,0.41,4.61,12.63,6.47,
102,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_7_substack_frame_3_middleslice,473.37,193.92,2.44,0.41,2.65,6.94,3.67,
103,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_8_substack_frame_1_middleslice,662.67,190.36,3.48,0.29,3.68,8.53,4.78,
104,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_8_substack_frame_2_middleslice,523.8,134.16,3.9,0.26,2.15,5.97,2.97,
105,210821_VariousHighTimeResolutionMovies_01_08_R3D_D3D_nucleus_8_substack_frame_3_middleslice,552.97,190.47,2.9,0.34,2.19,6.2,3.08,
106,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_1_substack_frame_1_middleslice,882.36,308.89,2.86,0.35,3.58,8.62,4.72,
107,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_1_substack_frame_2_middleslice,651.26,255.27,2.55,0.39,2.72,7.19,3.7,
108,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_1_substack_frame_3_middleslice,513.64,88.01,5.84,0.17,1.47,5.01,2.24,
109,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_2_substack_frame_1_middleslice,948.73,268,3.54,0.28,3.33,7.81,4.35,
110,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1071.08,590.53,1.81,0.55,4.79,11.51,6.37,
111,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_2_substack_frame_3_middleslice,624.31,254.78,2.45,0.41,2.33,6.25,3.17,
112,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_3_substack_frame_1_middleslice,590.37,188.6,3.13,0.32,3.12,7.69,4.13,
113,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_3_substack_frame_2_middleslice,739.38,332.21,2.23,0.45,4.63,10.97,6.09,
114,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_3_substack_frame_3_middleslice,450.44,110.72,4.07,0.25,1.6,4.95,2.3,
115,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_4_substack_frame_1_middleslice,917.51,239.16,3.84,0.26,2.65,6.66,3.52,
116,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_4_substack_frame_2_middleslice,676.77,344.13,1.97,0.51,3.3,8.9,4.59,
117,210821_VariousHighTimeResolutionMovies_01_09_R3D_D3D_nucleus_4_substack_frame_3_middleslice,572.04,187.98,3.04,0.33,1.76,5.3,2.53,
118,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_1_substack_frame_1_middleslice,690.52,209.39,3.3,0.3,3.15,7.81,4.22,1
119,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_1_substack_frame_2_middleslice,933.11,438.79,2.13,0.47,4.58,10.18,5.84,
120,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_1_substack_frame_3_middleslice,629.76,140.42,4.48,0.22,2.13,6.05,2.97,
121,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_2_substack_frame_1_middleslice,928.27,356.71,2.6,0.38,3.77,8.71,4.86,
122,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_2_substack_frame_2_middleslice,971.66,439.58,2.21,0.45,5.21,12.58,6.91,
123,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_2_substack_frame_3_middleslice,1027.1,455.05,2.26,0.44,4.87,11.31,6.35,
124,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_3_substack_frame_1_middleslice,777.97,265.34,2.93,0.34,3.26,7.65,4.24,
125,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_3_substack_frame_2_middleslice,946.14,404.87,2.34,0.43,4.19,10.06,5.54,
126,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_3_substack_frame_3_middleslice,907.6,391.04,2.32,0.43,4.76,11.54,6.37,
127,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_4_substack_frame_1_middleslice,606.98,151.34,4.01,0.25,2.51,6.61,3.42,
128,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_4_substack_frame_2_middleslice,460.27,154.83,2.97,0.34,1.82,5.36,2.56,
129,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_4_substack_frame_3_middleslice,448.88,170.66,2.63,0.38,1.81,5.16,2.51,
130,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_5_substack_frame_1_middleslice,524.53,152.34,3.44,0.29,2.45,6.46,3.37,
131,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_5_substack_frame_2_middleslice,563.25,239.41,2.35,0.43,2.49,6.97,3.49,
132,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_5_substack_frame_3_middleslice,518.73,194.59,2.67,0.38,2.24,6.16,3.12,
133,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_6_substack_frame_1_middleslice,636.06,160.56,3.96,0.25,2.25,6.26,3.18,1
134,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_6_substack_frame_2_middleslice,815.32,252.84,3.22,0.31,3.96,10.49,5.46,
135,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_6_substack_frame_3_middleslice,432.81,190.36,2.27,0.44,1.82,5.74,2.69,
136,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_7_substack_frame_1_middleslice,795.1,228.02,3.49,0.29,2.91,7.21,3.87,
137,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_7_substack_frame_2_middleslice,909.29,448.68,2.03,0.49,4.9,11.89,6.51,
138,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_7_substack_frame_3_middleslice,606.91,255.44,2.38,0.42,2.1,5.92,2.94,
139,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_8_substack_frame_1_middleslice,758.77,232.83,3.26,0.31,2.6,6.8,3.51,
140,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_8_substack_frame_2_middleslice,939.99,455.27,2.06,0.48,4.34,10.77,5.81,
141,210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_8_substack_frame_3_middleslice,480.57,138.89,3.46,0.29,1.4,4.76,2.1,
