 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
49,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1773.61,445.92,3.98,0.25,2.59,6.79,3.53,
50,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1296.69,435.64,2.98,0.34,2.12,5.85,2.97,
51,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_3_substack_frame_3_middleslice,1270.95,351.83,3.61,0.28,1.99,5.63,2.76,
52,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_4_substack_frame_1_middleslice,1297.54,417.89,3.1,0.32,2.76,7.26,3.81,1
53,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_4_substack_frame_2_middleslice,1923.68,745.82,2.58,0.39,4.09,9.22,5.23,
54,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_4_substack_frame_3_middleslice,2104.91,775.57,2.71,0.37,3.49,10.35,5.12,
55,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_5_substack_frame_1_middleslice,1533.58,557.92,2.75,0.36,3.33,8,4.4,
56,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_5_substack_frame_2_middleslice,1459.6,1050.44,1.39,0.72,5.72,12.44,7.29,
57,210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_5_substack_frame_3_middleslice,1669.08,1038.7,1.61,0.62,5.51,11.36,6.86,
58,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1999.97,717.16,2.79,0.36,3.75,8.48,4.83,
59,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1748.95,1092.24,1.6,0.62,5.14,12.14,6.79,
60,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_1_substack_frame_3_middleslice,1418.39,920.32,1.54,0.65,3.72,8.57,4.79,
61,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_2_substack_frame_1_middleslice,2021.02,644.27,3.14,0.32,3.38,8.04,4.43,
62,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1470.92,638.34,2.3,0.43,2.62,6.88,3.59,
63,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_2_substack_frame_3_middleslice,1266.66,521.24,2.43,0.41,2.75,7.04,3.71,
64,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1637.35,579.86,2.82,0.35,2.66,6.86,3.6,
65,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1385.71,717.56,1.93,0.52,3.56,9.43,4.95,
66,210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_3_substack_frame_3_middleslice,1768.57,550.61,3.21,0.31,2.81,8.31,4.06,
67,210422_CoreNups_HighTimeResolution_01_40_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1506.36,508.33,2.96,0.34,3.03,7.41,4.06,
68,210422_CoreNups_HighTimeResolution_01_40_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1107.35,330.01,3.36,0.3,1.71,5.16,2.44,
69,210422_CoreNups_HighTimeResolution_01_40_R3D_D3D_nucleus_1_substack_frame_3_middleslice,1174.71,290.25,4.05,0.25,1.54,4.9,2.24,
