 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
25,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice,739.39,182.39,4.05,0.25,2.9,7.19,3.85,
26,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_1_substack_frame_2_middleslice,660.81,252.12,2.62,0.38,3.23,7.71,4.23,
27,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_1_substack_frame_3_middleslice,697.8,284.53,2.45,0.41,2.75,7.21,3.79,
28,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice,844.22,207.83,4.06,0.25,2.52,6.77,3.46,
29,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_2_substack_frame_2_middleslice,595.78,205.6,2.9,0.35,1.99,5.63,2.81,
30,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_2_substack_frame_3_middleslice,649.98,166.54,3.9,0.26,1.69,5.33,2.47,
31,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_3_substack_frame_1_middleslice,850.25,243.45,3.49,0.29,3.01,7.48,3.99,
32,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_3_substack_frame_2_middleslice,655.19,253.62,2.58,0.39,2.53,7.1,3.53,
33,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_3_substack_frame_3_middleslice,474.73,144.54,3.28,0.3,1.63,5.46,2.52,
34,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_4_substack_frame_1_middleslice,679.95,250.72,2.71,0.37,3.57,8.32,4.63,
35,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_4_substack_frame_2_middleslice,679.66,542.93,1.25,0.8,5.43,11.55,6.88,1
36,210422_CoreNups_HighTimeResolution_01_14_R3D_D3D_nucleus_4_substack_frame_3_middleslice,447.91,163.71,2.74,0.37,2.01,5.74,2.83,
37,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice,1046.32,271.61,3.85,0.26,3.1,7.76,4.13,
38,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_1_substack_frame_2_middleslice,821.07,234.61,3.5,0.29,2.34,6.73,3.37,
39,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_1_substack_frame_3_middleslice,635.04,165.84,3.83,0.26,1.7,5.34,2.51,
40,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice,676.81,229.59,2.95,0.34,2.94,7.32,3.95,
41,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice,732.14,253.19,2.89,0.35,2.67,6.87,3.65,
42,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_2_substack_frame_3_middleslice,553.89,182.17,3.04,0.33,2.11,6.12,3,
43,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice,818.74,170.99,4.79,0.21,3.08,7.83,4.15,
44,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_3_substack_frame_2_middleslice,611.4,172.3,3.55,0.28,1.87,5.6,2.66,
45,210422_CoreNups_HighTimeResolution_01_15_R3D_D3D_nucleus_3_substack_frame_3_middleslice,544.89,210.41,2.59,0.39,2.12,6.13,3.03,
46,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_1_substack_frame_1_middleslice,839.05,241.05,3.48,0.29,3.29,7.86,4.33,
47,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_1_substack_frame_2_middleslice,623.55,202.44,3.08,0.32,1.89,5.81,2.73,
48,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_1_substack_frame_3_middleslice,522.14,137.21,3.81,0.26,1.47,4.73,2.18,
49,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_2_substack_frame_1_middleslice,674.61,250.58,2.69,0.37,2.65,7.03,3.71,1
50,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1085.26,580.4,1.87,0.53,4.76,11.47,6.3,
51,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_2_substack_frame_3_middleslice,630.98,192.73,3.27,0.31,1.9,5.54,2.7,
52,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_3_substack_frame_1_middleslice,726.59,220.67,3.29,0.3,3.11,7.59,4.09,
53,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_3_substack_frame_2_middleslice,875.08,316.93,2.76,0.36,4.12,10.08,5.48,
54,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_3_substack_frame_3_middleslice,390.49,169.56,2.3,0.43,1.76,5.4,2.58,
55,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_4_substack_frame_1_middleslice,762.8,275.71,2.77,0.36,2.79,6.89,3.74,
56,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_4_substack_frame_2_middleslice,774.85,355.42,2.18,0.46,3.18,8.22,4.31,
57,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_4_substack_frame_3_middleslice,502.21,121.84,4.12,0.24,1.24,4.5,1.92,
58,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_5_substack_frame_1_middleslice,669.76,231.39,2.89,0.35,3.01,7.48,4.02,
59,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_5_substack_frame_2_middleslice,473.92,125.69,3.77,0.27,1.97,5.79,2.86,
60,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_5_substack_frame_3_middleslice,489.21,85.56,5.72,0.17,1.39,4.56,2.1,
61,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_6_substack_frame_1_middleslice,843.21,252.9,3.33,0.3,3.7,8.55,4.77,
62,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_6_substack_frame_2_middleslice,657,183.16,3.59,0.28,2.41,6.7,3.39,
63,210422_CoreNups_HighTimeResolution_01_16_R3D_D3D_nucleus_6_substack_frame_3_middleslice,594.58,166.58,3.57,0.28,1.83,5.47,2.62,
64,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_1_substack_frame_1_middleslice,697.56,272.97,2.56,0.39,3.65,8.22,4.69,
65,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_1_substack_frame_2_middleslice,1108.35,548.43,2.02,0.49,5.49,12.44,7.14,
66,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_1_substack_frame_3_middleslice,710.03,334.64,2.12,0.47,2.91,7.48,3.94,
67,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_2_substack_frame_1_middleslice,916.24,276.68,3.31,0.3,3.68,8.53,4.78,
68,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_2_substack_frame_2_middleslice,554.83,211.22,2.63,0.38,2.44,6.73,3.44,
69,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_2_substack_frame_3_middleslice,588.2,195.99,3,0.33,2.44,6.35,3.31,
70,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_3_substack_frame_1_middleslice,1004.77,272.73,3.68,0.27,3.47,8.23,4.56,
71,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1063.14,544.62,1.95,0.51,6.11,13.76,7.9,
72,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_3_substack_frame_3_middleslice,649.1,238.7,2.72,0.37,2.25,6.26,3.16,
73,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_4_substack_frame_1_middleslice,690.91,276.74,2.5,0.4,3.14,7.89,4.22,1
74,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_4_substack_frame_2_middleslice,960.06,463.21,2.07,0.48,4.97,12.71,6.79,
75,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_4_substack_frame_3_middleslice,458.74,142.67,3.22,0.31,2.03,5.57,2.83,
76,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_5_substack_frame_1_middleslice,650.82,217.72,2.99,0.33,3.22,7.88,4.26,
77,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_5_substack_frame_2_middleslice,393.45,80.57,4.88,0.2,1.01,3.91,1.61,
78,210422_CoreNups_HighTimeResolution_01_17_R3D_D3D_nucleus_5_substack_frame_3_middleslice,392.53,98.25,4,0.25,0.97,3.86,1.55,
79,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_1_substack_frame_1_middleslice,817.59,248.9,3.28,0.3,3.07,7.64,4.13,
80,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_1_substack_frame_2_middleslice,786.96,206.23,3.82,0.26,1.97,5.7,2.77,
81,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_1_substack_frame_3_middleslice,579.58,151.89,3.82,0.26,1.67,4.93,2.39,
82,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_2_substack_frame_1_middleslice,804.54,288.76,2.79,0.36,3.39,8.24,4.5,
83,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1159.26,505.3,2.29,0.44,5.85,14.71,7.97,
84,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_2_substack_frame_3_middleslice,555.73,202.52,2.74,0.36,2.16,5.98,2.98,
85,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_3_substack_frame_1_middleslice,924.57,295.59,3.13,0.32,4.01,9.02,5.16,
86,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_3_substack_frame_2_middleslice,1221.17,535.56,2.28,0.44,5.82,13.82,7.74,
87,210422_CoreNups_HighTimeResolution_01_18_R3D_D3D_nucleus_3_substack_frame_3_middleslice,690.29,282.55,2.44,0.41,3.1,7.39,4.05,
88,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_1_substack_frame_1_middleslice,877.57,296.59,2.96,0.34,3.67,8.67,4.94,
89,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_1_substack_frame_2_middleslice,513.47,128.03,4.01,0.25,1.92,5.56,2.69,
90,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_1_substack_frame_3_middleslice,450.97,88.47,5.1,0.2,1.22,4.21,1.84,
91,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_2_substack_frame_1_middleslice,652.54,161.37,4.04,0.25,2.88,7.26,3.89,
92,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_2_substack_frame_2_middleslice,633.68,223.57,2.83,0.35,2.7,7.83,3.87,
93,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_2_substack_frame_3_middleslice,432.03,185.22,2.33,0.43,1.94,5.48,2.7,
94,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_3_substack_frame_1_middleslice,798.39,209.56,3.81,0.26,2.61,6.81,3.59,
95,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_3_substack_frame_2_middleslice,499.05,146.88,3.4,0.29,1.84,5.2,2.58,
96,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_3_substack_frame_3_middleslice,669.91,284.75,2.35,0.43,2.84,8.63,4.19,
97,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_4_substack_frame_1_middleslice,852.2,200.53,4.25,0.24,2.38,6.58,3.31,
98,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_4_substack_frame_2_middleslice,865.24,364.91,2.37,0.42,3.8,10.14,5.3,
99,210422_CoreNups_HighTimeResolution_01_19_R3D_D3D_nucleus_4_substack_frame_3_middleslice,525.31,194.27,2.7,0.37,2.29,6.58,3.25,
