 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
204,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_18_substack_frame_2_middleslice,1140.41,427.25,2.67,0.37,4.73,10.29,6.03,
205,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_19_substack_frame_1_middleslice,581.85,241.2,2.41,0.41,2.12,5.76,2.89,
206,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_19_substack_frame_2_middleslice,539.79,233.43,2.31,0.43,2.33,6.25,3.17,
207,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_1_substack_frame_1_middleslice,921.41,370.34,2.49,0.4,3.78,8.71,4.91,
208,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_1_substack_frame_2_middleslice,833.39,302.44,2.76,0.36,2.98,7.74,4.15,
209,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_20_substack_frame_1_middleslice,776.45,353.06,2.2,0.45,3.21,7.59,4.17,
210,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_20_substack_frame_2_middleslice,769.37,372.15,2.07,0.48,3.37,7.94,4.4,
211,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_21_substack_frame_1_middleslice,907.97,341.39,2.66,0.38,3.51,8.34,4.63,1
212,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_21_substack_frame_2_middleslice,494.13,175.25,2.82,0.35,3.11,7.55,4.12,
213,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_22_substack_frame_1_middleslice,713.17,304.13,2.34,0.43,2.91,7.21,3.85,
214,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_22_substack_frame_2_middleslice,651.56,308.77,2.11,0.47,2.97,7.36,3.93,
215,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_23_substack_frame_1_middleslice,933.99,425.14,2.2,0.46,4.15,9.62,5.51,
216,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_23_substack_frame_2_middleslice,855.58,304.85,2.81,0.36,3.23,7.71,4.3,
217,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_24_substack_frame_1_middleslice,656.44,308.93,2.12,0.47,3.24,7.81,4.27,
218,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_24_substack_frame_2_middleslice,504.57,216.9,2.33,0.43,2.47,6.54,3.4,
219,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_2_substack_frame_1_middleslice,737.79,428.38,1.72,0.58,4.1,9.3,5.3,
220,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_2_substack_frame_2_middleslice,759.69,191.15,3.97,0.25,2.42,7.24,3.65,
221,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_3_substack_frame_1_middleslice,957.72,369.73,2.59,0.39,3.56,9.49,5.04,
222,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_3_substack_frame_2_middleslice,875.12,366.18,2.39,0.42,3.4,8.44,4.52,
223,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_4_substack_frame_1_middleslice,449.63,210.51,2.14,0.47,1.4,4.57,2.05,
224,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_4_substack_frame_2_middleslice,469.64,213.76,2.2,0.46,1.42,4.59,2.11,
225,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_5_substack_frame_1_middleslice,736.36,311.49,2.36,0.42,3.05,7.34,4,
226,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_5_substack_frame_2_middleslice,796.47,312.31,2.55,0.39,2.94,7.41,3.92,
227,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_6_substack_frame_1_middleslice,664.45,226.19,2.94,0.34,3.31,7.86,4.35,
228,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_6_substack_frame_2_middleslice,665.75,211.69,3.15,0.32,3.04,7.61,4.05,
229,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_7_substack_frame_1_middleslice,624.18,232.94,2.68,0.37,1.8,5.25,2.52,
230,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_7_substack_frame_2_middleslice,681.36,214.45,3.18,0.31,1.8,5.34,2.58,
231,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_8_substack_frame_1_middleslice,553.69,292.09,1.9,0.53,2.8,7,3.73,
232,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_8_substack_frame_2_middleslice,599.79,291.09,2.06,0.49,2.73,6.83,3.61,
233,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_9_substack_frame_1_middleslice,819.83,316.43,2.59,0.39,3.05,7.68,4.12,
234,210428_NewpCUPCdc5_Nup60GFP_01_08_R3D_D3D_nucleus_9_substack_frame_2_middleslice,978.31,600.1,1.63,0.61,4.91,10.22,6.12,
235,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_10_substack_frame_1_middleslice,689.86,329.92,2.09,0.48,2.06,5.7,2.86,
236,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_10_substack_frame_2_middleslice,681.96,319.64,2.13,0.47,2.05,5.88,2.87,
237,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_11_substack_frame_1_middleslice,691.34,252.54,2.74,0.37,1.57,4.84,2.26,
238,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_11_substack_frame_2_middleslice,691.27,274.43,2.52,0.4,1.87,5.32,2.61,
